player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Sandro Ramírez,DT,las palmas,alaves,1,79,0,0,0.4,0.0,3,2,1,26,61.5,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,5,2,2,22,125.0,69.0,4,0,0,0.0
Cristian Herrera,DT,las palmas,alaves,0,11,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,7,29.0,21.0,0,0,0,0.0
Alberto Moleiro,DT,las palmas,alaves,1,90,0,0,0.1,0.2,3,1,2,35,80.0,1,0,0.0,0.0,0.0,5,0,1,0,1,1,0,1,0,9,5,4,31,225.0,118.0,5,0,1,0.0
Munir El Haddadi,DT,las palmas,alaves,1,57,0,0,0.0,0.0,0,0,0,20,75.0,0,0,0.0,0.0,0.0,2,1,0,0,0,2,0,2,0,0,0,0,12,34.0,1.0,0,0,0,0.0
Marc Cardona,DT,las palmas,alaves,0,33,1,0,0.5,0.0,1,0,1,4,75.0,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,3,1,2,7,22.0,13.0,0,0,1,0.0
Javier Muñoz,MC,las palmas,alaves,1,90,0,0,0.0,0.0,0,0,0,35,71.4,0,0,0.0,0.0,0.0,3,0,0,0,0,4,0,4,2,2,0,2,22,134.0,57.0,1,0,3,0.0
Kirian Rodríguez,MC,las palmas,alaves,1,90,0,0,0.0,0.0,1,1,0,76,90.8,0,0,0.0,0.0,0.0,5,4,2,0,0,2,0,2,0,0,0,0,63,299.0,198.0,4,1,3,25.0
Fabio González,MC,las palmas,alaves,1,78,0,0,0.0,0.0,0,0,0,44,88.6,1,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,0,0,0,0,29,107.0,36.0,0,1,2,33.3
Eric Curbelo,MC,las palmas,alaves,0,12,0,0,0.0,0.0,0,0,0,6,100.0,0,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,0,0,0,0,3,5.0,2.0,0,0,0,0.0
Mika Mármol,DF,las palmas,alaves,1,90,0,0,0.0,0.0,0,0,0,76,78.9,0,0,0.0,0.0,0.0,1,3,3,0,1,3,1,2,4,2,1,1,55,242.0,176.0,2,1,0,100.0
Álex Suárez,DF,las palmas,alaves,1,64,0,0,0.0,0.0,0,0,0,52,92.3,0,0,0.0,0.0,0.0,3,0,0,0,0,2,1,1,0,1,0,1,44,161.0,92.0,0,1,2,33.3
Enzo Loiodice,MC,las palmas,alaves,0,26,0,0,0.0,0.0,1,1,0,18,94.4,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,1,1,0,1,18,107.0,45.0,2,0,0,0.0
Saúl Coco,DF,las palmas,alaves,1,90,0,0,0.0,0.0,0,0,0,69,87.0,0,0,0.0,0.0,0.0,3,1,2,0,1,1,0,1,4,1,0,0,56,264.0,174.0,1,0,2,0.0
Álvaro Lemos,DF,las palmas,alaves,1,57,0,0,0.0,0.0,0,0,0,37,70.3,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,22,98.0,40.0,0,0,1,0.0
Benito Ramírez,DF,las palmas,alaves,0,33,0,1,0.0,0.5,0,0,0,18,72.2,0,0,0.0,0.0,0.0,8,0,0,0,0,1,0,1,0,1,0,1,10,40.0,18.0,0,0,0,0.0
