player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Jaime Mata,DT,getafe,mallorca,1,90,0,0,0.3,0.0,2,1,1,22,90.9,0,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,0,1,0,1,20,71.0,9.0,1,0,4,0.0
Óscar Rodríguez Arnaiz,MC,getafe,mallorca,1,66,0,1,0.1,0.1,3,2,1,35,80.0,0,0,0.0,0.0,0.0,11,1,1,0,0,1,0,1,0,4,2,2,24,186.0,98.0,3,0,3,0.0
Carles Aleñá,MC,getafe,mallorca,0,24,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,6,33.0,14.0,0,0,0,0.0
Nemanja Maksimović,MC,getafe,mallorca,1,90,0,0,0.0,0.1,0,0,0,38,94.7,0,0,0.0,0.0,0.0,3,3,3,0,2,2,1,1,0,1,1,0,16,112.0,82.0,2,0,0,0.0
Alberto Risco,MC,getafe,mallorca,1,70,0,0,0.1,0.3,2,1,1,25,92.0,0,0,0.0,0.0,0.0,0,0,2,0,2,0,0,0,0,1,0,0,23,98.0,54.0,2,0,1,0.0
Jordi,MC,getafe,mallorca,0,20,0,0,0.0,0.0,0,0,0,7,71.4,0,0,0.0,0.0,0.0,-1,0,1,0,1,1,0,1,0,0,0,0,4,8.0,6.0,0,0,2,0.0
Mason Greenwood,MC,getafe,mallorca,1,90,0,0,0.4,0.0,7,5,2,36,88.9,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,0,3,1,1,31,188.0,85.0,0,0,2,0.0
Luis Milla,MC,getafe,mallorca,1,66,0,0,0.0,0.2,1,1,0,52,92.3,0,0,0.0,0.0,0.0,7,2,1,0,0,2,0,2,0,1,0,1,32,181.0,103.0,1,0,1,0.0
Yellu Santiago,MC,getafe,mallorca,0,24,0,0,0.0,0.0,0,0,0,11,81.8,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,5,25.0,9.0,0,0,0,0.0
Gastón Álvarez,DF,getafe,mallorca,1,90,1,0,0.1,0.0,1,0,1,42,81.0,0,0,0.0,0.0,0.0,7,3,3,0,2,1,0,1,1,0,0,0,18,64.0,21.0,0,1,1,50.0
Omar Alderete,DF,getafe,mallorca,1,90,0,0,0.0,0.0,0,0,0,48,75.0,0,0,0.0,0.0,0.0,2,2,1,0,0,1,1,0,4,0,0,0,28,234.0,195.0,2,2,2,50.0
Nabil Aberdin,DF,getafe,mallorca,1,90,0,0,0.0,0.0,0,0,0,35,91.4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,25,154.0,78.0,0,0,0,0.0
Djené,DF,getafe,mallorca,1,70,0,0,0.0,0.0,0,0,0,35,77.1,0,0,0.0,0.0,0.0,6,1,2,0,1,0,0,0,0,0,0,0,18,46.0,12.0,0,0,0,0.0
Carmona,DF,getafe,mallorca,0,20,0,0,0.0,0.0,0,0,0,18,38.9,0,0,0.0,0.0,0.0,-1,3,0,0,0,0,0,0,1,0,0,0,8,62.0,28.0,1,1,0,100.0
David Soria,PT,getafe,mallorca,1,83,0,0,0.0,0.0,0,0,0,24,58.3,0,0,0.0,0.0,0.4,10,0,0,0,0,0,0,0,1,0,0,0,7,79.0,76.0,0,0,0,0.0
Daniel Fuzato,PT,getafe,mallorca,0,7,0,0,0.0,0.0,0,0,0,10,50.0,0,0,2.0,0.0,1.3,-1,0,0,0,0,0,0,0,1,0,0,0,4,20.0,19.0,0,0,0,0.0
Abdón Prats,DT,mallorca,getafe,1,56,0,0,0.0,0.0,1,0,1,4,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,1,0,0,1,0,1,4,28.0,13.0,1,0,0,0.0
Vedat Muriqi,DT,mallorca,getafe,0,34,1,0,0.9,0.0,1,0,1,10,80.0,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,7,58.0,3.0,0,0,0,0.0
Nemanja Radonjić,MC,mallorca,getafe,1,56,0,0,0.0,0.1,0,0,0,12,91.7,0,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,1,4,3,1,9,77.0,18.0,0,0,0,0.0
Cyle Larin,DT,mallorca,getafe,0,34,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,26.0,5.0,0,0,2,0.0
Sergi Darder,MC,mallorca,getafe,1,69,0,0,0.0,0.0,0,0,0,31,74.2,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,2,2,0,18,97.0,34.0,0,0,0,0.0
Omar Mascarell,MC,mallorca,getafe,0,21,0,0,0.0,0.0,0,0,0,17,76.5,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,1,1,0,7,24.0,4.0,0,0,0,0.0
Antonio Sánchez,MC,mallorca,getafe,1,56,0,0,0.0,0.0,0,0,0,26,80.8,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,15,64.0,22.0,1,1,0,100.0
Dani Rodríguez,MC,mallorca,getafe,0,34,0,0,0.0,0.0,0,0,0,18,77.8,1,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,11,63.0,25.0,1,0,0,0.0
Javier Llabrés,MC,mallorca,getafe,1,69,0,0,0.1,0.0,2,1,1,27,63.0,0,0,0.0,0.0,0.0,4,1,1,0,1,0,0,0,1,2,1,1,17,198.0,101.0,4,0,0,0.0
Pablo Maffeo,MC,mallorca,getafe,0,21,1,0,0.2,0.2,2,1,1,17,70.6,0,0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,1,1,0,8,46.0,36.0,3,2,0,100.0
Manu Morlanes,MC,mallorca,getafe,1,90,0,1,0.0,0.2,0,0,0,55,87.3,0,0,0.0,0.0,0.0,11,6,6,0,2,0,0,0,0,1,1,0,27,262.0,164.0,3,1,0,100.0
Jaume Costa,DF,mallorca,getafe,1,90,0,0,0.1,0.0,1,1,0,42,78.6,0,0,0.0,0.0,0.0,5,1,0,0,0,0,0,0,6,0,0,0,20,97.0,39.0,1,2,1,66.7
Antonio Raillo,DF,mallorca,getafe,1,90,0,1,0.1,0.9,1,1,0,56,89.3,0,0,0.0,0.0,0.0,12,2,1,0,0,2,2,0,3,0,0,0,28,204.0,150.0,1,3,0,100.0
Martin Valjent,DF,mallorca,getafe,1,90,0,0,0.0,0.0,0,0,0,37,73.0,0,0,0.0,0.0,0.0,5,1,0,0,0,0,0,0,4,0,0,0,11,80.0,27.0,0,3,0,100.0
Nacho Vidal,DF,mallorca,getafe,1,90,0,0,0.1,0.0,1,1,0,48,75.0,1,0,0.0,0.0,0.0,-1,1,2,0,1,1,1,0,2,6,1,4,20,124.0,64.0,2,4,1,80.0
