player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Youssef EnNesyri,DT,15,sevilla,barcelona,1,89,1,0,0.5,0.0,4,3,1,11,90.9,0,0,0.0,0.0,0.0,8,0,0,0,0,1,0,1,2,1,1,0,9,32.0,13.0,0,1,2,33.3,23_24,38,26/05/2024,1,[]
Alejo Véliz,DT,10,sevilla,barcelona,0,1,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,100.0,23_24,38,26/05/2024,1,[]
Dodi Lukebakio,MC,11,sevilla,barcelona,1,78,0,0,0.3,0.0,4,3,1,20,90.0,0,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,0,4,0,3,16,133.0,89.0,4,0,1,0.0,23_24,38,26/05/2024,1,"[{'tiros_puerta': [6, 38.0]}, {'regates_exitosos': [2, 84.0]}, {'rojas': [8, 1.0]}]"
Mariano,MC,12,sevilla,barcelona,0,12,0,0,0.1,0.0,1,0,1,7,85.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,27.0,1.0,0,0,0,0.0,23_24,38,26/05/2024,1,[]
Lucas Ocampos,MC,5,sevilla,barcelona,1,90,0,0,0.2,0.2,1,0,1,56,73.2,1,0,0.0,0.0,0.0,4,1,1,0,1,0,0,0,0,0,0,0,35,222.0,160.0,6,0,0,0.0,23_24,38,26/05/2024,1,"[{'centros_area': [9, 20.0]}, {'faltas_recibidas': [6, 71.0]}]"
Lucien Agoume,MC,42,sevilla,barcelona,1,78,0,0,0.3,0.3,1,1,0,31,90.3,0,0,0.0,0.0,0.0,4,3,2,0,0,0,0,0,0,0,0,0,13,79.0,53.0,2,1,0,100.0,23_24,38,26/05/2024,1,"[{'rojas': [8, 1.0]}]"
Manu Bueno,MC,28,sevilla,barcelona,0,12,0,0,0.0,0.0,1,1,0,7,85.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,4.0,0.0,0,0,0,0.0,23_24,38,26/05/2024,1,[]
Boubakary Soumaré,MC,24,sevilla,barcelona,1,90,0,1,0.0,0.4,0,0,0,43,93.0,0,0,0.0,0.0,0.0,9,1,0,0,0,1,0,1,0,3,2,0,22,96.0,73.0,1,0,0,0.0,23_24,38,26/05/2024,1,[]
Adrià Pedrosa,MC,3,sevilla,barcelona,1,90,0,0,0.1,0.5,2,0,2,43,79.1,0,0,0.0,0.0,0.0,6,2,4,0,2,1,0,1,0,0,0,0,19,139.0,110.0,5,0,1,0.0,23_24,38,26/05/2024,1,[]
Juanlu Sánchez,MC,26,sevilla,barcelona,1,90,0,0,0.0,0.0,0,0,0,50,76.0,0,0,0.0,0.0,0.0,2,1,2,0,2,0,0,0,1,2,2,0,22,132.0,53.0,1,0,0,0.0,23_24,38,26/05/2024,1,"[{'rojas': [8, 1.0]}]"
Kike Salas,DF,2,sevilla,barcelona,1,45,0,0,0.0,0.0,0,0,0,29,79.3,1,0,0.0,0.0,0.0,1,1,1,0,1,1,0,1,2,0,0,0,13,28.0,13.0,0,0,1,0.0,23_24,38,26/05/2024,1,[]
Marcão,DF,23,sevilla,barcelona,0,45,0,0,0.0,0.0,0,0,0,14,78.6,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,4,0,0,0,5,14.0,10.0,0,0,0,0.0,23_24,38,26/05/2024,1,"[{'rojas': [8, 1.0]}]"
Sergio Ramos,DF,4,sevilla,barcelona,1,90,0,0,0.0,0.0,1,1,0,45,93.3,0,0,0.0,0.0,0.0,2,2,2,0,0,3,1,2,0,1,1,0,28,78.0,29.0,0,0,0,0.0,23_24,38,26/05/2024,1,"[{'intercepciones': [9, 41.0]}, {'despejes': [2, 156.0]}, {'rojas': [10, 1.0]}]"
Loïc Bade,DF,22,sevilla,barcelona,1,78,0,0,0.0,0.0,0,0,0,44,93.2,0,0,0.0,0.0,0.0,3,2,1,0,1,1,0,1,4,1,1,0,19,41.0,15.0,0,0,0,0.0,23_24,38,26/05/2024,1,"[{'rojas': [10, 1.0]}]"
Nemanja Gudelj,DF,6,sevilla,barcelona,0,12,0,0,0.0,0.0,0,0,0,8,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,27.0,26.0,0,0,0,0.0,23_24,38,26/05/2024,1,[]
Ørjan Nyland,PT,13,sevilla,barcelona,1,90,0,0,0.0,0.0,0,0,0,30,90.0,0,0,2.0,66.7,2.2,6,0,0,0,0,0,0,0,3,0,0,0,13,44.0,35.0,0,1,0,100.0,23_24,38,26/05/2024,1,"[{'save_pct': [1, 76.9]}]"
