player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Vinicius Júnior,DT,real madrid,betis,1,90,0,0,0.3,0.1,2,1,1,28,71.4,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,10,2,5,40,273.0,114.0,4,0,0,0.0,23_24,38,1
Rodrygo,DT,real madrid,betis,1,90,0,0,0.1,0.3,1,1,0,44,86.4,0,0,0.0,0.0,0.0,7,1,0,0,0,0,0,0,1,2,1,1,41,257.0,171.0,6,0,0,0.0,23_24,38,1
Jude Bellingham,MC,real madrid,betis,1,90,0,0,0.1,0.0,2,1,1,70,90.0,0,0,0.0,0.0,0.0,7,1,3,0,2,2,0,2,1,2,2,0,49,243.0,115.0,1,0,0,0.0,23_24,38,1
Toni Kroos,MC,real madrid,betis,1,86,0,0,0.0,0.2,1,0,1,115,95.7,0,0,0.0,0.0,0.0,8,2,5,0,5,1,0,1,0,0,0,0,84,399.0,206.0,1,0,0,0.0,23_24,38,1
Dani Ceballos,MC,real madrid,betis,0,4,0,0,0.0,0.0,0,0,0,6,100.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,4,15.0,11.0,0,0,0,0.0,23_24,38,1
Eduardo Camavinga,MC,real madrid,betis,1,73,0,0,0.0,0.0,0,0,0,61,91.8,0,0,0.0,0.0,0.0,7,4,0,0,0,1,0,1,3,2,1,0,51,259.0,159.0,2,1,0,100.0,23_24,38,1
Luka Modrić,MC,real madrid,betis,0,17,0,0,0.0,0.0,1,1,0,21,85.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,14,104.0,40.0,0,0,0,0.0,23_24,38,1
Federico Valverde,MC,real madrid,betis,1,90,0,0,0.0,0.1,1,1,0,64,90.6,0,0,0.0,0.0,0.0,7,1,2,0,2,3,0,3,1,1,0,1,41,170.0,59.0,0,0,0,0.0,23_24,38,1
Ferland Mendy,DF,real madrid,betis,1,90,0,0,0.1,0.0,2,1,1,60,95.0,0,0,0.0,0.0,0.0,9,0,0,0,0,2,0,2,0,1,0,1,48,142.0,67.0,1,0,0,0.0,23_24,38,1
Nacho,DF,real madrid,betis,1,63,0,0,0.0,0.0,0,0,0,48,95.8,1,0,0.0,0.0,0.0,6,0,0,0,0,2,0,2,4,0,0,0,32,117.0,61.0,1,0,0,0.0,23_24,38,1
