player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Alberto Moleiro,DT,10,las palmas,athletic,1,55,0,0,0.0,0.0,1,1,0,22,50.0,0,0,0.0,0.0,0.0,0,1,2,0,1,0,0,0,0,0,0,0,23,150.0,70.0,3,0,1,0.0,23_24,28,10/03/2024,1,"[{'regates_exitosos': [9, 57.0]}]"
Marvin,MC,2,las palmas,athletic,0,35,0,0,0.0,0.0,1,1,0,24,79.2,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,24,129.0,37.0,1,0,0,0.0,23_24,28,10/03/2024,1,[]
Sandro Ramírez,MC,9,las palmas,athletic,1,86,0,0,0.1,0.3,5,4,1,41,75.6,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,8,1,6,41,251.0,149.0,5,0,0,0.0,23_24,28,10/03/2024,1,[]
Pejiño,MC,24,las palmas,athletic,0,4,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,29.0,16.0,1,0,0,0.0,23_24,28,10/03/2024,1,[]
Kirian Rodríguez,MC,20,las palmas,athletic,1,90,0,0,0.2,0.0,3,3,0,93,91.4,0,0,0.0,0.0,0.0,2,1,2,0,2,2,0,2,1,0,0,0,86,399.0,212.0,3,0,0,0.0,23_24,28,10/03/2024,1,"[{'pases_ultimo_tercio': [3, 278.0]}]"
Javier Muñoz,MC,5,las palmas,athletic,1,90,0,0,0.0,0.0,0,0,0,45,80.0,0,0,0.0,0.0,0.0,2,2,3,0,2,1,0,1,2,3,1,2,37,136.0,39.0,0,0,0,0.0,23_24,28,10/03/2024,1,[]
Munir El Haddadi,MC,17,las palmas,athletic,1,79,0,0,0.0,0.0,0,0,0,23,82.6,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,1,2,0,2,23,111.0,40.0,1,0,0,0.0,23_24,28,10/03/2024,1,"[{'faltas_recibidas': [4, 73.0]}]"
Marc Cardona,DT,19,las palmas,athletic,0,11,0,0,0.0,0.6,0,0,0,1,100.0,1,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,7.0,3.0,0,1,1,50.0,23_24,28,10/03/2024,1,[]
José Campaña,MC,21,las palmas,athletic,1,55,0,0,0.0,0.0,0,0,0,35,82.9,0,0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0,1,0,1,23,113.0,38.0,0,1,0,100.0,23_24,28,10/03/2024,1,[]
Enzo Loiodice,MC,12,las palmas,athletic,0,35,0,0,0.0,0.1,0,0,0,29,89.7,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,1,0,1,26,85.0,35.0,1,0,1,0.0,23_24,28,10/03/2024,1,[]
Sergi Cardona,DF,3,las palmas,athletic,1,90,0,0,0.6,0.2,2,1,1,83,78.3,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,3,4,3,0,52,241.0,140.0,4,1,6,14.3,23_24,28,10/03/2024,1,"[{'entradas': [4, 90.0]}, {'intercepciones': [4, 46.0]}, {'amarillas': [7, 11.0]}]"
Mika Mármol,DF,15,las palmas,athletic,1,90,0,0,0.0,0.0,0,0,0,88,89.8,0,0,0.0,0.0,0.0,4,2,2,0,1,1,0,1,3,2,2,0,74,362.0,233.0,4,0,4,0.0,23_24,28,10/03/2024,1,"[{'intercepciones': [7, 44.0]}, {'despejes': [6, 147.0]}, {'rojas': [10, 1.0]}]"
Saúl Coco,DF,23,las palmas,athletic,1,90,0,0,0.2,0.0,2,2,0,76,88.2,1,0,0.0,0.0,0.0,-2,0,0,0,0,2,1,1,5,0,0,0,62,302.0,120.0,0,5,1,83.3,23_24,28,10/03/2024,1,"[{'rojas': [10, 1.0]}]"
Julian Araujo,DF,28,las palmas,athletic,1,78,0,0,0.0,0.0,0,0,0,54,88.9,0,0,0.0,0.0,0.0,2,3,2,0,1,2,2,0,3,1,1,0,42,146.0,61.0,1,0,0,0.0,23_24,28,10/03/2024,1,[]
Benito Ramírez,MC,11,las palmas,athletic,0,12,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,5,7.0,5.0,0,0,0,0.0,23_24,28,10/03/2024,1,"[{'rojas': [8, 1.0]}]"
Álvaro Vallés,PT,13,las palmas,athletic,1,90,0,0,0.0,0.0,0,0,0,71,84.5,1,0,2.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,66,257.0,120.0,0,0,1,0.0,23_24,28,10/03/2024,1,"[{'minutos': [10, 3263.0]}, {'rojas': [10, 1.0]}, {'paradas': [5, 108.0]}, {'save_pct': [9, 74.3]}]"
Gorka Guruzeta,DT,12,athletic,las palmas,1,73,1,0,0.5,0.1,2,1,1,20,60.0,0,0,0.0,0.0,0.0,12,1,2,0,1,4,1,3,2,3,2,1,20,69.0,43.0,2,3,4,42.9,23_24,28,10/03/2024,0,"[{'goles_90': [9, 0.57]}]"
Raúl García,DT,22,athletic,las palmas,0,17,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,1,0,0,0,5,9.0,1.0,0,2,0,100.0,23_24,28,10/03/2024,0,[]
Nico Williams,DT,11,athletic,las palmas,1,69,0,1,0.0,0.4,1,1,0,14,64.3,0,0,0.0,0.0,0.0,10,1,1,0,0,0,0,0,0,2,1,1,11,79.0,58.0,2,0,0,0.0,23_24,28,10/03/2024,0,"[{'asistencias': [2, 11.0]}, {'asistencias_90': [3, 0.44]}, {'centros_area': [5, 22.0]}, {'regates_exitosos': [2, 86.0]}, {'rojas': [10, 1.0]}]"
Álex Berenguer,DT,7,athletic,las palmas,0,21,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,1,2,2,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,28,10/03/2024,0,"[{'asistencias': [8, 7.0]}, {'corners': [5, 101.0]}]"
Iñaki Williams,DT,9,athletic,las palmas,1,90,0,0,0.0,0.0,1,1,0,20,55.0,0,0,0.0,0.0,0.0,3,0,0,0,0,2,2,0,0,0,0,0,12,28.0,17.0,1,2,1,66.7,23_24,28,10/03/2024,0,"[{'tiros_puerta': [1, 43.0]}]"
Oihan Sancet,MC,8,athletic,las palmas,1,61,0,0,0.5,0.0,1,1,0,13,69.2,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,0,1,1,0,9,53.0,29.0,1,1,0,100.0,23_24,28,10/03/2024,0,"[{'rojas': [2, 2.0]}]"
Unai Gómez,MC,30,athletic,las palmas,0,29,0,0,0.0,0.0,0,0,0,5,20.0,0,0,0.0,0.0,0.0,2,2,0,0,0,1,1,0,0,1,0,1,6,14.0,1.0,0,0,0,0.0,23_24,28,10/03/2024,0,[]
Beñat Prados,MC,24,athletic,las palmas,1,90,0,0,0.0,0.0,1,0,1,29,82.8,0,0,0.0,0.0,0.0,8,1,0,0,0,0,0,0,1,2,2,0,17,62.0,23.0,0,0,0,0.0,23_24,28,10/03/2024,0,[]
Iñigo Ruiz de Galarreta,MC,16,athletic,las palmas,1,90,0,0,0.0,0.0,0,0,0,19,78.9,0,0,0.0,0.0,0.0,8,5,5,0,1,3,1,2,2,3,2,1,6,12.0,1.0,0,1,0,100.0,23_24,28,10/03/2024,0,"[{'amarillas': [1, 8.0]}, {'faltas_cometidas': [5, 29.0]}]"
Yuri Berchiche,DF,17,athletic,las palmas,1,73,0,0,0.0,0.5,0,0,0,30,76.7,0,0,0.0,0.0,0.0,11,1,0,0,0,0,0,0,4,0,0,0,13,57.0,39.0,2,0,0,0.0,23_24,28,10/03/2024,0,[]
Yeray Álvarez,DF,5,athletic,las palmas,0,17,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,50.0,23_24,28,10/03/2024,0,"[{'rojas': [10, 1.0]}]"
Aitor Paredes,DF,4,athletic,las palmas,1,90,0,0,0.0,0.0,0,0,0,31,64.5,1,0,0.0,0.0,0.0,8,1,0,0,0,1,1,0,8,0,0,0,20,89.0,65.0,0,3,0,100.0,23_24,28,10/03/2024,0,"[{'rojas': [10, 1.0]}]"
Daniel Vivian,DF,3,athletic,las palmas,1,90,0,0,0.0,0.0,0,0,0,33,69.7,1,0,0.0,0.0,0.0,7,3,4,0,1,3,2,1,5,0,0,0,7,37.0,26.0,0,2,1,66.7,23_24,28,10/03/2024,0,"[{'goles_por_tiro': [7, 0.22]}, {'intercepciones': [7, 47.0]}]"
Óscar de Marcos,DF,18,athletic,las palmas,1,69,0,0,0.1,0.0,1,1,0,37,56.8,1,0,0.0,0.0,0.0,5,5,5,0,2,4,1,3,3,1,1,0,15,36.0,13.0,0,0,0,0.0,23_24,28,10/03/2024,0,"[{'centros_area': [2, 26.0]}]"
Iñigo Lekue,DF,15,athletic,las palmas,0,21,0,0,0.0,0.0,0,0,0,6,66.7,0,0,0.0,0.0,0.0,1,1,2,0,1,0,0,0,0,0,0,0,1,2.0,0.0,0,0,1,0.0,23_24,28,10/03/2024,0,"[{'rojas': [2, 1.0]}]"
Unai Simón,PT,1,athletic,las palmas,1,90,0,0,0.0,0.0,0,0,0,32,40.6,0,0,0.0,100.0,1.0,9,0,0,0,0,0,0,0,0,0,0,0,18,138.0,70.0,0,0,0,0.0,23_24,28,10/03/2024,0,"[{'porterias_cero': [1, 16.0]}, {'save_pct': [10, 73.8]}]"
