player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Hugo Duro,DT,9,valencia,sevilla,1,90,1,0,0.5,0.0,3,2,1,10,60.0,0,0,0.0,0.0,0.0,8,0,1,0,1,0,0,0,0,0,0,0,4,12.0,10.0,0,0,5,0.0,25_26,15,07/12/2025,1,"[{'goles': [9, 6.0]}, {'goles_90': [8, 0.54]}, {'goles_por_tiro': [5, 0.3]}]"
Arnaut Danjuma,DT,7,valencia,sevilla,1,62,0,0,0.1,0.1,1,1,0,11,72.7,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,3,1,2,11,157.0,35.0,2,0,0,0.0,25_26,15,07/12/2025,1,[]
Diego López,DT,16,valencia,sevilla,0,28,0,0,0.0,0.2,0,0,0,15,60.0,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,0,1,0,1,8,93.0,17.0,0,1,1,50.0,25_26,15,07/12/2025,1,[]
Luis Rioja,DT,11,valencia,sevilla,1,67,0,0,0.0,0.1,0,0,0,26,61.5,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,1,0,13,129.0,53.0,3,0,0,0.0,25_26,15,07/12/2025,1,"[{'penaltis_marcados': [7, 3.0]}, {'centros_area': [10, 19.0]}]"
Largie Ramazani,DT,17,valencia,sevilla,0,23,0,0,0.1,0.0,1,0,1,10,70.0,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,0,6,4,2,13,93.0,44.0,2,0,1,0.0,25_26,15,07/12/2025,1,"[{'amarillas': [7, 11.0]}, {'rojas': [2, 2.0]}]"
Domingos André Ribeiro Almeida,MC,10,valencia,sevilla,1,62,0,0,0.0,0.0,0,0,0,25,72.0,0,0,0.0,0.0,0.0,2,2,3,0,1,0,0,0,0,3,0,3,17,64.0,35.0,0,0,0,0.0,25_26,15,07/12/2025,1,[]
Filip Ugrinic,MC,23,valencia,sevilla,0,28,0,1,0.0,0.2,0,0,0,20,70.0,0,0,0.0,0.0,0.0,9,0,1,0,1,0,0,0,0,0,0,0,10,44.0,21.0,1,1,0,100.0,25_26,15,07/12/2025,1,[]
José Luis García Vayá,MC,18,valencia,sevilla,1,90,0,0,0.1,0.0,1,1,0,58,87.9,0,0,0.0,0.0,0.0,4,3,3,0,1,1,0,1,0,0,0,0,42,210.0,103.0,1,1,0,100.0,25_26,15,07/12/2025,1,"[{'penaltis_marcados': [1, 7.0]}, {'pases_clave': [8, 55.0]}, {'pases_ultimo_tercio': [8, 216.0]}, {'corners': [4, 108.0]}, {'entradas': [6, 78.0]}, {'intercepciones': [3, 49.0]}, {'minutos': [6, 3302.0]}]"
Javier Guerra,MC,8,valencia,sevilla,1,62,0,0,0.0,0.0,0,0,0,27,74.1,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,1,0,1,24,97.0,49.0,0,0,1,0.0,25_26,15,07/12/2025,1,"[{'rojas': [10, 1.0]}]"
Lucas Beltrán,MC,15,valencia,sevilla,0,28,0,0,0.3,0.0,3,2,1,12,58.3,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,2,1,1,11,55.0,24.0,1,2,1,66.7,25_26,15,07/12/2025,1,[]
José Luis Gayà,DF,14,valencia,sevilla,1,76,0,0,0.0,0.0,0,0,0,26,61.5,0,0,0.0,0.0,0.0,2,1,1,0,0,1,0,1,1,3,0,3,16,46.0,8.0,0,1,1,50.0,25_26,15,07/12/2025,1,"[{'rojas': [2, 1.0]}]"
Jesus Vazquez,DF,21,valencia,sevilla,0,14,0,0,0.0,0.0,0,0,0,8,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,54.0,47.0,1,0,0,0.0,25_26,15,07/12/2025,1,[]
Copete,DF,3,valencia,sevilla,1,90,0,0,0.0,0.0,0,0,0,72,81.9,1,0,0.0,0.0,0.0,5,1,1,0,0,0,0,0,7,2,1,1,52,313.0,186.0,1,3,3,50.0,25_26,15,07/12/2025,1,[]
