player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Roberto Férnandez,DT,9,espanyol,rayo,1,79,1,0,0.8,0.0,0,0,0,5,100.0,0,0,0.0,0.0,0.0,10,0,0,0,0,2,0,2,0,0,0,0,4,16.0,0.0,0,0,3,0.0,25_26,15,07/12/2025,1,"[{'penaltis_marcados': [9, 1.0]}]"
Kiké,DT,19,espanyol,rayo,0,11,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,6,0,100.0,25_26,15,07/12/2025,1,"[{'penaltis_marcados': [9, 1.0]}, {'apariciones_suplente': [9, 10.0]}]"
Pere Milla,DT,11,espanyol,rayo,1,88,0,0,0.0,0.1,1,1,0,24,87.5,0,0,0.0,0.0,0.0,5,3,5,0,5,2,0,2,1,1,0,0,20,81.0,47.0,0,0,4,0.0,25_26,15,07/12/2025,1,"[{'goles': [9, 6.0]}, {'rojas': [2, 1.0]}]"
Rubén,DT,2,espanyol,rayo,0,2,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,0,0,0,0.0,25_26,15,07/12/2025,1,[]
Tyrhys Dolan,DT,24,espanyol,rayo,1,86,0,0,0.1,0.0,3,2,1,13,69.2,2,1,0.0,0.0,0.0,6,1,1,0,1,1,0,1,1,1,1,0,17,111.0,57.0,3,1,0,100.0,25_26,15,07/12/2025,1,"[{'centros_area': [8, 9.0]}, {'rojas': [2, 1.0]}]"
Edu Expósito,MC,8,espanyol,rayo,1,79,0,0,0.0,0.3,0,0,0,32,43.8,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,2,1,1,21,84.0,21.0,0,1,0,100.0,25_26,15,07/12/2025,1,"[{'asistencias': [4, 5.0]}, {'asistencias_90': [8, 0.4]}, {'pases_clave': [2, 40.0]}, {'corners': [4, 56.0]}]"
Ramón Terrats,MC,14,espanyol,rayo,0,11,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,3,6.0,1.0,0,0,0,0.0,25_26,15,07/12/2025,1,[]
Pol Lozano,MC,10,espanyol,rayo,1,55,0,0,0.0,0.0,0,0,0,17,70.6,1,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,1,0,0,0,10,57.0,17.0,0,0,1,0.0,25_26,15,07/12/2025,1,"[{'faltas_cometidas': [1, 38.0]}]"
Charles Pickel,MC,18,espanyol,rayo,0,35,0,0,0.0,0.0,0,0,0,8,62.5,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,3,0,0,0,5,36.0,2.0,0,0,1,0.0,25_26,15,07/12/2025,1,[]
Urko González,MC,4,espanyol,rayo,1,90,0,0,0.1,0.0,1,1,0,16,75.0,1,0,0.0,0.0,0.0,5,3,2,0,1,2,0,2,3,0,0,0,10,63.0,33.0,1,0,0,0.0,25_26,15,07/12/2025,1,[]
