player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Aimar Oroz,DT,10,osasuna,levante,1,73,0,0,0.1,0.3,2,2,0,34,64.7,0,0,0.0,0.0,0.0,8,1,2,0,1,3,1,2,1,4,3,1,31,208.0,119.0,6,2,2,50.0,25_26,15,08/12/2025,1,"[{'faltas_recibidas': [5, 64.0]}]"
Sheraldo Becker,MC,18,osasuna,levante,0,17,0,0,0.0,0.0,0,0,0,8,62.5,0,0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,0,1,0,1,8,27.0,5.0,0,0,0,0.0,25_26,15,08/12/2025,1,"[{'rojas': [8, 1.0]}]"
Ante Budimir,DT,17,osasuna,levante,1,90,0,0,0.2,0.2,1,0,1,19,63.2,0,0,0.0,0.0,0.0,5,1,1,0,0,1,0,1,0,1,1,0,15,30.0,8.0,0,6,1,85.7,25_26,15,08/12/2025,1,"[{'goles': [9, 6.0]}, {'penaltis_marcados': [2, 3.0]}]"
Víctor Muñoz,MC,21,osasuna,levante,1,73,1,0,0.4,0.1,6,2,4,31,74.2,0,0,0.0,0.0,0.0,15,0,2,0,2,1,0,1,0,6,3,1,23,209.0,144.0,4,1,3,25.0,25_26,15,08/12/2025,1,"[{'regates_exitosos': [5, 33.0]}]"
Jorge Herrando,DF,5,osasuna,levante,0,17,0,0,0.0,0.0,0,0,0,7,42.9,0,0,0.0,0.0,0.0,2,0,0,0,0,1,1,0,2,1,1,0,4,17.0,3.0,0,1,1,50.0,25_26,15,08/12/2025,1,[]
Jon Moncayola,MC,7,osasuna,levante,1,90,0,1,0.2,0.1,2,2,0,56,76.8,0,0,0.0,0.0,0.0,11,1,3,0,2,0,0,0,1,1,0,1,44,164.0,88.0,1,3,1,75.0,25_26,15,08/12/2025,1,"[{'rojas': [10, 1.0]}]"
Rubén García,MC,14,osasuna,levante,1,68,1,1,0.0,0.1,1,0,1,22,54.5,1,0,0.0,0.0,0.0,17,5,4,0,3,0,0,0,3,0,0,0,12,64.0,11.0,0,3,4,42.9,25_26,15,08/12/2025,1,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [5, 0.45]}, {'corners': [9, 32.0]}]"
Moi Gómez,MC,16,osasuna,levante,0,22,0,0,0.0,0.0,0,0,0,9,77.8,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,1,0,0,0,9,43.0,34.0,1,0,0,0.0,25_26,15,08/12/2025,1,"[{'apariciones_suplente': [10, 20.0]}]"
Lucas Torró,MC,6,osasuna,levante,1,50,0,0,0.0,0.0,0,0,0,19,63.2,1,0,0.0,0.0,0.0,0,1,2,0,1,1,1,0,2,0,0,0,12,19.0,7.0,0,1,1,50.0,25_26,15,08/12/2025,1,"[{'faltas_cometidas': [1, 75.0]}]"
Iker Muñoz,MC,8,osasuna,levante,0,40,0,0,0.0,0.0,0,0,0,18,77.8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,13,53.0,28.0,1,1,2,33.3,25_26,15,08/12/2025,1,[]
Abel Bretones,DF,23,osasuna,levante,1,90,0,0,0.0,0.0,0,0,0,43,76.7,0,0,0.0,0.0,0.0,7,1,0,0,0,3,1,2,0,3,2,1,28,91.0,32.0,1,0,0,0.0,25_26,15,08/12/2025,1,"[{'rojas': [2, 1.0]}]"
Enzo Boyomo,DF,22,osasuna,levante,1,90,0,0,0.1,0.0,1,1,0,39,84.6,0,0,0.0,0.0,0.0,10,3,0,0,0,2,1,1,5,0,0,0,29,74.0,18.0,0,1,0,100.0,25_26,15,08/12/2025,1,"[{'entradas': [10, 40.0]}]"
Catena,DF,24,osasuna,levante,1,90,0,0,0.1,0.0,1,1,0,35,74.3,0,0,0.0,0.0,0.0,9,1,1,0,0,0,0,0,10,0,0,0,24,60.0,33.0,0,3,1,75.0,25_26,15,08/12/2025,1,"[{'despejes': [2, 107.0]}, {'amarillas': [4, 6.0]}]"
Iñigo Arguibide,DF,41,osasuna,levante,1,68,0,0,0.0,0.0,0,0,0,30,66.7,0,0,0.0,0.0,0.0,7,1,0,0,0,0,0,0,1,0,0,0,18,86.0,20.0,1,0,1,0.0,25_26,15,08/12/2025,1,"[{'rojas': [2, 1.0]}]"
Juan Cruz Armada,DF,3,osasuna,levante,0,22,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0,0,0,0.0,25_26,15,08/12/2025,1,[]
Sergio Herrera,PT,1,osasuna,levante,1,90,0,0,0.0,0.0,0,0,0,33,60.6,0,0,0.0,100.0,0.5,12,0,0,0,0,0,0,0,0,0,0,0,20,128.0,43.0,0,0,0,0.0,25_26,15,08/12/2025,1,"[{'minutos': [5, 1530.0]}, {'porterias_cero': [7, 5.0]}, {'paradas': [2, 63.0]}, {'save_pct': [3, 79.5]}]"
Iván Romero,DT,9,levante,osasuna,1,81,0,0,0.2,0.1,2,1,1,27,63.0,0,0,0.0,0.0,0.0,3,0,0,0,0,1,1,0,0,2,1,1,30,105.0,38.0,2,0,2,0.0,25_26,15,08/12/2025,0,"[{'faltas_recibidas': [3, 35.0]}]"
Goduine Koyalipou,DT,15,levante,osasuna,0,9,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,8.0,0.0,0,1,0,100.0,25_26,15,08/12/2025,0,[]
Karl Etta Eyong,DT,21,levante,osasuna,1,76,0,0,0.0,0.0,2,1,1,17,70.6,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,19,72.0,27.0,0,0,1,0.0,25_26,15,08/12/2025,0,"[{'goles': [9, 6.0]}]"
Víctor García,DF,17,levante,osasuna,0,14,0,0,0.0,0.0,0,0,0,13,76.9,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,1,0,0,0,10,53.0,24.0,0,0,0,0.0,25_26,15,08/12/2025,0,[]
Brugui,MC,7,levante,osasuna,1,61,0,0,0.0,0.1,0,0,0,30,80.0,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,4,2,1,1,21,112.0,47.0,2,5,1,83.3,25_26,15,08/12/2025,0,[]
Iker Losada,MC,18,levante,osasuna,0,29,0,0,0.1,0.0,1,1,0,14,64.3,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,0,13,54.0,26.0,0,0,0,0.0,25_26,15,08/12/2025,0,[]
