player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Vinicius Júnior,DT,real madrid,celta,1,90,0,0,0.3,0.0,4,3,1,29,79.3,0,0,0.0,0.0,0.0,4,1,1,0,1,1,0,1,0,5,2,3,35,233.0,128.0,6,0,0,0.0
Kylian Mbappé,DT,real madrid,celta,1,90,0,0,0.6,0.5,3,2,1,35,85.7,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,5,1,4,31,233.0,105.0,5,0,0,0.0
Jude Bellingham,MC,real madrid,celta,1,90,0,0,0.5,0.0,2,1,1,62,87.1,1,0,0.0,0.0,0.0,-1,0,2,0,2,1,0,1,0,1,0,1,57,295.0,155.0,2,1,3,25.0
Aurélien Tchouaméni,MC,real madrid,celta,1,90,0,0,0.1,1.1,2,1,1,89,89.9,0,0,0.0,0.0,0.0,8,3,3,0,2,0,0,0,0,0,0,0,66,383.0,242.0,2,5,0,100.0
Arda Güler,MC,real madrid,celta,1,73,0,0,0.6,0.4,4,2,2,68,80.9,0,0,0.0,0.0,0.0,7,0,1,0,1,0,0,0,1,1,1,0,48,202.0,91.0,2,0,1,0.0
Gonzalo García,MC,real madrid,celta,0,17,0,0,0.3,0.0,1,1,0,4,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,19.0,11.0,0,2,0,100.0
Federico Valverde,MC,real madrid,celta,1,90,0,0,0.1,0.0,4,3,1,63,87.3,1,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,1,3,3,0,46,323.0,168.0,5,2,0,100.0
Fran Garcia,DF,real madrid,celta,1,63,0,0,0.0,0.0,0,0,0,49,89.8,2,1,0.0,0.0,0.0,1,1,1,0,1,2,1,1,0,0,0,0,36,171.0,126.0,1,0,0,0.0
Álvaro Carreras,DF,real madrid,celta,1,89,0,0,0.0,0.0,0,0,0,67,92.5,1,1,0.0,0.0,0.0,1,2,1,0,0,0,0,0,1,3,1,1,58,293.0,170.0,3,0,0,0.0
Éder Militão,DF,real madrid,celta,1,23,0,0,0.0,0.0,0,0,0,21,90.5,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,1,0,0,0,20,102.0,58.0,0,0,0,0.0
Antonio Rüdiger,DF,real madrid,celta,0,67,0,0,0.0,0.0,1,1,0,52,92.3,0,0,0.0,0.0,0.0,2,1,1,0,0,1,0,1,0,0,0,0,44,176.0,78.0,0,0,0,0.0
Raúl Asencio,DF,real madrid,celta,1,53,0,0,0.0,0.0,1,1,0,44,93.2,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,41,136.0,30.0,0,0,0,0.0
Rodrygo,MC,real madrid,celta,0,37,0,0,0.0,0.0,1,1,0,14,78.6,1,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,2,0,1,12,62.0,29.0,1,0,0,0.0
Thibaut Courtois,PT,real madrid,celta,1,90,0,0,0.0,0.0,0,0,0,33,84.8,0,0,2.0,60.0,2.3,4,0,1,0,1,0,0,0,0,0,0,0,25,79.0,42.0,0,0,0,0.0
Borja Iglesias,DT,celta,real madrid,1,87,0,0,0.0,0.1,0,0,0,26,76.9,0,0,0.0,0.0,0.0,9,1,1,0,0,0,0,0,3,5,4,1,23,96.0,27.0,0,0,0,0.0
Iago Aspas,DT,celta,real madrid,0,3,0,1,0.0,1.0,1,0,1,10,80.0,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,8,39.0,27.0,1,0,0,0.0
Bryan Zaragoza,MC,celta,real madrid,1,70,0,1,0.0,0.3,0,0,0,23,78.3,0,0,0.0,0.0,0.0,8,0,2,0,2,0,0,0,1,1,1,0,20,159.0,127.0,6,0,0,0.0
Javier Rueda Garcia,MC,celta,real madrid,0,20,0,0,0.0,0.0,0,0,0,14,78.6,0,0,0.0,0.0,0.0,3,1,1,0,0,1,1,0,2,1,1,0,11,84.0,61.0,2,0,1,0.0
Pablo Durán,MC,celta,real madrid,1,45,0,0,0.2,0.0,2,1,1,10,100.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,2,0,0,0,13,79.0,17.0,1,1,0,100.0
Williot Swedberg,MC,celta,real madrid,0,45,2,0,1.3,0.0,3,0,3,9,77.8,0,0,0.0,0.0,0.0,16,0,1,0,1,0,0,0,0,1,1,0,12,88.0,38.0,2,0,2,0.0
Ilaix Moriba,MC,celta,real madrid,1,90,0,0,0.0,0.0,0,0,0,37,97.3,1,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,1,0,0,0,25,98.0,60.0,1,0,1,0.0
Miguel Román,MC,celta,real madrid,1,83,0,0,0.0,0.0,0,0,0,48,91.7,0,0,0.0,0.0,0.0,7,2,1,0,0,0,0,0,0,1,0,1,32,150.0,84.0,0,0,0,0.0
Fran Beltrán,MC,celta,real madrid,0,7,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,19.0,14.0,0,0,0,0.0
Óscar Mingueza,MC,celta,real madrid,1,70,0,0,0.0,0.0,0,0,0,48,89.6,0,0,0.0,0.0,0.0,6,1,3,0,2,1,0,1,0,0,0,0,29,77.0,42.0,0,0,0,0.0
Ferran Jutglà,MC,celta,real madrid,0,20,0,0,0.0,0.0,0,0,0,13,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,9,24.0,3.0,0,0,3,0.0
Sergio Carreira,MC,celta,real madrid,1,90,0,0,0.0,0.0,0,0,0,64,81.3,0,0,0.0,0.0,0.0,10,3,4,0,1,0,0,0,3,4,3,1,44,195.0,106.0,1,0,0,0.0
Marcos Alonso,DF,celta,real madrid,1,90,0,0,0.0,0.0,0,0,0,53,86.8,0,0,0.0,0.0,0.0,8,2,1,0,0,4,2,2,4,0,0,0,41,229.0,166.0,3,1,3,25.0
Carl Starfelt,DF,celta,real madrid,1,90,0,0,0.0,0.0,0,0,0,34,88.2,0,0,0.0,0.0,0.0,10,1,0,0,0,0,0,0,10,0,0,0,22,67.0,24.0,0,1,0,100.0
