player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Willian José,BRA,31,DT,12,betis,cadiz,1,45,0,0,0.0,0.1,1,0,1,15,73.3,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,9,20.0,4.0,0,2,1,66.7,23_24,6,24/09/2023,1,"[{'rojas': [10, 1.0]}]"
Abde Ezzalzouli,MAR,21,DT,7,betis,cadiz,0,45,0,0,0.1,0.0,3,3,0,26,80.8,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,0,5,3,1,23,243.0,117.0,4,0,1,0.0,23_24,6,24/09/2023,1,"[{'apariciones_suplente': [6, 22.0]}]"
Ayoze Pérez,ESP,30,DT,10,betis,cadiz,1,90,0,0,0.7,0.0,5,3,2,22,77.3,0,0,0.0,0.0,0.0,4,2,2,0,2,1,0,1,0,2,2,0,25,176.0,105.0,4,1,0,100.0,23_24,6,24/09/2023,1,"[{'goles': [5, 19.0]}, {'goles_90': [4, 0.87]}, {'tiros_puerta': [8, 31.0]}, {'goles_por_tiro': [4, 0.25]}]"
Rodri,ESP,23,DT,17,betis,cadiz,1,60,0,0,0.1,0.1,2,2,0,44,77.3,0,0,0.0,0.0,0.0,4,2,2,0,0,1,0,1,0,4,2,1,35,226.0,132.0,6,0,0,0.0,23_24,6,24/09/2023,1,[]
Luiz Henrique,BRA,22,DT,11,betis,cadiz,0,30,0,0,0.0,0.1,0,0,0,19,89.5,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,2,8,2,2,22,201.0,123.0,5,0,0,0.0,23_24,6,24/09/2023,1,[]
Isco,ESP,31,MC,22,betis,cadiz,1,90,0,0,0.8,0.1,5,4,1,81,85.2,1,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,6,3,3,61,508.0,273.0,5,0,1,0.0,23_24,6,24/09/2023,1,"[{'pases_clave': [4, 81.0]}, {'corners': [2, 127.0]}, {'regates_exitosos': [3, 76.0]}, {'faltas_recibidas': [2, 79.0]}]"
Marc Roca,ESP,26,MC,21,betis,cadiz,1,60,0,0,0.0,0.0,1,0,1,39,92.3,0,0,0.0,0.0,0.0,4,3,3,0,0,1,0,1,0,0,0,0,34,157.0,97.0,1,0,0,0.0,23_24,6,24/09/2023,1,[]
Andrés Guardado,MEX,36,MC,18,betis,cadiz,0,30,0,0,0.0,0.1,0,0,0,20,85.0,0,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,1,0,0,0,13,72.0,30.0,0,1,1,50.0,23_24,6,24/09/2023,1,[]
Guido Rodríguez,ARG,29,MC,5,betis,cadiz,1,90,1,0,0.1,0.0,1,0,1,62,91.9,0,0,0.0,0.0,0.0,12,3,6,0,3,1,1,0,4,0,0,0,40,149.0,57.0,0,2,2,50.0,23_24,6,24/09/2023,1,[]
Juan Miranda,ESP,23,DF,3,betis,cadiz,1,60,0,0,0.0,0.0,0,0,0,34,82.4,1,0,0.0,0.0,0.0,3,2,1,0,0,1,0,1,3,0,0,0,16,78.0,40.0,1,3,0,100.0,23_24,6,24/09/2023,1,[]
Abner,BRA,23,DF,20,betis,cadiz,0,30,0,0,0.0,0.1,0,0,0,19,94.7,0,0,0.0,0.0,0.0,4,1,1,0,0,1,0,1,0,0,0,0,16,89.0,62.0,1,0,0,0.0,23_24,6,24/09/2023,1,[]
Marc Bartra,ESP,32,DF,15,betis,cadiz,1,90,0,0,0.0,0.0,1,1,0,43,88.4,0,0,0.0,0.0,0.0,4,1,1,0,0,1,0,1,2,1,1,0,31,142.0,82.0,2,2,4,33.3,23_24,6,24/09/2023,1,[]
Germán Pezzella,ARG,32,DF,6,betis,cadiz,1,90,0,0,0.1,0.0,2,1,1,46,89.1,0,0,0.0,0.0,0.0,7,5,4,0,1,1,0,1,8,0,0,0,33,184.0,85.0,0,8,1,88.9,23_24,6,24/09/2023,1,"[{'despejes': [5, 150.0]}]"
Héctor Bellerín,ESP,28,DF,2,betis,cadiz,1,86,0,0,0.0,0.3,0,0,0,54,94.4,0,0,0.0,0.0,0.0,5,2,1,0,0,0,0,0,3,5,0,5,42,265.0,160.0,1,0,0,0.0,23_24,6,24/09/2023,1,"[{'rojas': [10, 1.0]}]"
Aitor Ruibal,ESP,27,DF,24,betis,cadiz,0,4,0,0,0.0,0.7,0,0,0,7,85.7,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,5,48.0,25.0,2,0,0,0.0,23_24,6,24/09/2023,1,[]
Claudio Bravo,CHI,40,PT,1,betis,cadiz,1,90,0,0,0.0,0.0,0,0,0,18,77.8,0,0,1.0,0.0,0.7,3,0,0,0,0,0,0,0,0,0,0,0,7,32.0,24.0,0,0,0,0.0,23_24,6,24/09/2023,1,[]
Chris Ramos,ESP,26,DT,16,cadiz,betis,1,90,1,0,0.2,0.0,3,2,1,20,75.0,0,0,0.0,0.0,0.0,9,0,3,0,3,1,0,1,3,6,2,4,14,73.0,43.0,2,6,10,37.5,23_24,6,24/09/2023,0,[]
Maxi Gómez,URU,27,DT,25,cadiz,betis,1,67,0,0,0.0,0.0,0,0,0,15,46.7,0,0,0.0,0.0,0.0,2,1,1,0,0,1,1,0,0,2,1,1,17,121.0,82.0,4,1,1,50.0,23_24,6,24/09/2023,0,[]
