player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Sergio Camello,DT,rayo,osasuna,1,86,0,0,1.2,0.1,6,3,3,24,87.5,1,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,2,0,0,0,18,58.0,28.0,1,1,4,20.0,24_25,5,16/09/2024,1,"[{'rojas': [2, 1.0]}]"
Sergi Guardiola,DT,rayo,osasuna,0,4,0,0,0.0,0.0,0,0,0,5,40.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,17.0,3.0,0,0,0,0.0,24_25,5,16/09/2024,1,"[{'apariciones_suplente': [10, 21.0]}]"
Álvaro García,DT,rayo,osasuna,1,86,0,0,0.1,0.0,3,3,0,25,68.0,0,0,0.0,0.0,0.0,2,1,2,0,1,0,0,0,1,0,0,0,19,108.0,76.0,4,0,1,0.0,24_25,5,16/09/2024,1,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
James Rodríguez,DT,rayo,osasuna,0,4,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0,0,0,0.0,24_25,5,16/09/2024,1,[]
Adri Embarba,DT,rayo,osasuna,1,56,0,0,0.0,0.0,1,1,0,34,50.0,0,0,0.0,0.0,0.0,2,2,1,0,0,1,0,1,0,1,0,1,23,152.0,47.0,2,1,0,100.0,24_25,5,16/09/2024,1,"[{'corners': [6, 94.0]}]"
Isaac Palazón Camacho,DT,rayo,osasuna,0,34,0,0,0.0,0.3,1,1,0,15,86.7,0,0,0.0,0.0,0.0,5,1,1,0,1,0,0,0,0,2,1,1,15,110.0,50.0,3,0,2,0.0,24_25,5,16/09/2024,1,"[{'corners': [7, 92.0]}]"
Óscar Trejo,MC,rayo,osasuna,1,56,0,0,0.1,0.8,1,1,0,30,83.3,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,0,3,3,0,23,102.0,15.0,0,0,2,0.0,24_25,5,16/09/2024,1,"[{'rojas': [10, 1.0]}]"
Jorge de Frutos,MC,rayo,osasuna,0,34,0,0,0.1,0.0,2,2,0,12,75.0,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,3,2,1,14,77.0,31.0,2,0,0,0.0,24_25,5,16/09/2024,1,"[{'rojas': [8, 1.0]}]"
Gerard Gumbau,MC,rayo,osasuna,1,63,0,1,0.0,0.1,0,0,0,42,59.5,0,0,0.0,0.0,0.0,7,2,1,0,1,0,0,0,0,0,0,0,19,54.0,22.0,0,2,3,40.0,24_25,5,16/09/2024,1,"[{'amarillas': [5, 12.0]}, {'faltas_cometidas': [9, 62.0]}]"
Unai López,MC,rayo,osasuna,0,27,1,0,0.1,0.0,1,0,1,30,80.0,1,0,0.0,0.0,0.0,8,1,1,0,0,0,0,0,0,0,0,0,16,118.0,93.0,2,0,2,0.0,24_25,5,16/09/2024,1,"[{'rojas': [8, 1.0]}]"
Óscar Valentín,MC,rayo,osasuna,1,90,0,0,0.0,0.1,0,0,0,55,80.0,0,0,0.0,0.0,0.0,4,2,3,0,3,0,0,0,0,1,1,0,36,146.0,50.0,0,1,4,20.0,24_25,5,16/09/2024,1,"[{'faltas_cometidas': [5, 57.0]}]"
