player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Javi Puado,DT,7,espanyol,valencia,1,90,1,0,1.8,0.0,4,2,2,24,50.0,0,0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,1,3,2,1,22,160.0,78.0,4,0,0,0.0,24_25,13,18/12/2024,1,"[{'goles': [10, 12.0]}, {'penaltis_marcados': [3, 5.0]}]"
Walid Cheddira,DT,16,espanyol,valencia,1,60,0,0,0.1,0.5,1,1,0,4,50.0,0,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,1,0,0,0,4,34.0,28.0,1,1,2,33.3,24_25,13,18/12/2024,1,[]
Irvin Cardona,DT,24,espanyol,valencia,0,30,0,0,0.0,0.0,0,0,0,12,83.3,0,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,1,0,0,0,7,55.0,18.0,1,1,3,25.0,24_25,13,18/12/2024,1,[]
Jofre,MC,17,espanyol,valencia,1,90,0,0,0.1,0.0,3,3,0,26,53.8,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,1,1,0,1,23,109.0,53.0,1,0,2,0.0,24_25,13,18/12/2024,1,[]
Alex Král,MC,20,espanyol,valencia,1,90,0,0,0.0,0.6,0,0,0,55,70.9,0,0,0.0,0.0,0.0,5,2,1,0,1,1,1,0,1,2,1,1,30,151.0,85.0,2,1,0,100.0,24_25,13,18/12/2024,1,[]
Justin Smith,MC,40,espanyol,valencia,1,70,0,0,0.0,0.0,0,0,0,27,77.8,0,0,0.0,0.0,0.0,0,5,3,0,1,2,0,2,3,0,0,0,11,93.0,45.0,1,3,0,100.0,24_25,13,18/12/2024,1,[]
Rafael Bauza,MC,35,espanyol,valencia,0,20,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.0,0,0,0,0.0,24_25,13,18/12/2024,1,[]
Antoniu,MC,31,espanyol,valencia,1,60,0,1,0.0,0.6,1,0,1,15,80.0,0,0,0.0,0.0,0.0,10,0,0,0,0,4,0,4,0,1,0,0,10,95.0,61.0,1,2,1,66.7,24_25,13,18/12/2024,1,[]
Carlos Romero,MC,22,espanyol,valencia,0,30,0,0,0.0,0.0,0,0,0,19,73.7,0,0,0.0,0.0,0.0,1,1,0,0,0,2,1,1,2,1,0,1,14,164.0,107.0,3,0,0,0.0,24_25,13,18/12/2024,1,"[{'entradas': [6, 44.0]}]"
Brian Oliván,DF,14,espanyol,valencia,1,81,0,0,0.0,0.3,1,1,0,39,69.2,0,0,0.0,0.0,0.0,4,2,1,0,1,0,0,0,1,1,1,0,22,123.0,88.0,4,1,1,50.0,24_25,13,18/12/2024,1,[]
