player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Hugo Duro,DT,valencia,betis,1,90,0,0,0.0,0.0,1,1,0,18,77.8,0,0,0.0,0.0,0.0,3,1,1,0,0,1,1,0,1,1,0,1,23,80.0,30.0,1,2,7,22.2,23_24,32,20/04/2024,1,"[{'faltas_recibidas': [1, 95.0]}]"
Domingos André Ribeiro Almeida,DT,valencia,betis,1,66,0,0,0.0,0.0,0,0,0,23,78.3,0,0,0.0,0.0,0.0,3,1,1,0,1,0,0,0,0,0,0,0,21,74.0,26.0,0,0,0,0.0,23_24,32,20/04/2024,1,[]
Hugo Guillamón,MC,valencia,betis,0,24,0,0,0.0,0.0,0,0,0,21,76.2,1,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,16,59.0,21.0,0,0,1,0.0,23_24,32,20/04/2024,1,[]
Diego López,MC,valencia,betis,1,83,0,0,0.0,0.0,0,0,0,20,80.0,0,0,0.0,0.0,0.0,1,0,1,0,1,4,0,4,1,0,0,0,16,57.0,22.0,0,1,1,50.0,23_24,32,20/04/2024,1,[]
Alberto Marí,DT,valencia,betis,0,7,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,3,24.0,20.0,0,0,0,0.0,23_24,32,20/04/2024,1,[]
Javier Guerra,MC,valencia,betis,1,62,0,0,0.0,0.0,0,0,0,24,54.2,0,0,0.0,0.0,0.0,2,3,2,0,1,1,1,0,2,2,0,2,20,86.0,35.0,0,2,4,33.3,23_24,32,20/04/2024,1,"[{'rojas': [10, 1.0]}]"
Peter González,MC,valencia,betis,0,28,0,0,0.0,0.0,1,0,1,10,80.0,0,0,0.0,0.0,0.0,2,1,0,0,0,3,0,3,0,1,0,1,7,54.0,38.0,2,1,0,100.0,23_24,32,20/04/2024,1,[]
José Luis García Vayá,MC,valencia,betis,1,90,1,0,0.8,0.1,1,0,1,80,81.3,1,0,0.0,0.0,0.0,13,1,0,0,0,0,0,0,0,1,0,1,53,260.0,121.0,1,2,1,66.7,23_24,32,20/04/2024,1,"[{'penaltis_marcados': [1, 7.0]}, {'pases_clave': [8, 55.0]}, {'pases_ultimo_tercio': [8, 216.0]}, {'corners': [4, 108.0]}, {'entradas': [6, 78.0]}, {'intercepciones': [3, 49.0]}, {'minutos': [6, 3302.0]}]"
Francisco Perez,MC,valencia,betis,1,45,0,0,0.0,0.0,0,0,0,11,72.7,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,4,2,2,13,42.0,19.0,2,2,1,66.7,23_24,32,20/04/2024,1,"[{'apariciones_suplente': [5, 22.0]}]"
Sergi Canós,MC,valencia,betis,0,45,0,0,0.1,0.0,2,1,1,18,55.6,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,3,2,1,16,82.0,35.0,1,0,0,0.0,23_24,32,20/04/2024,1,[]
Jesus Vazquez,DF,valencia,betis,1,90,0,0,0.1,0.0,1,1,0,43,74.4,0,0,0.0,0.0,0.0,0,6,2,0,1,2,0,2,0,2,1,0,26,198.0,124.0,5,1,0,100.0,23_24,32,20/04/2024,1,[]
Cenk Özkacar,DF,valencia,betis,1,90,0,0,0.0,0.0,1,0,1,51,94.1,0,0,0.0,0.0,0.0,2,2,1,0,0,2,0,2,2,2,1,1,42,177.0,79.0,0,1,0,100.0,23_24,32,20/04/2024,1,[]
Cristhian Mosquera,DF,valencia,betis,1,90,0,0,0.0,0.0,0,0,0,68,88.2,0,0,0.0,0.0,0.0,1,2,2,0,1,0,0,0,1,0,0,0,52,228.0,63.0,0,3,1,75.0,23_24,32,20/04/2024,1,"[{'despejes': [7, 137.0]}]"
Thierry Correia,DF,valencia,betis,1,66,0,0,0.0,0.0,0,0,0,49,79.6,0,0,0.0,0.0,0.0,3,3,0,0,0,3,1,2,1,2,0,0,37,184.0,103.0,0,2,2,50.0,23_24,32,20/04/2024,1,"[{'rojas': [10, 1.0]}]"
Dimitri Foulquier,DF,valencia,betis,0,24,0,0,0.0,0.2,0,0,0,23,73.9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2,2,0,15,86.0,52.0,4,1,0,100.0,23_24,32,20/04/2024,1,[]
Giorgi Mamardashvili,PT,valencia,betis,1,90,0,0,0.0,0.0,0,0,0,39,61.5,0,0,2.0,66.7,1.4,4,0,0,0,0,0,0,0,0,0,0,0,25,103.0,43.0,0,0,0,0.0,23_24,32,20/04/2024,1,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]"
Cédric Bakambu,DT,betis,valencia,1,75,0,0,0.0,0.1,1,0,1,13,46.2,1,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,1,1,0,9,36.0,13.0,1,2,0,100.0,23_24,32,20/04/2024,0,[]
Willian José,DT,betis,valencia,0,15,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,3.0,1.0,0,0,0,0.0,23_24,32,20/04/2024,0,"[{'rojas': [10, 1.0]}]"
Ayoze Pérez,DT,betis,valencia,1,88,2,0,0.5,0.0,2,0,2,27,77.8,0,0,0.0,0.0,0.0,15,3,3,0,2,1,0,1,1,2,1,0,21,122.0,63.0,4,2,2,50.0,23_24,32,20/04/2024,0,"[{'goles': [5, 19.0]}, {'goles_90': [4, 0.87]}, {'tiros_puerta': [8, 31.0]}, {'goles_por_tiro': [4, 0.25]}]"
Abner,DF,betis,valencia,0,2,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,32,20/04/2024,0,[]
Pablo Fornals,DT,betis,valencia,1,90,0,0,0.2,0.0,1,1,0,35,77.1,0,0,0.0,0.0,0.0,3,2,5,0,3,1,0,1,1,4,1,3,18,89.0,36.0,1,0,0,0.0,23_24,32,20/04/2024,0,"[{'asistencias': [8, 4.0]}, {'pases_clave': [4, 36.0]}, {'pases_ultimo_tercio': [9, 98.0]}, {'corners': [8, 40.0]}]"
Isco,MC,betis,valencia,1,58,0,0,0.3,0.1,4,4,0,41,82.9,0,0,0.0,0.0,0.0,6,1,1,0,0,0,0,0,0,4,2,1,32,151.0,43.0,0,0,1,0.0,23_24,32,20/04/2024,0,"[{'pases_clave': [4, 81.0]}, {'corners': [2, 127.0]}, {'regates_exitosos': [3, 76.0]}, {'faltas_recibidas': [2, 79.0]}]"
Nabil Fekir,MC,betis,valencia,0,32,0,0,0.0,0.2,0,0,0,8,37.5,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,4,26.0,12.0,0,1,4,20.0,23_24,32,20/04/2024,0,[]
Johnny Cardoso,MC,betis,valencia,1,88,0,0,0.0,0.0,0,0,0,23,65.2,0,0,0.0,0.0,0.0,2,3,2,0,1,1,0,1,1,1,1,0,10,64.0,24.0,0,5,2,71.4,23_24,32,20/04/2024,0,"[{'intercepciones': [6, 48.0]}]"
William Carvalho,MC,betis,valencia,0,2,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,1,5.0,1.0,0,0,0,0.0,23_24,32,20/04/2024,0,[]
