player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Jørgen Strand Larsen,DT,celta,las palmas,1,65,0,0,0.1,0.3,1,0,1,14,64.3,1,0,0.0,0.0,0.0,1,3,2,0,0,0,0,0,0,0,0,0,11,31.0,7.0,0,3,3,50.0
Anastasios Douvikas,DT,celta,las palmas,0,25,1,1,0.8,0.8,1,0,1,2,100.0,0,0,0.0,0.0,0.0,13,1,0,0,0,0,0,0,0,1,1,0,6,46.0,26.0,1,0,0,0.0
Williot Swedberg,DT,celta,las palmas,1,65,1,0,0.6,0.0,2,0,2,15,66.7,0,0,0.0,0.0,0.0,11,2,1,0,0,3,1,2,0,2,1,1,9,48.0,36.0,1,0,1,0.0
Jonathan Bamba,DT,celta,las palmas,0,25,0,0,0.0,0.0,1,1,0,10,100.0,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,1,1,1,0,10,41.0,12.0,0,0,0,0.0
Iago Aspas,DT,celta,las palmas,1,77,2,2,1.1,1.2,3,0,3,26,76.9,0,0,0.0,0.0,0.0,23,2,2,0,1,1,0,1,0,2,2,0,25,166.0,109.0,4,0,0,0.0
Javier Manquillo,DF,celta,las palmas,0,13,0,0,0.0,0.0,0,0,0,9,77.8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,9,53.0,29.0,0,0,0,0.0
Hugo Álvarez,MC,celta,las palmas,1,90,0,0,0.3,0.4,1,1,0,54,68.5,0,0,0.0,0.0,0.0,0,3,2,0,1,0,0,0,2,2,0,1,31,224.0,134.0,6,0,0,0.0
Fran Beltrán,MC,celta,las palmas,1,77,0,0,0.0,0.4,1,0,1,38,86.8,0,0,0.0,0.0,0.0,6,5,1,0,0,2,0,2,1,0,0,0,23,85.0,38.0,1,1,0,100.0
Luca de la Torre,MC,celta,las palmas,0,13,0,0,0.0,0.0,0,0,0,5,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,2,0,2,1,0,0,0,4,35.0,27.0,1,0,0,0.0
Jailson Siqueira,MC,celta,las palmas,1,90,0,0,0.1,0.1,2,0,2,21,85.7,0,0,0.0,0.0,0.0,7,1,1,0,1,1,1,0,0,0,0,0,21,62.0,26.0,0,1,1,50.0
Carles Pérez,MC,celta,las palmas,1,84,0,1,0.5,0.5,5,3,2,21,85.7,0,0,0.0,0.0,0.0,12,1,3,0,2,1,0,1,0,3,2,1,26,223.0,132.0,4,0,0,0.0
Miguel Rodríguez,DT,celta,las palmas,0,6,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,1,13.0,12.0,1,0,0,0.0
Unai Núñez,DF,celta,las palmas,1,90,0,0,0.1,0.0,2,2,0,52,86.5,0,0,0.0,0.0,0.0,4,2,1,0,1,2,1,1,2,2,1,1,42,169.0,68.0,0,5,0,100.0
Carlos Dominguez,DF,celta,las palmas,1,90,0,0,0.0,0.0,0,0,0,32,87.5,0,0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,2,0,0,0,24,96.0,39.0,0,1,1,50.0
Óscar Mingueza,DF,celta,las palmas,1,90,0,0,0.3,0.1,2,1,1,57,77.2,0,0,0.0,0.0,0.0,5,1,4,0,4,1,0,1,1,3,2,1,43,241.0,109.0,4,0,0,0.0
Vicente Guaita,PT,celta,las palmas,1,90,0,0,0.0,0.0,0,0,0,29,82.8,0,0,1.0,75.0,1.2,6,0,0,0,0,0,0,0,1,0,0,0,16,88.0,42.0,0,1,0,100.0
Sory Kaba,DT,las palmas,celta,1,61,0,0,0.0,0.0,0,0,0,12,75.0,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,1,0,0,0,7,21.0,1.0,0,1,3,25.0
Sandro Ramírez,DT,las palmas,celta,0,29,0,0,0.2,0.1,1,0,1,20,90.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,9,50.0,25.0,1,0,0,0.0
Alberto Moleiro,DT,las palmas,celta,1,90,0,0,0.0,0.1,0,0,0,46,84.8,0,0,0.0,0.0,0.0,3,1,1,0,1,0,0,0,0,5,4,1,33,192.0,108.0,4,0,0,0.0
Munir El Haddadi,DT,las palmas,celta,1,76,0,1,0.0,0.5,2,2,0,33,78.8,0,0,0.0,0.0,0.0,9,1,0,0,0,2,0,2,1,4,2,2,25,135.0,54.0,1,0,2,0.0
Fabio González,MC,las palmas,celta,0,14,0,0,0.0,0.0,0,0,0,25,100.0,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,15,51.0,18.0,0,0,0,0.0
Kirian Rodríguez,MC,las palmas,celta,1,90,0,0,0.1,0.0,1,1,0,130,90.8,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,87,404.0,214.0,0,0,1,0.0
Máximo Perrone,MC,las palmas,celta,1,76,0,0,0.1,0.0,1,0,1,69,94.2,0,0,0.0,0.0,0.0,1,4,2,0,1,3,0,3,0,3,1,2,43,177.0,85.0,0,0,0,0.0
Pejiño,DT,las palmas,celta,0,14,0,0,0.0,0.2,1,1,0,17,88.2,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,11,33.0,5.0,0,0,0,0.0
Enzo Loiodice,MC,las palmas,celta,1,61,0,0,0.0,0.0,0,0,0,45,97.8,0,0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,1,1,0,29,133.0,40.0,1,0,0,0.0
Javier Muñoz,MC,las palmas,celta,0,29,0,0,0.1,0.0,1,1,0,32,78.1,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,2,1,1,22,144.0,49.0,1,0,0,0.0
Sergi Cardona,DF,las palmas,celta,1,80,0,0,0.0,0.0,0,0,0,56,82.1,0,0,0.0,0.0,0.0,-2,3,5,0,3,0,0,0,3,1,1,0,24,69.0,35.0,0,1,0,100.0
Daley Sinkgraven,DF,las palmas,celta,0,10,0,0,0.0,0.0,0,0,0,14,92.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,9,21.0,11.0,0,0,0,0.0
Mika Mármol,DF,las palmas,celta,1,90,0,0,0.0,0.0,0,0,0,77,96.1,0,0,0.0,0.0,0.0,0,1,2,0,2,1,1,0,4,1,0,1,37,194.0,159.0,2,0,1,0.0
Juan Herzog,DF,las palmas,celta,1,90,1,0,0.5,0.0,2,0,2,86,91.9,0,0,0.0,0.0,0.0,8,1,1,0,1,1,1,0,4,0,0,0,62,160.0,84.0,0,2,1,66.7
Álex Suárez,DF,las palmas,celta,1,90,0,0,0.0,0.0,0,0,0,90,94.4,0,0,0.0,0.0,0.0,-1,3,1,0,0,1,1,0,3,0,0,0,52,129.0,59.0,0,2,4,33.3
Álvaro Vallés,PT,las palmas,celta,1,90,0,0,0.0,0.0,0,0,0,51,80.4,0,0,4.0,69.2,4.0,6,0,0,0,0,0,0,0,2,0,0,0,38,124.0,84.0,0,0,0,0.0
