player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Youssef EnNesyri,DT,sevilla,mallorca,1,89,1,1,0.1,0.1,1,0,1,9,66.7,0,0,0.0,0.0,0.0,13,0,1,0,1,0,0,0,0,0,0,0,6,40.0,25.0,1,1,2,33.3,23_24,32,22/04/2024,1,[]
Érik Lamela,DT,sevilla,mallorca,0,1,0,0,0.0,0.0,0,0,0,5,100.0,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,1,2,1.0,0.0,0,0,0,0.0,23_24,32,22/04/2024,1,[]
Isaac Romero,DT,sevilla,mallorca,1,80,1,0,0.6,0.0,3,1,2,10,100.0,0,0,0.0,0.0,0.0,11,2,1,0,0,1,0,1,0,1,0,1,13,92.0,59.0,3,0,5,0.0,23_24,32,22/04/2024,1,"[{'rojas': [8, 1.0]}]"
Dodi Lukebakio,DT,sevilla,mallorca,0,10,0,0,0.1,0.0,1,0,1,3,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,4,36.0,3.0,0,0,0,0.0,23_24,32,22/04/2024,1,"[{'tiros_puerta': [6, 38.0]}, {'regates_exitosos': [2, 84.0]}, {'rojas': [8, 1.0]}]"
Óliver Torres,MC,sevilla,mallorca,1,90,0,0,0.1,0.0,1,1,0,41,85.4,0,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,0,1,0,1,17,104.0,49.0,0,0,4,0.0,23_24,32,22/04/2024,1,[]
Lucien Agoume,MC,sevilla,mallorca,1,45,0,0,0.0,0.0,0,0,0,33,84.8,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,1,0,0,0,21,89.0,60.0,0,2,0,100.0,23_24,32,22/04/2024,1,"[{'rojas': [8, 1.0]}]"
Suso,MC,sevilla,mallorca,0,45,0,1,0.1,0.1,1,1,0,36,80.6,0,0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,2,1,1,18,95.0,50.0,1,0,1,0.0,23_24,32,22/04/2024,1,"[{'rojas': [10, 1.0]}]"
Boubakary Soumaré,MC,sevilla,mallorca,1,90,0,0,0.0,0.5,0,0,0,62,87.1,0,0,0.0,0.0,0.0,6,0,0,0,0,2,1,1,0,2,1,1,31,128.0,99.0,2,0,0,0.0,23_24,32,22/04/2024,1,[]
Lucas Ocampos,DF,sevilla,mallorca,1,90,0,0,0.0,0.0,2,2,0,49,73.5,0,0,0.0,0.0,0.0,3,2,3,0,1,1,0,1,4,1,0,1,26,101.0,30.0,1,4,3,57.1,23_24,32,22/04/2024,1,"[{'centros_area': [9, 20.0]}, {'faltas_recibidas': [6, 71.0]}]"
Nemanja Gudelj,DF,sevilla,mallorca,1,80,0,0,0.0,0.0,0,0,0,62,83.9,0,0,0.0,0.0,0.0,7,2,1,0,0,0,0,0,1,1,1,0,22,109.0,57.0,1,7,1,87.5,23_24,32,22/04/2024,1,[]
Marcos Acuña,DF,sevilla,mallorca,0,10,0,0,0.0,0.0,0,0,0,11,90.9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,4,5.0,1.0,0,0,0,0.0,23_24,32,22/04/2024,1,[]
Sergio Ramos,DF,sevilla,mallorca,1,90,0,0,0.1,0.0,1,1,0,69,89.9,0,0,0.0,0.0,0.0,5,2,0,0,0,1,1,0,4,0,0,0,29,120.0,67.0,0,3,1,75.0,23_24,32,22/04/2024,1,"[{'intercepciones': [9, 41.0]}, {'despejes': [2, 156.0]}, {'rojas': [10, 1.0]}]"
Loïc Bade,DF,sevilla,mallorca,1,90,0,0,0.0,0.1,0,0,0,80,87.5,0,0,0.0,0.0,0.0,5,5,4,0,3,1,1,0,3,0,0,0,32,185.0,131.0,3,5,2,71.4,23_24,32,22/04/2024,1,"[{'rojas': [10, 1.0]}]"
Jesús Navas,DF,sevilla,mallorca,1,89,0,0,0.0,0.1,1,1,0,51,72.5,0,0,0.0,0.0,0.0,7,1,2,0,1,0,0,0,2,0,0,0,24,156.0,97.0,4,0,0,0.0,23_24,32,22/04/2024,1,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
Juanlu Sánchez,DF,sevilla,mallorca,0,1,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.0,0,0,0,0.0,23_24,32,22/04/2024,1,"[{'rojas': [8, 1.0]}]"
Ørjan Nyland,PT,sevilla,mallorca,1,90,0,0,0.0,0.0,0,0,0,40,72.5,0,0,1.0,80.0,0.9,8,0,0,0,0,0,0,0,0,0,0,0,23,113.0,92.0,0,1,0,100.0,23_24,32,22/04/2024,1,"[{'save_pct': [1, 76.9]}]"
Vedat Muriqi,DT,mallorca,sevilla,1,82,0,0,0.4,0.0,3,2,1,21,71.4,0,0,0.0,0.0,0.0,4,0,1,0,1,1,0,1,3,0,0,0,15,37.0,17.0,0,2,5,28.6,23_24,32,22/04/2024,0,"[{'rojas': [2, 2.0]}]"
Abdón Prats,DT,mallorca,sevilla,0,8,1,0,0.1,0.0,1,0,1,1,0.0,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,0,1,1,50.0,23_24,32,22/04/2024,0,"[{'apariciones_suplente': [5, 23.0]}]"
Dani Rodríguez,MC,mallorca,sevilla,1,70,0,0,0.0,0.1,0,0,0,41,73.2,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,4,2,2,28,125.0,58.0,0,0,3,0.0,23_24,32,22/04/2024,0,"[{'corners': [9, 90.0]}]"
Sergi Darder,MC,mallorca,sevilla,0,20,0,1,0.0,0.1,0,0,0,17,82.4,0,0,0.0,0.0,0.0,7,0,1,0,1,0,0,0,1,0,0,0,11,88.0,71.0,1,1,0,100.0,23_24,32,22/04/2024,0,"[{'corners': [9, 32.0]}]"
Omar Mascarell,MC,mallorca,sevilla,1,70,0,0,0.0,0.0,0,0,0,28,89.3,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,1,1,0,15,68.0,14.0,0,1,1,50.0,23_24,32,22/04/2024,0,"[{'rojas': [10, 1.0]}]"
Manu Morlanes,MC,mallorca,sevilla,0,20,0,0,0.0,0.0,0,0,0,18,77.8,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,13,53.0,36.0,0,0,0,0.0,23_24,32,22/04/2024,0,"[{'rojas': [2, 1.0]}]"
Samu Costa,MC,mallorca,sevilla,1,90,0,0,0.0,0.0,0,0,0,52,82.7,1,0,0.0,0.0,0.0,0,3,4,0,1,0,0,0,1,0,0,0,33,104.0,40.0,1,2,2,50.0,23_24,32,22/04/2024,0,"[{'entradas': [3, 91.0]}, {'faltas_cometidas': [9, 62.0]}]"
Nemanja Radonjić,MC,mallorca,sevilla,1,59,0,0,0.2,0.2,2,0,2,17,64.7,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,1,6,5,0,16,129.0,99.0,4,1,0,100.0,23_24,32,22/04/2024,0,[]
Cyle Larin,DT,mallorca,sevilla,0,31,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.0,3.0,0,0,2,0.0,23_24,32,22/04/2024,0,[]
Jaume Costa,DF,mallorca,sevilla,1,90,0,0,0.0,0.1,0,0,0,49,81.6,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,29,112.0,60.0,2,0,0,0.0,23_24,32,22/04/2024,0,[]
Copete,DF,mallorca,sevilla,1,90,0,0,0.0,0.0,0,0,0,52,92.3,1,0,0.0,0.0,0.0,2,4,2,0,0,0,0,0,4,1,0,1,35,193.0,88.0,0,1,0,100.0,23_24,32,22/04/2024,0,[]
Antonio Raillo,DF,mallorca,sevilla,1,90,0,0,0.0,0.0,1,0,1,65,83.1,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,4,0,0,0,44,357.0,221.0,3,5,2,71.4,23_24,32,22/04/2024,0,"[{'rojas': [10, 1.0]}]"
Martin Valjent,DF,mallorca,sevilla,1,70,0,0,0.0,0.0,1,1,0,37,78.4,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,20,62.0,22.0,0,1,2,33.3,23_24,32,22/04/2024,0,"[{'despejes': [7, 195.0]}]"
Antonio Sánchez,MC,mallorca,sevilla,0,20,0,0,0.0,0.0,0,0,0,9,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,2,0,2,0,1,0,1,7,46.0,20.0,0,0,1,0.0,23_24,32,22/04/2024,0,"[{'apariciones_suplente': [6, 21.0]}]"
Pablo Maffeo,DF,mallorca,sevilla,1,90,0,0,0.0,0.0,0,0,0,44,63.6,0,0,0.0,0.0,0.0,-1,2,1,0,0,2,1,1,3,2,0,2,19,72.0,26.0,0,4,4,50.0,23_24,32,22/04/2024,0,"[{'rojas': [10, 1.0]}]"
Predrag Rajković,PT,mallorca,sevilla,1,90,0,0,0.0,0.0,0,0,0,32,65.6,0,0,2.0,50.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,13,40.0,24.0,0,0,0,0.0,23_24,32,22/04/2024,0,"[{'paradas': [10, 95.0]}]"
