player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Karl Etta Eyong,DT,21,levante,celta,1,90,0,0,0.9,0.0,3,1,2,16,87.5,0,0,0.0,0.0,0.0,1,3,1,0,0,1,0,1,1,1,0,1,16,56.0,17.0,0,1,4,20.0,25_26,11,02/11/2025,1,"[{'goles': [9, 6.0]}]"
Brugui,MC,7,levante,celta,1,57,0,0,0.1,0.0,1,1,0,17,82.4,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,1,0,16,81.0,40.0,1,1,0,100.0,25_26,11,02/11/2025,1,[]
Carlos Espí,DT,19,levante,celta,0,33,0,0,0.0,0.0,1,1,0,9,55.6,0,0,0.0,0.0,0.0,2,2,1,0,0,2,0,2,0,1,1,0,10,65.0,17.0,0,1,3,25.0,25_26,11,02/11/2025,1,[]
Víctor García,DT,17,levante,celta,1,45,0,0,0.0,0.1,0,0,0,18,61.1,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,10,134.0,47.0,2,1,1,50.0,25_26,11,02/11/2025,1,[]
Olasagasti,MC,8,levante,celta,0,45,0,0,0.0,0.0,0,0,0,18,55.6,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,13,54.0,37.0,1,1,0,100.0,25_26,11,02/11/2025,1,[]
Carlos Álvarez,MC,24,levante,celta,1,89,0,0,0.0,0.1,0,0,0,32,81.3,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,0,2,0,1,23,134.0,48.0,2,0,1,0.0,25_26,11,02/11/2025,1,[]
José Luis Morales,MC,11,levante,celta,0,1,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,2,11.0,0.0,0,0,0,0.0,25_26,11,02/11/2025,1,"[{'penaltis_marcados': [9, 1.0]}, {'apariciones_suplente': [1, 14.0]}]"
Unai Vencedor Paris,MC,12,levante,celta,1,28,0,0,0.0,0.0,0,0,0,13,84.6,0,1,0.0,0.0,0.0,-2,0,0,0,0,2,1,1,0,0,0,0,10,50.0,30.0,0,0,0,0.0,25_26,11,02/11/2025,1,"[{'rojas': [2, 1.0]}]"
Kervin Arriaga,MC,16,levante,celta,1,90,1,0,0.1,0.0,2,1,1,39,76.9,0,0,0.0,0.0,0.0,9,3,3,0,0,2,1,1,0,2,0,2,26,118.0,24.0,0,3,0,100.0,25_26,11,02/11/2025,1,[]
Manu Sánchez,DF,23,levante,celta,1,81,0,0,0.0,0.0,0,0,0,35,71.4,0,0,0.0,0.0,0.0,2,4,6,0,2,0,0,0,2,0,0,0,23,126.0,59.0,1,0,0,0.0,25_26,11,02/11/2025,1,"[{'entradas': [9, 41.0]}]"
Alan Matturro,DF,3,levante,celta,0,9,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,7,18.0,3.0,0,0,0,0.0,25_26,11,02/11/2025,1,[]
Matias Moreno,DF,2,levante,celta,1,90,0,0,0.1,0.0,1,1,0,44,88.6,0,0,0.0,0.0,0.0,3,0,0,0,0,2,1,1,8,0,0,0,34,221.0,119.0,2,2,1,66.7,25_26,11,02/11/2025,1,[]
