player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Cucho,DT,betis,mallorca,1,90,0,1,1.2,0.8,5,3,2,24,58.3,0,0,0.0,0.0,0.0,12,2,0,0,0,0,0,0,2,2,2,0,24,86.0,43.0,2,1,1,50.0
Abde Ezzalzouli,DT,betis,mallorca,1,68,1,0,0.2,0.2,2,1,1,20,95.0,0,0,0.0,0.0,0.0,10,1,1,0,1,1,0,1,2,1,1,0,18,114.0,71.0,2,2,3,40.0
Aitor Ruibal,DT,betis,mallorca,0,22,0,0,0.0,0.1,0,0,0,6,100.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,6,37.0,6.0,0,0,0,0.0
Antony,DT,betis,mallorca,1,82,2,1,0.8,0.1,4,1,3,52,82.7,0,0,0.0,0.0,0.0,20,3,4,0,3,0,0,0,1,2,0,2,44,271.0,164.0,7,0,0,0.0
Pablo Garcia,DT,betis,mallorca,0,8,0,0,0.1,0.0,2,1,1,4,100.0,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,1,0,0,6,26.0,8.0,0,0,0,0.0
Giovani Lo Celso,MC,betis,mallorca,1,76,0,0,0.0,0.2,0,0,0,64,92.2,0,0,0.0,0.0,0.0,10,0,1,0,1,0,0,0,0,1,0,1,46,184.0,74.0,1,0,1,0.0
Nelson Deossa,MC,betis,mallorca,0,14,0,0,0.0,0.0,1,1,0,9,88.9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,6,69.0,37.0,1,0,1,0.0
Pablo Fornals,MC,betis,mallorca,1,68,0,0,0.1,0.0,1,0,1,70,85.7,0,0,0.0,0.0,0.0,6,2,3,0,2,0,0,0,0,1,0,1,54,252.0,154.0,3,0,1,0.0
Marc Roca,MC,betis,mallorca,0,22,0,0,0.0,0.0,0,0,0,18,83.3,0,0,0.0,0.0,0.0,2,0,0,0,0,2,1,1,0,0,0,0,10,46.0,15.0,0,0,1,0.0
Sofyan Amrabat,MC,betis,mallorca,1,90,0,0,0.0,0.0,0,0,0,66,92.4,0,0,0.0,0.0,0.0,7,2,2,0,1,1,0,1,0,1,1,0,52,303.0,146.0,2,0,0,0.0
Ricardo Rodríguez,DF,betis,mallorca,1,45,0,0,0.0,0.0,0,0,0,29,72.4,0,0,0.0,0.0,0.0,2,2,2,0,1,0,0,0,2,1,0,1,17,24.0,6.0,0,0,0,0.0
Valentín Gómez,DF,betis,mallorca,0,45,0,0,0.0,0.0,0,0,0,27,81.5,0,0,0.0,0.0,0.0,1,2,3,0,2,1,1,0,2,2,1,1,13,21.0,1.0,0,1,1,50.0
Natan,DF,betis,mallorca,1,90,0,0,0.0,0.0,0,0,0,54,90.7,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,7,1,1,0,39,208.0,132.0,0,1,1,50.0
Marc Bartra,DF,betis,mallorca,1,90,0,0,0.0,0.0,0,0,0,46,91.3,0,0,0.0,0.0,0.0,12,5,5,0,0,0,0,0,9,0,0,0,39,129.0,63.0,1,2,1,66.7
Héctor Bellerín,DF,betis,mallorca,1,90,0,1,0.0,0.8,0,0,0,50,86.0,0,0,0.0,0.0,0.0,13,3,5,0,2,1,1,0,5,0,0,0,35,99.0,50.0,0,0,2,0.0
Álvaro Vallés,PT,betis,mallorca,1,90,0,0,0.0,0.0,0,0,0,41,82.9,0,0,0.0,100.0,0.2,10,0,0,0,0,0,0,0,0,0,0,0,24,76.0,30.0,0,0,0,0.0
Vedat Muriqi,DT,mallorca,betis,1,78,0,0,0.2,0.0,3,2,1,15,93.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,13,47.0,14.0,0,1,2,33.3
Abdón Prats,DT,mallorca,betis,0,12,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,2.0,2.0,0,0,0,0.0
