player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Gorka Guruzeta,DT,athletic,barcelona,1,75,0,0,0.0,0.0,0,0,0,27,70.4,0,0,0.0,0.0,0.0,4,1,1,0,1,0,0,0,0,2,1,1,17,62.0,33.0,0,4,4,50.0,23_24,27,1
Asier Villalibre,DT,athletic,barcelona,0,15,0,0,0.0,0.0,0,0,0,8,62.5,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2,0,2,9,60.0,20.0,0,1,1,50.0,23_24,27,1
Álex Berenguer,DT,athletic,barcelona,1,90,0,0,0.1,0.1,2,1,1,35,54.3,1,0,0.0,0.0,0.0,5,0,1,0,1,3,0,3,1,5,3,2,32,257.0,141.0,8,1,2,33.3,23_24,27,1
Iñaki Williams,DT,athletic,barcelona,1,75,0,0,0.1,0.0,2,2,0,27,51.9,0,0,0.0,0.0,0.0,4,1,1,0,1,0,0,0,3,5,0,5,23,168.0,46.0,3,1,1,50.0,23_24,27,1
Adu Ares,DT,athletic,barcelona,0,15,0,0,0.0,0.0,0,0,0,7,85.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,7,66.0,39.0,1,0,0,0.0,23_24,27,1
Unai Gómez,MC,athletic,barcelona,1,63,0,0,0.1,0.0,3,2,1,19,78.9,0,0,0.0,0.0,0.0,7,0,0,0,0,1,0,1,0,6,3,2,18,105.0,34.0,1,1,2,33.3,23_24,27,1
Oihan Sancet,MC,athletic,barcelona,0,27,0,0,0.0,0.0,0,0,0,6,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,0,6,22.0,1.0,0,0,1,0.0,23_24,27,1
Mikel Vesga,MC,athletic,barcelona,1,62,0,0,0.0,0.0,0,0,0,21,81.0,0,0,0.0,0.0,0.0,8,1,3,0,2,0,0,0,1,1,0,1,15,52.0,23.0,0,0,1,0.0,23_24,27,1
Iñigo Ruiz de Galarreta,MC,athletic,barcelona,0,28,0,0,0.0,0.0,0,0,0,19,84.2,0,0,0.0,0.0,0.0,3,4,1,0,0,0,0,0,0,1,0,0,14,126.0,76.0,2,0,0,0.0,23_24,27,1
Dani García,MC,athletic,barcelona,1,90,0,0,0.1,0.0,1,1,0,40,92.5,1,0,0.0,0.0,0.0,6,4,4,0,0,0,0,0,1,0,0,0,24,68.0,29.0,0,0,1,0.0,23_24,27,1
Imanol,DF,athletic,barcelona,1,90,0,0,0.0,0.1,0,0,0,57,82.5,1,0,0.0,0.0,0.0,7,1,4,0,3,1,0,1,1,2,1,1,33,226.0,115.0,4,2,1,66.7,23_24,27,1
Aitor Paredes,DF,athletic,barcelona,1,90,0,0,0.0,0.0,0,0,0,37,67.6,0,0,0.0,0.0,0.0,6,1,0,0,0,2,1,1,2,0,0,0,21,137.0,89.0,0,3,0,100.0,23_24,27,1
Yeray Álvarez,DF,athletic,barcelona,1,90,0,0,0.0,0.0,0,0,0,35,71.4,0,0,0.0,0.0,0.0,6,1,1,0,0,4,2,2,2,0,0,0,24,155.0,92.0,0,1,0,100.0,23_24,27,1
Beñat Prados,DF,athletic,barcelona,1,79,0,0,0.0,0.0,0,0,0,33,87.9,0,0,0.0,0.0,0.0,5,1,3,0,3,0,0,0,2,3,1,1,27,134.0,67.0,2,1,1,50.0,23_24,27,1
Óscar de Marcos,DF,athletic,barcelona,0,11,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,1,0,0,0,4,19.0,11.0,0,0,0,0.0,23_24,27,1
Unai Simón,PT,athletic,barcelona,1,90,0,0,0.0,0.0,0,0,0,32,59.4,0,0,0.0,100.0,0.2,9,0,0,0,0,0,0,0,0,0,0,0,18,111.0,37.0,0,0,0,0.0,23_24,27,1
Robert Lewandowski,DT,barcelona,athletic,1,90,0,0,0.2,0.1,1,1,0,14,71.4,0,0,0.0,0.0,0.0,5,2,1,0,0,0,0,0,0,2,1,1,13,44.0,19.0,1,1,3,25.0,23_24,27,0
Pedri,DT,barcelona,athletic,1,44,0,0,0.0,0.0,0,0,0,18,83.3,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,17,66.0,18.0,1,0,0,0.0,23_24,27,0
Lamine Yamal,DT,barcelona,athletic,0,46,0,0,0.0,0.0,1,1,0,32,68.8,0,0,0.0,0.0,0.0,5,3,2,0,0,2,0,2,1,7,3,2,35,243.0,154.0,4,0,0,0.0,23_24,27,0
Raphinha,DT,barcelona,athletic,1,75,0,0,0.0,0.0,0,0,0,26,61.5,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,1,0,0,0,22,46.0,22.0,1,0,1,0.0,23_24,27,0
João Félix,DT,barcelona,athletic,0,15,0,0,0.1,0.0,1,1,0,6,83.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,0,1,8,18.0,7.0,0,0,0,0.0,23_24,27,0
Frenkie de Jong,MC,barcelona,athletic,1,25,0,0,0.0,0.1,0,0,0,12,91.7,0,0,0.0,0.0,0.0,3,0,0,0,0,1,1,0,2,0,0,0,8,26.0,17.0,1,2,1,66.7,23_24,27,0
Fermin López,MC,barcelona,athletic,0,65,0,0,0.2,0.0,2,1,1,25,88.0,0,0,0.0,0.0,0.0,5,2,2,0,1,0,0,0,1,1,0,0,23,122.0,100.0,1,0,1,0.0,23_24,27,0
Andreas Christensen,MC,barcelona,athletic,1,75,0,0,0.2,0.0,1,1,0,32,81.3,1,0,0.0,0.0,0.0,6,1,1,0,1,0,0,0,2,0,0,0,23,75.0,29.0,0,4,1,80.0,23_24,27,0
Oriol Romeu,MC,barcelona,athletic,0,15,0,0,0.0,0.0,0,0,0,12,91.7,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,1,0,0,0,7,32.0,25.0,0,0,1,0.0,23_24,27,0
İlkay Gündoğan,MC,barcelona,athletic,1,90,0,0,0.0,0.4,0,0,0,79,89.9,0,0,0.0,0.0,0.0,9,1,3,0,3,2,0,2,1,2,1,1,59,276.0,121.0,0,0,2,0.0,23_24,27,0
