player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Jørgen Strand Larsen,NOR,24,DT,18,celta,almeria,1,90,0,0,0.7,0.0,3,1,2,19,36.8,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,0,5,1,4,27,146.0,43.0,1,2,3,40.0,23_24,27,01/03/2024,1,"[{'tiros_puerta': [6, 35.0]}, {'faltas_cometidas': [6, 65.0]}]"
Anastasios Douvikas,GRE,24,DT,12,celta,almeria,1,59,0,0,0.3,0.0,3,2,1,9,77.8,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,1,2,1,1,9,43.0,17.0,1,2,0,100.0,23_24,27,01/03/2024,1,"[{'goles_por_tiro': [5, 0.27]}, {'apariciones_suplente': [2, 25.0]}]"
Tadeo Allende,ARG,25,DT,9,celta,almeria,0,31,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,3,1,1,6,65.0,18.0,2,2,0,100.0,23_24,27,01/03/2024,1,[]
Jonathan Bamba,CIV,27,MC,17,celta,almeria,1,90,0,0,0.1,0.5,2,2,0,56,78.6,0,0,0.0,0.0,0.0,8,0,1,0,1,0,0,0,0,8,3,5,47,421.0,289.0,11,0,0,0.0,23_24,27,01/03/2024,1,[]
Luca de la Torre,USA,25,MC,14,celta,almeria,1,88,0,0,0.2,0.0,2,2,0,53,81.1,0,0,0.0,0.0,0.0,5,1,1,0,0,1,0,1,0,2,0,1,45,290.0,147.0,2,0,3,0.0,23_24,27,01/03/2024,1,"[{'rojas': [10, 1.0]}]"
Hugo Sotelo,ESP,20,MC,30,celta,almeria,0,2,0,0,0.0,0.3,0,0,0,14,100.0,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,12,51.0,14.0,0,0,1,0.0,23_24,27,01/03/2024,1,[]
Fran Beltrán,ESP,25,MC,8,celta,almeria,1,90,0,0,0.0,0.4,0,0,0,93,90.3,0,0,0.0,0.0,0.0,10,2,3,0,2,1,0,1,0,0,0,0,62,219.0,101.0,0,1,0,100.0,23_24,27,01/03/2024,1,[]
Óscar Mingueza,ESP,24,MC,3,celta,almeria,1,88,1,0,0.0,0.2,2,0,2,37,70.3,0,0,0.0,0.0,0.0,14,2,2,0,0,2,0,2,0,2,0,1,31,169.0,91.0,3,0,0,0.0,23_24,27,01/03/2024,1,"[{'pases_ultimo_tercio': [9, 176.0]}, {'rojas': [8, 1.0]}]"
Hugo Álvarez,ESP,20,MC,33,celta,almeria,0,2,0,0,0.1,0.0,1,1,0,8,87.5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,5,41.0,22.0,0,0,0,0.0,23_24,27,01/03/2024,1,[]
Manu Sánchez,ESP,23,DF,23,celta,almeria,1,78,0,1,0.0,0.0,0,0,0,49,81.6,1,0,0.0,0.0,0.0,10,1,2,0,1,0,0,0,2,0,0,0,32,221.0,132.0,3,1,0,100.0,23_24,27,01/03/2024,1,"[{'entradas': [7, 83.0]}, {'rojas': [8, 1.0]}, {'faltas_cometidas': [6, 56.0]}]"
Franco Cervi,ARG,29,DF,11,celta,almeria,0,12,0,0,0.0,0.0,0,0,0,16,87.5,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,13,40.0,10.0,0,0,0,0.0,23_24,27,01/03/2024,1,[]
Unai Núñez,ESP,27,DF,4,celta,almeria,1,90,0,0,0.0,0.0,0,0,0,97,89.7,0,0,0.0,0.0,0.0,9,2,2,0,2,0,0,0,3,0,0,0,81,398.0,214.0,0,7,2,77.8,23_24,27,01/03/2024,1,"[{'intercepciones': [1, 52.0]}, {'despejes': [4, 153.0]}]"
Carl Starfelt,SWE,28,DF,2,celta,almeria,1,90,0,0,0.1,0.0,2,1,1,80,93.8,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,4,0,0,0,65,249.0,137.0,0,5,0,100.0,23_24,27,01/03/2024,1,"[{'despejes': [1, 159.0]}]"
Javier Manquillo,ESP,29,DF,22,celta,almeria,1,90,0,0,0.0,0.0,0,0,0,79,87.3,0,0,0.0,0.0,0.0,6,2,2,0,1,1,0,1,0,1,1,0,54,254.0,133.0,2,3,0,100.0,23_24,27,01/03/2024,1,[]
Vicente Guaita,ESP,37,PT,25,celta,almeria,1,90,0,0,0.0,0.0,0,0,0,35,85.7,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,1,0,0,0,27,107.0,62.0,0,0,0,0.0,23_24,27,01/03/2024,1,"[{'porterias_cero': [7, 8.0]}]"
Anthony Lozano,HON,30,DT,15,almeria,celta,1,62,0,0,0.1,0.0,1,1,0,9,88.9,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,2,1,1,0,8,28.0,5.0,0,0,4,0.0,23_24,27,01/03/2024,0,[]
Sergio Arribas,ESP,22,MC,19,almeria,celta,0,28,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,1,6.0,0.0,0,0,0,0.0,23_24,27,01/03/2024,0,[]
Adri Embarba,ESP,31,DT,10,almeria,celta,1,62,0,0,0.0,0.1,0,0,0,15,66.7,0,0,0.0,0.0,0.0,6,2,0,0,0,2,0,2,0,2,2,0,9,90.0,19.0,2,0,3,0.0,23_24,27,01/03/2024,0,"[{'corners': [6, 94.0]}]"
Largie Ramazani,BEL,23,MC,7,almeria,celta,0,28,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,3,2,1,6,97.0,29.0,2,0,1,0.0,23_24,27,01/03/2024,0,"[{'amarillas': [7, 11.0]}, {'rojas': [2, 2.0]}]"
Luka Romero,ARG,19,DT,38,almeria,celta,1,44,0,0,0.0,0.0,0,0,0,7,100.0,0,0,0.0,0.0,0.0,1,1,1,0,0,2,0,2,0,1,0,1,9,22.0,11.0,0,0,1,0.0,23_24,27,01/03/2024,0,[]
Léo Baptistão,BRA,31,DT,12,almeria,celta,0,46,0,0,0.0,0.0,0,0,0,10,70.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,2,0,0,0,2,16.0,1.0,0,0,3,0.0,23_24,27,01/03/2024,0,"[{'rojas': [10, 1.0]}]"
Jonathan Viera,ESP,34,MC,8,almeria,celta,1,67,0,0,0.0,0.0,0,0,0,27,81.5,0,0,0.0,0.0,0.0,4,3,3,0,0,0,0,0,0,2,1,1,16,35.0,21.0,1,2,0,100.0,23_24,27,01/03/2024,0,"[{'rojas': [10, 1.0]}]"
