player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Cyle Larin,DT,mallorca,sevilla,1,63,1,0,0.1,0.0,1,0,1,14,71.4,0,0,0.0,0.0,0.0,11,1,0,0,0,0,0,0,3,3,1,2,12,44.0,9.0,0,3,4,42.9,23_24,16,09/12/2023,1,[]
Abdón Prats,DT,mallorca,sevilla,0,27,0,0,0.0,0.3,0,0,0,8,87.5,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,8,32.0,24.0,1,0,2,0.0,23_24,16,09/12/2023,1,"[{'apariciones_suplente': [5, 23.0]}]"
Sergi Darder,DT,mallorca,sevilla,1,80,0,0,0.0,0.0,1,1,0,19,73.7,0,0,0.0,0.0,0.0,4,1,0,0,0,1,0,1,0,2,1,1,16,111.0,42.0,1,0,0,0.0,23_24,16,09/12/2023,1,"[{'corners': [9, 32.0]}]"
Manu Morlanes,DT,mallorca,sevilla,0,10,0,0,0.0,0.0,0,0,0,10,70.0,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,6,21.0,14.0,0,1,0,100.0,23_24,16,09/12/2023,1,"[{'rojas': [2, 1.0]}]"
Samu Costa,MC,mallorca,sevilla,1,90,0,1,0.0,0.1,0,0,0,34,70.6,0,0,0.0,0.0,0.0,9,1,5,0,4,0,0,0,1,1,1,0,22,102.0,38.0,1,3,2,60.0,23_24,16,09/12/2023,1,"[{'entradas': [3, 91.0]}, {'faltas_cometidas': [9, 62.0]}]"
Omar Mascarell,MC,mallorca,sevilla,1,90,0,0,0.0,0.0,0,0,0,37,78.4,0,0,0.0,0.0,0.0,9,5,3,0,1,4,1,3,3,0,0,0,17,63.0,23.0,0,1,2,33.3,23_24,16,09/12/2023,1,"[{'rojas': [10, 1.0]}]"
Dani Rodríguez,MC,mallorca,sevilla,1,80,0,0,0.0,0.0,0,0,0,31,64.5,0,0,0.0,0.0,0.0,4,1,3,0,2,0,0,0,1,3,1,2,17,83.0,43.0,1,1,3,25.0,23_24,16,09/12/2023,1,"[{'corners': [9, 90.0]}]"
Antonio Sánchez,MC,mallorca,sevilla,0,10,0,0,0.4,0.0,2,1,1,6,66.7,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,5,27.0,16.0,1,0,0,0.0,23_24,16,09/12/2023,1,"[{'apariciones_suplente': [6, 21.0]}]"
Jaume Costa,MC,mallorca,sevilla,1,68,0,0,0.0,0.0,0,0,0,15,66.7,1,0,0.0,0.0,0.0,5,3,1,0,0,0,0,0,2,0,0,0,10,27.0,13.0,0,0,0,0.0,23_24,16,09/12/2023,1,[]
Toni Lato,MC,mallorca,sevilla,0,22,0,0,0.0,0.0,0,0,0,16,93.8,0,0,0.0,0.0,0.0,2,1,1,0,0,1,0,1,1,0,0,0,8,75.0,49.0,1,0,2,0.0,23_24,16,09/12/2023,1,"[{'rojas': [8, 1.0]}]"
