player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Raúl de Tomás,DT,22,rayo,celta,1,70,0,0,0.4,0.0,4,1,3,17,70.6,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,2,1,1,21,79.0,35.0,0,1,1,50.0,23_24,16,11/12/2023,1,[]
Radamel Falcao,DT,9,rayo,celta,0,20,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,1,2.0,0.0,0,1,1,50.0,23_24,16,11/12/2023,1,[]
Álvaro García,DT,18,rayo,celta,1,90,0,0,0.0,0.2,1,1,0,44,61.4,0,0,0.0,0.0,0.0,6,0,0,0,0,3,0,3,0,2,0,1,26,140.0,41.0,4,0,2,0.0,23_24,16,11/12/2023,1,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
Isaac Palazón Camacho,DT,7,rayo,celta,1,84,0,0,0.4,0.2,5,4,1,45,82.2,0,0,0.0,0.0,0.0,6,0,1,0,1,1,0,1,0,4,1,2,36,141.0,36.0,0,1,0,100.0,23_24,16,11/12/2023,1,"[{'tiros_puerta': [10, 31.0]}, {'faltas_recibidas': [3, 76.0]}]"
Bebé,DT,10,rayo,celta,0,6,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,0,1,3,17.0,2.0,0,0,1,0.0,23_24,16,11/12/2023,1,[]
Óscar Trejo,MC,8,rayo,celta,1,45,0,0,0.0,0.0,0,0,0,34,91.2,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,2,2,0,21,98.0,31.0,0,0,0,0.0,23_24,16,11/12/2023,1,"[{'rojas': [10, 1.0]}]"
Jorge de Frutos,DT,19,rayo,celta,0,45,0,0,0.0,0.0,1,1,0,13,46.2,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,8,41.0,15.0,1,1,0,100.0,23_24,16,11/12/2023,1,"[{'apariciones_suplente': [6, 22.0]}]"
Óscar Valentín,MC,23,rayo,celta,1,70,0,0,0.2,0.1,2,2,0,52,80.8,1,0,0.0,0.0,0.0,4,2,3,0,2,1,0,1,1,0,0,0,26,143.0,82.0,4,3,0,100.0,23_24,16,11/12/2023,1,"[{'entradas': [1, 107.0]}, {'rojas': [10, 1.0]}, {'faltas_cometidas': [2, 77.0]}]"
Pathé Ciss,MC,21,rayo,celta,0,20,0,0,0.0,0.0,0,0,0,13,61.5,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,7,37.0,9.0,0,0,1,0.0,23_24,16,11/12/2023,1,"[{'amarillas': [3, 12.0]}]"
Unai López,MC,17,rayo,celta,1,90,0,0,0.0,0.3,1,1,0,79,84.8,1,0,0.0,0.0,0.0,9,2,1,0,0,2,0,2,0,1,1,0,47,220.0,128.0,0,0,0,0.0,23_24,16,11/12/2023,1,"[{'rojas': [8, 1.0]}]"
Pep Chavarría,DF,3,rayo,celta,1,90,0,0,0.0,0.1,1,1,0,102,74.5,0,0,0.0,0.0,0.0,5,3,2,0,0,0,0,0,2,3,0,1,77,462.0,246.0,5,2,3,40.0,23_24,16,11/12/2023,1,"[{'rojas': [10, 1.0]}]"
Florian Lejeune,DF,24,rayo,celta,1,90,0,0,0.1,0.0,2,2,0,99,88.9,0,0,0.0,0.0,0.0,10,2,1,0,0,0,0,0,4,1,1,0,83,412.0,191.0,0,3,2,60.0,23_24,16,11/12/2023,1,"[{'despejes': [3, 155.0]}, {'minutos': [5, 3327.0]}]"
Abdul Mumin,DF,16,rayo,celta,1,90,0,0,0.0,0.0,0,0,0,56,89.3,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,4,0,0,0,42,250.0,107.0,3,4,1,80.0,23_24,16,11/12/2023,1,"[{'rojas': [10, 1.0]}]"
Iván Balliu,DF,20,rayo,celta,1,81,0,0,0.0,0.0,1,1,0,55,85.5,0,0,0.0,0.0,0.0,7,0,0,0,0,1,0,1,4,0,0,0,28,152.0,91.0,4,3,0,100.0,23_24,16,11/12/2023,1,[]
José Pozo,MC,6,rayo,celta,0,9,0,0,0.0,0.0,0,0,0,8,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,7,28.0,10.0,0,0,0,0.0,23_24,16,11/12/2023,1,[]
Stole Dimitrievski,PT,1,rayo,celta,1,90,0,0,0.0,0.0,0,0,0,30,90.0,0,0,0.0,100.0,0.3,12,0,0,0,0,0,0,0,2,0,0,0,18,85.0,60.0,0,0,0,0.0,23_24,16,11/12/2023,1,"[{'minutos': [4, 3330.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [6, 104.0]}]"
Anastasios Douvikas,DT,12,celta,rayo,1,71,0,0,0.0,0.0,1,0,1,12,50.0,0,0,0.0,0.0,0.0,4,2,1,0,1,0,0,0,2,0,0,0,6,38.0,18.0,1,3,3,50.0,23_24,16,11/12/2023,0,"[{'goles_por_tiro': [5, 0.27]}, {'apariciones_suplente': [2, 25.0]}]"
Iago Aspas,DT,10,celta,rayo,0,19,0,0,0.0,0.0,0,0,0,10,70.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,7,33.0,10.0,0,0,0,0.0,23_24,16,11/12/2023,0,"[{'asistencias': [3, 10.0]}, {'asistencias_90': [8, 0.33]}, {'penaltis_marcados': [7, 3.0]}, {'pases_clave': [2, 90.0]}, {'corners': [6, 94.0]}, {'rojas': [10, 1.0]}]"
Jørgen Strand Larsen,DT,18,celta,rayo,1,90,0,0,0.0,0.0,0,0,0,29,58.6,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,0,1,20,73.0,8.0,0,1,5,16.7,23_24,16,11/12/2023,0,"[{'tiros_puerta': [6, 35.0]}, {'faltas_cometidas': [6, 65.0]}]"
Jonathan Bamba,MC,17,celta,rayo,1,64,0,0,0.0,0.0,0,0,0,16,75.0,0,0,0.0,0.0,0.0,6,0,1,0,1,0,0,0,0,0,0,0,11,65.0,42.0,1,0,2,0.0,23_24,16,11/12/2023,0,[]
Franco Cervi,MC,11,celta,rayo,0,26,0,0,0.0,0.0,0,0,0,9,77.8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,7,49.0,36.0,1,0,0,0.0,23_24,16,11/12/2023,0,[]
Luca de la Torre,MC,14,celta,rayo,1,90,0,0,0.0,0.0,0,0,0,34,91.2,0,0,0.0,0.0,0.0,8,6,4,0,1,1,1,0,4,1,0,1,28,218.0,101.0,1,0,1,0.0,23_24,16,11/12/2023,0,"[{'rojas': [10, 1.0]}]"
