player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Mikel Oyarzabal,DT,real sociedad,valladolid,1,72,1,0,0.2,0.0,2,1,1,18,94.4,0,0,0.0,0.0,0.0,10,0,1,0,1,2,0,2,1,0,0,0,14,80.0,42.0,1,0,2,0.0,24_25,29,29/03/2025,1,"[{'penaltis_marcados': [6, 4.0]}, {'rojas': [8, 1.0]}]"
Arkaitz Mariezkurrena,DT,real sociedad,valladolid,0,18,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,1,1,1,0,7,42.0,23.0,1,0,2,0.0,24_25,29,29/03/2025,1,[]
Sergio Gómez,MC,real sociedad,valladolid,1,90,1,0,0.0,0.1,1,0,1,47,74.5,1,0,0.0,0.0,0.0,7,4,3,0,1,2,0,2,1,0,0,0,30,86.0,34.0,0,0,0,0.0,24_25,29,29/03/2025,1,"[{'pases_clave': [10, 56.0]}, {'corners': [2, 133.0]}]"
Pablo Marín,MC,real sociedad,valladolid,1,66,0,1,0.0,0.2,1,1,0,34,91.2,1,0,0.0,0.0,0.0,11,2,1,0,1,1,0,1,1,1,0,1,28,87.0,32.0,2,0,3,0.0,24_25,29,29/03/2025,1,[]
Luka Sučić,MC,real sociedad,valladolid,0,24,0,0,0.0,0.1,0,0,0,15,86.7,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,2,2,0,2,13,50.0,9.0,0,1,1,50.0,24_25,29,29/03/2025,1,[]
Olasagasti,MC,real sociedad,valladolid,1,81,0,0,0.1,0.0,2,2,0,35,88.6,0,0,0.0,0.0,0.0,7,2,1,0,1,1,0,1,2,0,0,0,23,83.0,42.0,2,2,1,66.7,24_25,29,29/03/2025,1,[]
Beñat Turrientes,MC,real sociedad,valladolid,0,9,0,0,0.0,0.0,0,0,0,6,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,2,11.0,0.0,0,0,1,0.0,24_25,29,29/03/2025,1,[]
Takefusa Kubo,MC,real sociedad,valladolid,1,80,0,0,0.2,0.0,3,3,0,34,67.6,0,0,0.0,0.0,0.0,5,1,2,0,1,1,0,1,0,6,3,1,32,178.0,81.0,2,0,0,0.0,24_25,29,29/03/2025,1,"[{'regates_exitosos': [6, 75.0]}, {'faltas_recibidas': [1, 73.0]}]"
Daniel Díaz,MC,real sociedad,valladolid,0,10,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,1,1,0.0,0.0,0,1,0,100.0,24_25,29,29/03/2025,1,[]
Martín Zubimendi,MC,real sociedad,valladolid,1,90,0,0,0.0,0.1,1,1,0,58,89.7,0,0,0.0,0.0,0.0,7,3,3,0,1,0,0,0,1,1,1,0,36,139.0,67.0,1,0,2,0.0,24_25,29,29/03/2025,1,[]
Javi López,DF,real sociedad,valladolid,1,90,0,0,0.0,0.0,1,1,0,56,75.0,0,0,0.0,0.0,0.0,2,1,2,0,1,0,0,0,6,1,1,0,39,163.0,62.0,0,1,0,100.0,24_25,29,29/03/2025,1,[]
