player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Juanmi,DT,getafe,villarreal,1,66,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,4,1,3,7,47.0,20.0,1,0,1,0.0
Álvaro Rodríguez,DT,getafe,villarreal,0,24,0,0,0.1,0.0,3,2,1,18,61.1,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,2,1,1,13,57.0,38.0,1,8,5,61.5
Coba da Costa,MC,getafe,villarreal,1,45,0,0,0.0,0.0,0,0,0,22,72.7,0,0,0.0,0.0,0.0,0,2,2,0,1,0,0,0,0,7,2,5,21,107.0,69.0,3,2,1,66.7
Borja Mayoral,DT,getafe,villarreal,0,45,0,0,0.0,0.0,0,0,0,6,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,9,42.0,7.0,0,0,0,0.0
Luis Milla,MC,getafe,villarreal,1,90,0,0,0.0,0.4,1,0,1,92,80.4,0,0,0.0,0.0,0.0,4,0,2,0,2,1,0,1,1,2,1,1,53,199.0,99.0,1,1,1,50.0
Mauro Arambarri,MC,getafe,villarreal,1,90,0,0,0.0,0.0,0,0,0,24,83.3,0,0,0.0,0.0,0.0,1,0,1,0,1,3,1,2,1,1,0,1,19,50.0,21.0,0,1,1,50.0
Carles Pérez,MC,getafe,villarreal,1,66,1,0,0.1,0.0,2,1,1,14,85.7,0,0,0.0,0.0,0.0,8,2,0,0,0,0,0,0,2,4,1,3,23,213.0,103.0,4,0,2,0.0
Peter González,MC,getafe,villarreal,0,24,0,0,0.0,0.0,2,1,1,16,68.8,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,16,111.0,67.0,3,1,1,50.0
Djené,MC,getafe,villarreal,1,90,0,0,0.0,0.0,0,0,0,43,83.7,0,0,0.0,0.0,0.0,1,4,5,0,2,1,0,1,2,1,0,1,27,94.0,50.0,2,1,1,50.0
Diego Rico,DF,getafe,villarreal,1,90,0,0,0.0,0.0,0,0,0,78,79.5,1,0,0.0,0.0,0.0,-2,2,3,0,1,1,0,1,2,1,1,0,42,117.0,46.0,3,0,0,0.0
Omar Alderete,DF,getafe,villarreal,1,79,0,0,0.4,0.0,1,1,0,42,59.5,0,0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,3,0,0,0,32,157.0,104.0,1,1,0,100.0
Allan Nyom,DF,getafe,villarreal,0,11,0,0,0.0,0.0,0,0,0,7,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,6,57.0,10.0,1,0,0,0.0
Domingos Duarte,DF,getafe,villarreal,1,90,0,0,0.0,0.0,0,0,0,47,72.3,0,0,0.0,0.0,0.0,1,3,3,0,0,2,1,1,4,0,0,0,24,57.0,16.0,0,2,2,50.0
Iglesias,DF,getafe,villarreal,1,45,0,0,0.4,0.4,2,2,0,16,56.3,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,2,0,0,0,8,34.0,14.0,1,1,0,100.0
Juan Bernat,MC,getafe,villarreal,0,45,0,0,0.0,0.0,0,0,0,24,70.8,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,1,0,0,0,17,51.0,17.0,0,2,1,66.7
David Soria,PT,getafe,villarreal,1,90,0,0,0.0,0.0,0,0,0,38,50.0,0,0,2.0,33.3,2.4,2,0,0,0,0,0,0,0,1,0,0,0,18,113.0,77.0,0,0,0,0.0
Thierno Barry,DT,villarreal,getafe,1,75,1,0,0.3,0.0,1,0,1,9,66.7,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,2,1,1,14,116.0,49.0,2,2,2,50.0
Gerard Moreno,DT,villarreal,getafe,0,15,0,0,0.0,0.0,0,0,0,11,72.7,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,2,1,1,10,32.0,14.0,1,1,0,100.0
Ayoze Pérez,DT,villarreal,getafe,1,90,1,1,0.4,0.6,2,1,1,31,67.7,0,0,0.0,0.0,0.0,15,4,1,0,0,0,0,0,0,4,2,2,32,191.0,106.0,3,1,2,33.3
Alex Baena,MC,villarreal,getafe,1,71,0,0,0.3,0.0,2,1,1,27,55.6,0,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,1,1,1,0,23,106.0,72.0,3,0,0,0.0
Alfonso Pedraza,MC,villarreal,getafe,0,19,0,0,0.0,0.0,0,0,0,10,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,1,0,7,12.0,3.0,0,0,0,0.0
Daniel Parejo,MC,villarreal,getafe,1,90,0,0,0.0,0.0,0,0,0,41,63.4,0,0,0.0,0.0,0.0,4,3,3,0,1,2,1,1,3,1,0,1,17,37.0,17.0,0,1,2,33.3
Santi Comesaña,MC,villarreal,getafe,1,90,0,0,0.2,0.0,3,3,0,42,73.8,1,0,0.0,0.0,0.0,3,4,2,0,0,0,0,0,6,0,0,0,18,47.0,10.0,0,1,5,16.7
Tajon Buchanan,MC,villarreal,getafe,1,66,0,1,0.1,0.4,1,1,0,16,81.3,0,0,0.0,0.0,0.0,11,1,0,0,0,1,0,1,0,5,3,1,14,60.0,29.0,0,0,0,0.0
Yeremi Pino,MC,villarreal,getafe,0,24,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,1,2,0,2,4,24.0,12.0,1,1,0,100.0
Sergi Cardona,DF,villarreal,getafe,1,90,0,0,0.0,0.1,0,0,0,46,65.2,1,0,0.0,0.0,0.0,3,3,4,0,1,1,0,1,9,1,0,1,17,58.0,23.0,1,3,0,100.0
Willy Kambwala,DF,villarreal,getafe,1,45,0,0,0.0,0.0,0,0,0,29,89.7,1,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,14,76.0,64.0,0,0,1,0.0
Logan Costa,DF,villarreal,getafe,0,45,0,0,0.0,0.0,0,0,0,9,77.8,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,3,0,0,0,4,29.0,7.0,0,1,2,33.3
Juan Foyth,DF,villarreal,getafe,1,90,0,0,0.0,0.1,0,0,0,55,69.1,0,0,0.0,0.0,0.0,6,3,3,0,1,2,1,1,9,1,1,0,27,99.0,64.0,0,3,2,60.0
Pau Navarro,DF,villarreal,getafe,1,66,0,0,0.0,0.0,0,0,0,29,75.9,0,0,0.0,0.0,0.0,3,4,6,0,2,1,0,1,4,0,0,0,7,10.0,2.0,0,0,4,0.0
Kiko Femenía,DF,villarreal,getafe,0,24,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2,0,0,0,4,18.0,3.0,0,1,0,100.0
Luiz Lúcio Reis Júnior,PT,villarreal,getafe,1,90,0,0,0.0,0.0,0,0,0,37,67.6,1,0,1.0,75.0,0.8,5,0,0,0,0,0,0,0,1,0,0,0,19,87.0,51.0,0,1,0,100.0
