player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Umar Sadiq,DT,12,valencia,mallorca,1,74,0,0,0.0,0.0,1,0,1,14,78.6,0,0,0.0,0.0,0.0,4,1,1,0,0,1,0,1,0,2,0,2,15,72.0,16.0,1,5,1,83.3,24_25,29,30/03/2025,1,[]
Rafa Mir,DT,11,valencia,mallorca,0,16,0,0,0.0,0.0,0,0,0,6,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,2,0,2,4,9.0,0.0,0,1,1,50.0,24_25,29,30/03/2025,1,"[{'goles': [9, 6.0]}, {'tiros_puerta': [2, 22.0]}, {'faltas_cometidas': [4, 30.0]}]"
Diego López,DT,16,valencia,mallorca,1,65,1,0,0.5,0.0,2,1,1,22,72.7,0,0,0.0,0.0,0.0,12,2,2,0,0,1,0,1,1,1,0,1,21,107.0,25.0,0,0,0,0.0,24_25,29,30/03/2025,1,[]
Francisco Perez,MC,23,valencia,mallorca,0,25,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,1,1,1,0,3,21.0,12.0,1,0,0,0.0,24_25,29,30/03/2025,1,"[{'apariciones_suplente': [5, 22.0]}]"
Luis Rioja,DT,22,valencia,mallorca,1,89,0,0,0.0,0.0,1,1,0,25,76.0,1,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,3,3,1,2,17,113.0,51.0,2,1,0,100.0,24_25,29,30/03/2025,1,"[{'centros_area': [8, 25.0]}]"
Jesus Vazquez,MC,21,valencia,mallorca,0,1,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,29,30/03/2025,1,[]
Domingos André Ribeiro Almeida,MC,10,valencia,mallorca,1,74,0,1,0.0,0.1,0,0,0,33,78.8,0,0,0.0,0.0,0.0,10,1,1,0,1,0,0,0,1,1,1,0,22,125.0,67.0,2,0,0,0.0,24_25,29,30/03/2025,1,[]
Mouctar Diakhaby,DF,4,valencia,mallorca,0,16,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,1,0,100.0,24_25,29,30/03/2025,1,[]
Enzo Barrenechea,MC,5,valencia,mallorca,1,90,0,0,0.0,0.0,1,1,0,39,87.2,1,0,0.0,0.0,0.0,7,4,4,0,1,0,0,0,5,3,2,0,23,112.0,51.0,2,3,0,100.0,24_25,29,30/03/2025,1,[]
Javier Guerra,MC,8,valencia,mallorca,1,65,0,0,0.1,0.0,1,1,0,32,78.1,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,2,2,0,2,23,118.0,66.0,3,2,0,100.0,24_25,29,30/03/2025,1,"[{'rojas': [10, 1.0]}]"
José Luis García Vayá,MC,18,valencia,mallorca,0,25,0,0,0.0,0.0,0,0,0,11,63.6,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,2,1,0,3,6.0,2.0,0,0,0,0.0,24_25,29,30/03/2025,1,"[{'rojas': [8, 1.0]}]"
José Luis Gayà,DF,14,valencia,mallorca,1,90,0,0,0.0,0.0,1,1,0,40,85.0,1,0,0.0,0.0,0.0,8,4,4,0,1,1,0,1,5,0,0,0,20,69.0,43.0,0,0,1,0.0,24_25,29,30/03/2025,1,"[{'centros_area': [10, 23.0]}]"
Cristhian Mosquera,DF,3,valencia,mallorca,1,90,0,0,0.0,0.0,0,0,0,41,87.8,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,9,0,0,0,25,130.0,77.0,0,7,2,77.8,24_25,29,30/03/2025,1,"[{'minutos': [5, 3319.0]}]"
César Tárrega,DF,15,valencia,mallorca,1,90,0,0,0.0,0.0,0,0,0,41,85.4,0,0,0.0,0.0,0.0,12,3,1,0,0,0,0,0,16,0,0,0,28,136.0,75.0,0,7,2,77.8,24_25,29,30/03/2025,1,"[{'despejes': [3, 222.0]}, {'faltas_cometidas': [6, 56.0]}]"
Dimitri Foulquier,DF,20,valencia,mallorca,1,90,0,0,0.0,0.5,1,1,0,45,93.3,1,0,0.0,0.0,0.0,12,1,0,0,0,2,1,1,5,1,1,0,31,216.0,101.0,3,1,0,100.0,24_25,29,30/03/2025,1,[]
Giorgi Mamardashvili,PT,25,valencia,mallorca,1,90,0,0,0.0,0.0,0,0,0,27,51.9,0,0,0.0,100.0,0.1,10,0,0,0,0,0,0,0,0,0,0,0,15,80.0,65.0,0,0,0,0.0,24_25,29,30/03/2025,1,"[{'porterias_cero': [7, 8.0]}, {'paradas': [7, 89.0]}]"
Abdón Prats,DT,9,mallorca,valencia,1,90,0,0,0.0,0.0,0,0,0,13,69.2,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,2,1,1,14,37.0,4.0,0,2,9,18.2,24_25,29,30/03/2025,0,"[{'apariciones_suplente': [6, 21.0]}]"
Takuma Asano,DT,11,mallorca,valencia,1,72,0,0,0.4,0.0,2,1,1,15,80.0,0,0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,1,0,1,17,50.0,8.0,1,0,2,0.0,24_25,29,30/03/2025,0,[]
Dani Rodríguez,MC,14,mallorca,valencia,0,18,0,0,0.0,0.0,1,1,0,10,60.0,1,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,8,74.0,25.0,1,1,1,50.0,24_25,29,30/03/2025,0,"[{'asistencias': [8, 7.0]}]"
Sergi Darder,MC,10,mallorca,valencia,1,72,0,0,0.0,0.1,2,1,1,36,80.6,1,0,0.0,0.0,0.0,3,2,2,0,1,0,0,0,1,4,0,3,25,134.0,51.0,0,0,1,0.0,24_25,29,30/03/2025,0,"[{'corners': [9, 32.0]}]"
Marc Domenech,DT,30,mallorca,valencia,0,18,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,1,0,1,3,5.0,3.0,0,0,1,0.0,24_25,29,30/03/2025,0,[]
Samu Costa,MC,12,mallorca,valencia,1,79,0,0,0.0,0.0,0,0,0,34,76.5,1,0,0.0,0.0,0.0,3,3,1,0,1,0,0,0,3,0,0,0,21,68.0,17.0,0,1,3,25.0,24_25,29,30/03/2025,0,"[{'entradas': [4, 90.0]}, {'rojas': [8, 1.0]}, {'faltas_cometidas': [4, 62.0]}, {'faltas_recibidas': [7, 63.0]}]"
Antonio Sánchez,MC,18,mallorca,valencia,0,11,0,0,0.0,0.0,0,0,0,16,81.3,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,11,81.0,20.0,0,0,0,0.0,24_25,29,30/03/2025,0,"[{'apariciones_suplente': [6, 21.0]}]"
