player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Cucho,COL,25,DT,19,betis,sevilla,1,86,1,0,0.7,0.0,4,3,1,21,61.9,0,0,0.0,0.0,0.0,10,1,1,0,0,5,0,5,0,3,3,0,16,76.0,34.0,2,1,6,14.3,24_25,29,30/03/2025,1,"[{'goles': [5, 7.0]}, {'penaltis_marcados': [9, 1.0]}]"
Cédric Bakambu,COD,33,DT,11,betis,sevilla,0,4,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,2,0.0,24_25,29,30/03/2025,1,[]
Jesus Rodríguez,ESP,19,DT,36,betis,sevilla,1,65,0,0,0.1,0.0,2,2,0,21,90.5,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,6,2,4,29,221.0,93.0,1,0,0,0.0,24_25,29,30/03/2025,1,[]
Aitor Ruibal,ESP,29,DT,24,betis,sevilla,0,25,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,10.0,0.0,0,0,0,0.0,24_25,29,30/03/2025,1,[]
Antony,BRA,25,DT,7,betis,sevilla,1,90,0,0,0.1,0.3,2,1,1,41,78.0,0,0,0.0,0.0,0.0,6,1,0,0,0,1,0,1,1,4,2,2,40,273.0,126.0,5,0,1,0.0,24_25,29,30/03/2025,1,"[{'rojas': [8, 1.0]}]"
Isco,ESP,32,MC,22,betis,sevilla,1,70,0,1,0.1,0.5,1,1,0,59,88.1,1,0,0.0,0.0,0.0,10,1,0,0,0,0,0,0,0,4,2,2,50,294.0,110.0,3,0,1,0.0,24_25,29,30/03/2025,1,"[{'goles_90': [10, 0.52]}, {'asistencias': [4, 8.0]}, {'asistencias_90': [1, 0.47]}, {'penaltis_marcados': [3, 5.0]}, {'pases_clave': [8, 61.0]}]"
Giovani Lo Celso,ARG,28,MC,20,betis,sevilla,0,20,0,0,0.0,0.0,0,0,0,10,90.0,1,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,0,1,12,42.0,12.0,0,0,0,0.0,24_25,29,30/03/2025,1,"[{'faltas_recibidas': [7, 63.0]}]"
Pablo Fornals,ESP,29,MC,18,betis,sevilla,1,86,0,0,0.0,0.0,0,0,0,59,84.7,0,0,0.0,0.0,0.0,4,1,1,0,1,0,0,0,2,1,0,1,46,231.0,112.0,3,0,2,0.0,24_25,29,30/03/2025,1,"[{'asistencias': [8, 4.0]}, {'pases_clave': [4, 36.0]}, {'pases_ultimo_tercio': [9, 98.0]}, {'corners': [8, 40.0]}]"
Sergi Altimira,ESP,23,MC,16,betis,sevilla,0,4,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,24_25,29,30/03/2025,1,[]
Johnny Cardoso,USA,23,MC,4,betis,sevilla,1,90,1,0,0.2,0.0,2,1,1,44,88.6,0,0,0.0,0.0,0.0,11,3,4,0,2,0,0,0,1,1,1,0,30,163.0,82.0,2,1,1,50.0,24_25,29,30/03/2025,1,"[{'intercepciones': [6, 48.0]}]"
Ricardo Rodríguez,SUI,32,DF,12,betis,sevilla,1,90,0,0,0.0,0.0,0,0,0,58,84.5,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,4,0,0,0,35,167.0,105.0,1,1,1,50.0,24_25,29,30/03/2025,1,[]
Diego Llorente,ESP,31,DF,3,betis,sevilla,1,90,0,0,0.0,0.0,0,0,0,61,91.8,0,0,0.0,0.0,0.0,5,2,3,0,1,1,0,1,6,1,0,1,47,212.0,137.0,0,0,0,0.0,24_25,29,30/03/2025,1,[]
Marc Bartra,ESP,34,DF,5,betis,sevilla,1,90,0,0,0.0,0.0,0,0,0,73,90.4,0,0,0.0,0.0,0.0,8,2,2,0,1,2,2,0,6,2,2,0,54,263.0,166.0,1,1,4,20.0,24_25,29,30/03/2025,1,[]
