player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Álvaro Rodríguez,DT,20,elche,real sociedad,1,73,1,0,0.3,0.0,3,2,1,23,69.6,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,3,1,2,20,51.0,10.0,0,7,4,63.6,25_26,12,07/11/2025,1,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [3, 0.48]}]"
Germán Valera,MC,11,elche,real sociedad,0,17,0,0,0.0,0.0,0,0,0,7,71.4,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,5,13.0,7.0,0,1,0,100.0,25_26,12,07/11/2025,1,"[{'goles_por_tiro': [9, 0.25]}, {'faltas_recibidas': [2, 36.0]}]"
Rafa Mir,MC,10,elche,real sociedad,1,89,0,0,0.3,0.0,3,1,2,33,87.9,0,0,0.0,0.0,0.0,5,0,1,0,1,1,0,1,1,2,1,1,26,166.0,76.0,3,1,3,25.0,25_26,12,07/11/2025,1,"[{'goles': [9, 6.0]}, {'tiros_puerta': [2, 22.0]}, {'faltas_cometidas': [4, 30.0]}]"
André Silva,DT,9,elche,real sociedad,0,1,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,1,0,100.0,25_26,12,07/11/2025,1,[]
Rodrigo Mendoza,MC,30,elche,real sociedad,1,89,0,0,0.2,0.0,2,2,0,45,86.7,0,0,0.0,0.0,0.0,2,0,0,0,0,2,0,2,1,2,0,2,33,129.0,69.0,2,0,2,0.0,25_26,12,07/11/2025,1,[]
Federico Redondo,MC,5,elche,real sociedad,0,1,0,0,0.0,0.0,0,0,0,6,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,4,21.0,2.0,0,0,0,0.0,25_26,12,07/11/2025,1,"[{'rojas': [2, 1.0]}]"
Aleix Febas,MC,14,elche,real sociedad,1,90,0,0,0.0,0.0,0,0,0,73,90.4,0,0,0.0,0.0,0.0,6,5,2,0,1,0,0,0,1,6,4,1,42,220.0,149.0,4,0,2,0.0,25_26,12,07/11/2025,1,"[{'pases_ultimo_tercio': [6, 105.0]}, {'minutos': [5, 1530.0]}, {'faltas_recibidas': [1, 55.0]}]"
Josan,MC,17,elche,real sociedad,1,73,0,0,0.0,0.5,0,0,0,41,85.4,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,1,4,1,3,27,109.0,53.0,2,0,0,0.0,25_26,12,07/11/2025,1,[]
Héctor Fort,MC,39,elche,real sociedad,0,17,0,0,0.0,0.0,0,0,0,8,62.5,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,4,31.0,6.0,0,0,0,0.0,25_26,12,07/11/2025,1,[]
Marc Aguado,MC,8,elche,real sociedad,1,83,0,0,0.0,0.0,0,0,0,45,95.6,0,0,0.0,0.0,0.0,5,0,1,0,1,2,2,0,2,0,0,0,26,60.0,33.0,0,0,2,0.0,25_26,12,07/11/2025,1,"[{'intercepciones': [6, 23.0]}]"
