player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Isaac Palazón Camacho,MC,7,rayo,real madrid,1,70,0,0,0.0,0.0,1,1,0,20,90.0,0,0,0.0,0.0,0.0,4,0,0,0,0,4,1,3,0,2,1,1,13,92.0,34.0,1,0,1,0.0,25_26,12,09/11/2025,1,"[{'penaltis_marcados': [9, 1.0]}, {'corners': [4, 56.0]}, {'faltas_recibidas': [9, 32.0]}]"
Francisco Perez,DT,21,rayo,real madrid,0,20,0,0,0.0,0.0,0,0,0,7,85.7,0,0,0.0,0.0,0.0,1,1,3,0,2,0,0,0,0,1,1,0,8,69.0,31.0,1,0,1,0.0,25_26,12,09/11/2025,1,"[{'apariciones_suplente': [5, 22.0]}]"
Álvaro García,DT,18,rayo,real madrid,1,82,0,0,0.6,0.1,2,2,0,20,70.0,1,0,0.0,0.0,0.0,4,0,1,0,1,1,0,1,3,0,0,0,9,25.0,6.0,0,0,0,0.0,25_26,12,09/11/2025,1,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
Alexandre Alemão,DT,9,rayo,real madrid,0,8,0,0,0.0,0.0,1,0,1,0,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,25_26,12,09/11/2025,1,[]
Jorge de Frutos,DT,19,rayo,real madrid,1,70,0,0,0.3,0.0,2,2,0,11,90.9,1,0,0.0,0.0,0.0,2,0,2,0,2,0,0,0,0,2,1,1,9,97.0,53.0,4,0,1,0.0,25_26,12,09/11/2025,1,"[{'apariciones_suplente': [6, 22.0]}]"
Óscar Valentín,MC,23,rayo,real madrid,0,20,0,0,0.0,0.0,1,1,0,5,100.0,0,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,1,0,0,0,4,26.0,11.0,0,0,1,0.0,25_26,12,09/11/2025,1,"[{'entradas': [1, 107.0]}, {'rojas': [10, 1.0]}, {'faltas_cometidas': [2, 77.0]}]"
Pedro Díaz,MC,4,rayo,real madrid,1,26,0,0,0.0,0.0,0,0,0,16,75.0,0,0,0.0,0.0,0.0,2,2,2,0,1,0,0,0,0,0,0,0,2,17.0,15.0,0,0,0,0.0,25_26,12,09/11/2025,1,[]
Alfonso Espino,DT,22,rayo,real madrid,0,64,0,0,0.0,0.3,0,0,0,26,65.4,0,0,0.0,0.0,0.0,7,1,1,0,1,1,0,1,3,1,0,1,12,53.0,7.0,0,3,1,75.0,25_26,12,09/11/2025,1,[]
Pathé Ciss,MC,6,rayo,real madrid,1,90,0,0,0.1,0.1,1,1,0,47,91.5,0,0,0.0,0.0,0.0,6,2,3,0,2,0,0,0,3,2,1,1,20,131.0,74.0,2,3,2,60.0,25_26,12,09/11/2025,1,"[{'rojas': [2, 1.0]}]"
Unai López,MC,17,rayo,real madrid,1,82,0,0,0.1,0.1,2,2,0,51,76.5,0,0,0.0,0.0,0.0,5,2,4,0,3,1,1,0,0,0,0,0,25,153.0,64.0,0,0,0,0.0,25_26,12,09/11/2025,1,"[{'amarillas': [4, 6.0]}, {'rojas': [2, 1.0]}]"
Gerard Gumbau,MC,15,rayo,real madrid,0,8,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,1,1,1,0,1,11.0,9.0,1,0,1,0.0,25_26,12,09/11/2025,1,"[{'amarillas': [5, 12.0]}, {'faltas_cometidas': [9, 62.0]}]"
Pep Chavarría,DF,3,rayo,real madrid,1,90,0,0,0.0,0.0,0,0,0,64,78.1,0,0,0.0,0.0,0.0,9,3,4,0,2,1,0,1,3,2,1,0,34,306.0,176.0,8,1,3,25.0,25_26,12,09/11/2025,1,"[{'centros_area': [8, 9.0]}]"
Nobel Mendy,DF,32,rayo,real madrid,1,90,0,0,0.0,0.0,0,0,0,41,95.1,0,0,0.0,0.0,0.0,10,3,3,0,1,4,1,3,11,0,0,0,19,88.0,60.0,0,0,1,0.0,25_26,12,09/11/2025,1,[]
Florian Lejeune,DF,24,rayo,real madrid,1,90,0,0,0.0,0.0,0,0,0,21,95.2,0,0,0.0,0.0,0.0,8,1,1,0,0,2,2,0,6,0,0,0,10,53.0,33.0,0,0,0,0.0,25_26,12,09/11/2025,1,"[{'faltas_cometidas': [7, 27.0]}]"
Andrei Ratiu,DF,2,rayo,real madrid,1,90,0,0,0.1,0.6,3,2,1,45,75.6,1,0,0.0,0.0,0.0,7,5,4,0,2,2,0,2,2,3,3,0,22,353.0,235.0,7,0,1,0.0,25_26,12,09/11/2025,1,"[{'intercepciones': [10, 22.0]}, {'regates_exitosos': [8, 31.0]}]"
Augusto Batalla,PT,13,rayo,real madrid,1,90,0,0,0.0,0.0,0,0,0,42,66.7,0,0,0.0,100.0,1.2,13,0,0,0,0,0,0,0,0,0,0,0,29,170.0,126.0,0,0,0,0.0,25_26,12,09/11/2025,1,"[{'minutos': [5, 1530.0]}, {'porterias_cero': [4, 6.0]}, {'paradas': [9, 47.0]}]"
Kylian Mbappé,DT,10,real madrid,rayo,1,90,0,0,0.0,0.0,1,1,0,17,82.4,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,3,2,1,12,85.0,29.0,0,0,0,0.0,25_26,12,09/11/2025,0,"[{'goles': [1, 18.0]}, {'goles_90': [2, 1.03]}, {'asistencias': [8, 4.0]}, {'penaltis_marcados': [1, 5.0]}, {'tiros_puerta': [1, 33.0]}, {'pases_clave': [1, 49.0]}, {'regates_exitosos': [2, 51.0]}, {'minutos': [3, 1570.0]}]"
Vinicius Júnior,DT,7,real madrid,rayo,1,90,0,0,0.4,0.1,3,2,1,27,66.7,0,0,0.0,0.0,0.0,8,3,4,0,3,0,0,0,1,10,4,5,34,472.0,208.0,7,0,0,0.0,25_26,12,09/11/2025,0,"[{'asistencias': [4, 5.0]}, {'penaltis_marcados': [9, 1.0]}, {'tiros_puerta': [5, 20.0]}, {'pases_clave': [7, 33.0]}, {'regates_exitosos': [3, 43.0]}, {'faltas_recibidas': [6, 34.0]}]"
Brahim Díaz,DT,21,real madrid,rayo,1,70,0,0,0.0,0.1,0,0,0,24,79.2,1,0,0.0,0.0,0.0,7,1,0,0,0,0,0,0,0,4,4,0,20,107.0,68.0,4,0,0,0.0,25_26,12,09/11/2025,0,"[{'asistencias_90': [5, 0.35]}]"
Dani Ceballos,MC,19,real madrid,rayo,0,20,0,0,0.0,0.0,1,1,0,23,87.0,0,0,0.0,0.0,0.0,3,1,2,0,1,1,0,1,0,1,1,0,13,73.0,56.0,2,0,0,0.0,25_26,12,09/11/2025,0,"[{'pases_completados_pct': [2, 94.3]}]"
Jude Bellingham,MC,5,real madrid,rayo,1,90,0,0,0.1,0.0,2,1,1,34,85.3,0,0,0.0,0.0,0.0,7,1,0,0,0,1,0,1,1,4,2,2,21,125.0,55.0,3,4,1,80.0,25_26,12,09/11/2025,0,"[{'tiros_puerta': [7, 17.0]}]"
Eduardo Camavinga,MC,6,real madrid,rayo,1,78,0,0,0.0,0.0,1,1,0,32,96.9,0,0,0.0,0.0,0.0,8,1,2,0,1,1,0,1,2,2,2,0,21,149.0,45.0,2,0,1,0.0,25_26,12,09/11/2025,0,"[{'pases_completados_pct': [10, 90.7]}, {'entradas': [8, 76.0]}, {'faltas_recibidas': [8, 68.0]}]"
Rodrygo,DT,11,real madrid,rayo,0,12,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,15.0,5.0,1,0,1,0.0,25_26,12,09/11/2025,0,"[{'apariciones_suplente': [5, 11.0]}]"
Arda Güler,MC,15,real madrid,rayo,1,90,0,0,0.1,0.2,3,2,1,67,77.6,0,0,0.0,0.0,0.0,10,2,3,0,2,0,0,0,1,4,3,0,38,210.0,112.0,3,0,0,0.0,25_26,12,09/11/2025,0,"[{'asistencias': [4, 5.0]}, {'asistencias_90': [8, 0.4]}, {'pases_clave': [2, 40.0]}, {'corners': [7, 48.0]}]"
Álvaro Carreras,DF,18,real madrid,rayo,1,90,0,0,0.1,0.0,2,2,0,54,85.2,0,0,0.0,0.0,0.0,9,0,1,0,1,1,0,1,6,1,0,1,27,200.0,132.0,5,4,0,100.0,25_26,12,09/11/2025,0,"[{'pases_ultimo_tercio': [3, 112.0]}, {'intercepciones': [6, 23.0]}, {'rojas': [2, 1.0]}]"
Dean Huijsen,DF,24,real madrid,rayo,1,45,0,0,0.0,0.0,0,0,0,22,77.3,1,0,0.0,0.0,0.0,3,0,0,0,0,1,1,0,7,0,0,0,10,84.0,55.0,1,0,1,0.0,25_26,12,09/11/2025,0,"[{'pases_ultimo_tercio': [10, 97.0]}, {'rojas': [2, 1.0]}]"
Éder Militão,DF,3,real madrid,rayo,0,45,0,0,0.1,0.0,3,2,1,19,78.9,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,3,0,0,0,10,85.0,70.0,0,3,0,100.0,25_26,12,09/11/2025,0,[]
Raúl Asencio,DF,17,real madrid,rayo,1,90,0,0,0.1,0.0,2,2,0,53,92.5,0,0,0.0,0.0,0.0,8,1,0,0,0,2,1,1,3,0,0,0,30,143.0,100.0,1,0,2,0.0,25_26,12,09/11/2025,0,"[{'pases_completados_pct': [4, 93.4]}]"
