jornada,home,away,p_home,p_draw,p_away,temporada
19,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
19,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
19,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
19,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
19,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
19,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
19,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
20,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
20,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
20,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
20,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
20,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
20,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
20,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
20,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
20,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
20,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
20,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
20,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
20,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
20,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
20,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
20,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
20,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
20,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
21,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
21,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
21,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
21,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
21,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
21,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
21,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
21,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
21,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
21,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
21,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
21,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
21,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
21,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
21,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
21,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
21,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
21,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
22,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
22,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
22,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
22,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
22,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
22,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
22,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
22,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
22,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
22,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
22,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
22,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
22,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
22,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
22,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
22,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
22,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
22,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
23,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
23,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
23,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
23,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
23,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
23,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
23,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
23,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
23,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
23,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
23,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
23,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
23,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
23,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
23,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
23,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
23,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
23,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
24,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
24,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
24,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
24,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
24,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
24,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
24,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
24,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
24,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
24,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
24,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
24,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
24,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
24,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
24,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
24,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
24,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
24,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
25,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
25,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
25,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
25,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
25,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
25,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
25,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
25,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
25,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
25,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
25,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
25,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
25,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
25,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
25,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
25,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
25,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
25,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
26,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
26,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
26,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
26,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
26,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
26,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
26,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
26,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
26,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
26,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
26,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
26,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
26,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
26,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
26,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
26,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
26,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
26,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
27,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
27,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
27,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
27,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
27,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
27,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
27,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
27,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
27,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
27,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
27,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
27,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
27,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
27,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
27,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
27,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
27,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
27,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
28,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
28,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
28,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
28,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
28,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
28,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
28,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
28,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
28,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
28,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
28,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
28,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
28,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
28,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
28,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
28,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
28,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
28,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
29,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
29,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
29,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
29,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
29,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
29,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
29,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
29,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
29,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
29,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
29,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
29,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
29,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
29,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
29,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
29,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
29,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
29,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
30,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
30,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
30,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
30,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
30,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
30,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
30,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
30,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
30,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
30,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
30,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
30,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
30,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
30,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
30,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
30,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
30,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
30,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
31,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
31,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
31,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
31,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
31,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
31,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
31,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
31,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
31,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
31,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
31,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
31,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
31,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
31,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
31,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
31,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
31,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
31,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
32,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
32,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
32,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
32,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
32,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
32,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
32,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
32,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
32,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
32,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
32,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
32,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
32,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
32,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
32,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
32,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
32,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
32,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
33,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
33,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
33,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
33,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
33,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
33,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
33,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
33,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
33,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
33,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
33,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
33,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
33,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
33,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
33,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
33,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
33,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
33,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
34,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
34,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
34,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
34,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
34,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
34,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
34,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
34,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
34,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
34,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
34,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
34,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
34,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
34,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
34,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
34,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
34,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
34,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
35,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
35,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
35,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
35,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
35,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
35,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
35,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
35,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
35,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
35,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
35,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
35,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
35,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
35,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
35,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
35,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
35,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
35,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
36,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
36,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
36,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
36,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
36,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
36,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
36,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
36,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
36,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
36,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
36,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
36,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
36,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
36,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
36,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
36,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
36,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
36,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
37,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
37,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
37,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
37,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
37,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
37,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
37,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
37,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
37,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
37,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
37,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
37,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
37,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
37,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
37,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
37,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
37,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
37,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
38,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,23_24
38,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,23_24
38,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,23_24
38,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,23_24
