player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
André Silva,DT,real sociedad,villarreal,1,64,0,0,0.2,0.1,4,3,1,13,84.6,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,11,42.0,10.0,0,1,1,50.0,23_24,26,23/02/2024,1,[]
Umar Sadiq,DT,real sociedad,villarreal,0,26,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,3,36.0,0.0,0,0,0,0.0,23_24,26,23/02/2024,1,[]
Ander Barrenetxea,MC,real sociedad,villarreal,1,6,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,25.0,8.0,0,1,0,100.0,23_24,26,23/02/2024,1,"[{'regates_exitosos': [7, 32.0]}]"
Olasagasti,MC,real sociedad,villarreal,0,84,0,0,0.1,0.1,3,3,0,40,82.5,0,0,0.0,0.0,0.0,3,2,0,0,0,0,0,0,1,2,1,1,19,78.0,44.0,1,3,1,75.0,23_24,26,23/02/2024,1,[]
Arsen Zakharyan,MC,real sociedad,villarreal,1,71,0,0,0.2,0.0,2,2,0,31,67.7,1,0,0.0,0.0,0.0,-1,0,0,0,0,1,0,1,0,1,0,1,22,124.0,79.0,4,2,2,50.0,23_24,26,23/02/2024,1,"[{'apariciones_suplente': [9, 10.0]}]"
Sheraldo Becker,MC,real sociedad,villarreal,0,19,0,0,0.3,0.0,2,0,2,20,75.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,17,143.0,83.0,3,1,0,100.0,23_24,26,23/02/2024,1,"[{'rojas': [8, 1.0]}]"
Brais Méndez,MC,real sociedad,villarreal,1,63,0,0,0.2,0.2,3,3,0,30,83.3,0,0,0.0,0.0,0.0,4,3,0,0,0,1,0,1,0,1,1,0,26,115.0,67.0,1,3,1,75.0,23_24,26,23/02/2024,1,[]
Mikel Merino,MC,real sociedad,villarreal,0,27,1,0,0.3,0.0,1,0,1,15,80.0,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,1,0,0,0,10,66.0,38.0,1,0,1,0.0,23_24,26,23/02/2024,1,"[{'entradas': [7, 77.0]}, {'faltas_cometidas': [4, 70.0]}]"
Takefusa Kubo,MC,real sociedad,villarreal,1,90,0,0,0.1,0.2,3,1,2,62,67.7,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,1,6,2,3,49,378.0,226.0,11,1,0,100.0,23_24,26,23/02/2024,1,"[{'pases_clave': [6, 58.0]}]"
Martín Zubimendi,MC,real sociedad,villarreal,1,90,0,0,0.2,0.0,2,1,1,63,84.1,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,0,0,0,0,44,262.0,170.0,3,0,0,0.0,23_24,26,23/02/2024,1,[]
