player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Maxi Gómez,DT,25,cadiz,celta,1,64,0,0,0.0,0.1,1,1,0,14,71.4,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,0,1,0,1,13,64.0,14.0,2,3,4,42.9,23_24,26,25/02/2024,1,[]
Sergi Guardiola,DT,19,cadiz,celta,0,26,0,1,0.5,0.6,1,0,1,22,59.1,0,0,0.0,0.0,0.0,10,1,0,0,0,1,0,1,0,2,2,0,16,105.0,20.0,0,0,2,0.0,23_24,26,25/02/2024,1,"[{'apariciones_suplente': [10, 21.0]}]"
Juanmi,DT,9,cadiz,celta,1,90,1,0,1.0,0.0,4,2,2,33,93.9,1,0,0.0,0.0,0.0,9,1,0,0,0,1,0,1,0,5,1,3,30,135.0,11.0,0,1,4,20.0,23_24,26,25/02/2024,1,[]
Roberto Navarro,MC,27,cadiz,celta,1,86,0,0,0.1,0.0,1,1,0,41,68.3,0,0,0.0,0.0,0.0,2,2,0,0,0,1,0,1,0,5,1,3,35,193.0,39.0,0,1,3,25.0,23_24,26,25/02/2024,1,"[{'rojas': [10, 1.0]}]"
Darwin Machís,MC,18,cadiz,celta,0,4,1,0,0.0,0.0,1,0,1,14,21.4,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,1,1,0,5,17.0,4.0,0,0,1,0.0,23_24,26,25/02/2024,1,"[{'rojas': [10, 1.0]}]"
Gonzalo Escalante,MC,17,cadiz,celta,1,64,0,0,0.0,0.0,0,0,0,43,69.8,0,0,0.0,0.0,0.0,0,0,0,0,0,2,1,1,2,0,0,0,29,95.0,30.0,0,1,2,33.3,23_24,26,25/02/2024,1,"[{'rojas': [10, 1.0]}]"
Rominigue Kouamé,MC,12,cadiz,celta,0,26,0,0,0.0,0.0,0,0,0,24,87.5,0,0,0.0,0.0,0.0,5,1,1,0,0,0,0,0,0,2,2,0,16,121.0,46.0,1,0,0,0.0,23_24,26,25/02/2024,1,[]
Rubén Alcaraz,MC,4,cadiz,celta,1,90,0,0,0.3,0.0,6,4,2,68,70.6,1,0,0.0,0.0,0.0,4,2,2,0,0,1,0,1,0,0,0,0,38,116.0,33.0,1,6,3,66.7,23_24,26,25/02/2024,1,"[{'entradas': [2, 97.0]}, {'amarillas': [2, 14.0]}, {'faltas_cometidas': [1, 84.0]}, {'faltas_recibidas': [6, 71.0]}]"
Rubén Sobrino,MC,7,cadiz,celta,1,64,0,0,0.2,0.0,1,1,0,24,83.3,0,0,0.0,0.0,0.0,4,4,1,0,0,3,0,3,0,1,1,0,18,71.0,29.0,0,3,2,60.0,23_24,26,25/02/2024,1,"[{'rojas': [10, 1.0]}]"
Chris Ramos,MC,16,cadiz,celta,0,26,0,0,0.0,0.5,0,0,0,11,45.5,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,0,0,0,0,5,6.0,5.0,0,4,5,44.4,23_24,26,25/02/2024,1,[]
