player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Vedat Muriqi,DT,mallorca,alaves,1,67,0,0,0.0,0.0,1,1,0,18,66.7,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,2,2,0,11,51.0,28.0,1,3,2,60.0,25_26,7,1
Mateu Morey,DT,mallorca,alaves,0,23,0,0,0.0,0.0,1,1,0,6,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,19.0,8.0,0,0,3,0.0,25_26,7,1
Takuma Asano,DT,mallorca,alaves,1,68,1,0,0.3,0.0,1,0,1,16,68.8,0,0,0.0,0.0,0.0,10,1,1,0,0,0,0,0,1,1,0,1,11,57.0,21.0,1,1,1,50.0,25_26,7,1
Mateo Joseph,DT,mallorca,alaves,0,22,0,0,0.1,0.0,1,1,0,5,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,5,29.0,6.0,0,0,2,0.0,25_26,7,1
Marc Domenech,DT,mallorca,alaves,1,57,0,1,0.0,0.3,1,1,0,12,50.0,0,0,0.0,0.0,0.0,7,1,0,0,0,1,0,1,2,2,0,2,14,92.0,9.0,0,0,2,0.0,25_26,7,1
Antonio Sánchez,DT,mallorca,alaves,0,33,0,0,0.0,0.0,0,0,0,10,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,8,38.0,14.0,0,0,0,0.0,25_26,7,1
Sergi Darder,MC,mallorca,alaves,1,86,0,0,0.0,0.0,1,1,0,29,72.4,0,0,0.0,0.0,0.0,7,2,1,0,1,1,1,0,0,4,1,3,14,142.0,38.0,1,1,1,50.0,25_26,7,1
Javier Llabrés,MC,mallorca,alaves,0,4,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,4,9.0,0.0,0,0,0,0.0,25_26,7,1
Manu Morlanes,MC,mallorca,alaves,1,86,0,0,0.1,0.0,1,1,0,37,89.2,0,0,0.0,0.0,0.0,9,6,0,0,0,1,0,1,1,3,2,1,24,174.0,106.0,2,1,1,50.0,25_26,7,1
Pablo Torre,MC,mallorca,alaves,0,4,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0,0,1,0.0,25_26,7,1
Samu Costa,MC,mallorca,alaves,1,90,0,0,0.0,0.0,1,1,0,36,75.0,1,0,0.0,0.0,0.0,4,2,1,0,0,1,0,1,3,1,0,1,29,124.0,63.0,2,3,4,42.9,25_26,7,1
