player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Julián Álvarez,DT,atletico madrid,real madrid,1,89,2,0,0.9,0.1,3,2,1,35,74.3,0,0,0.0,0.0,0.0,14,0,0,0,0,1,0,1,0,2,0,0,20,113.0,58.0,4,0,0,0.0
Alex Baena,DT,atletico madrid,real madrid,0,1,0,1,0.0,0.5,0,0,0,1,100.0,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,1,16.0,16.0,1,0,1,0.0
Alexander Sørloth,DT,atletico madrid,real madrid,1,66,1,0,0.5,0.0,3,0,3,9,44.4,1,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,6,23.0,3.0,0,2,5,28.6
Conor Gallagher,MC,atletico madrid,real madrid,0,24,0,0,0.0,0.0,0,0,0,4,75.0,1,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,2,0,0,0,2,20.0,0.0,0,0,1,0.0
Nicolás González,MC,atletico madrid,real madrid,1,82,0,0,0.1,0.3,1,1,0,29,72.4,1,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,1,2,1,1,16,55.0,35.0,1,2,1,66.7
Antoine Griezmann,DT,atletico madrid,real madrid,0,8,1,0,0.5,0.0,1,0,1,1,100.0,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0.0
Koke,MC,atletico madrid,real madrid,1,90,0,1,0.0,0.2,0,0,0,49,89.8,0,0,0.0,0.0,0.0,9,1,2,0,1,0,0,0,2,1,1,0,23,74.0,34.0,0,0,0,0.0
Pablo Barrios,MC,atletico madrid,real madrid,1,90,0,0,0.0,0.0,1,1,0,28,82.1,0,0,0.0,0.0,0.0,5,1,1,0,1,0,0,0,0,4,2,2,18,136.0,101.0,4,1,0,100.0
Giuliano Simeone,MC,atletico madrid,real madrid,1,89,0,1,0.0,0.3,0,0,0,20,80.0,1,0,0.0,0.0,0.0,8,4,4,0,1,0,0,0,1,0,0,0,12,46.0,18.0,0,0,2,0.0
Nahuel Molina,DF,atletico madrid,real madrid,0,1,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0.0
Dávid Hancko,DF,atletico madrid,real madrid,1,82,0,0,0.0,0.0,1,1,0,34,76.5,0,0,0.0,0.0,0.0,0,4,4,0,1,1,1,0,4,1,0,1,15,51.0,42.0,3,1,1,50.0
Javi Galán,DF,atletico madrid,real madrid,0,8,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,1,39.0,36.0,1,0,1,0.0
Clément Lenglet,DF,atletico madrid,real madrid,1,90,0,0,0.0,0.0,1,1,0,41,78.0,1,0,0.0,0.0,0.0,3,0,1,0,1,1,1,0,8,0,0,0,24,154.0,116.0,0,1,1,50.0
Robin Le Normand,DF,atletico madrid,real madrid,1,90,1,0,0.3,0.0,1,0,1,22,63.6,0,0,0.0,0.0,0.0,8,2,3,0,1,1,0,1,4,0,0,0,12,45.0,15.0,0,2,0,100.0
Marcos Llorente,DF,atletico madrid,real madrid,1,90,0,0,0.0,0.0,0,0,0,47,68.1,0,0,0.0,0.0,0.0,2,1,2,0,1,0,0,0,2,1,0,1,16,78.0,26.0,0,0,0,0.0
Jan Oblak,PT,atletico madrid,real madrid,1,90,0,0,0.0,0.0,0,0,0,25,64.0,0,0,2.0,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,10,64.0,23.0,0,0,0,0.0
Kylian Mbappé,DT,real madrid,atletico madrid,1,90,1,0,0.2,0.0,1,0,1,38,89.5,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,9,3,3,34,343.0,211.0,8,0,0,0.0
Vinicius Júnior,DT,real madrid,atletico madrid,1,90,0,1,0.0,0.3,0,0,0,29,75.9,0,0,0.0,0.0,0.0,5,1,0,0,0,1,0,1,0,1,0,1,23,188.0,66.0,2,0,0,0.0
Arda Güler,DT,real madrid,atletico madrid,1,58,1,1,0.4,0.2,2,1,1,32,71.9,1,0,0.0,0.0,0.0,11,1,1,0,0,0,0,0,0,1,1,0,21,76.0,51.0,0,0,0,0.0
Franco Mastantuono,DT,real madrid,atletico madrid,0,32,0,0,0.0,0.0,1,1,0,17,76.5,1,0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,4,1,2,17,87.0,12.0,1,1,0,100.0
Jude Bellingham,MC,real madrid,atletico madrid,1,69,0,0,0.0,0.0,1,1,0,27,88.9,0,0,0.0,0.0,0.0,2,6,3,0,0,0,0,0,1,2,0,2,20,72.0,30.0,0,1,0,100.0
Rodrygo,DT,real madrid,atletico madrid,0,21,0,0,0.1,0.0,1,1,0,21,81.0,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,3,2,1,18,130.0,54.0,1,0,1,0.0
Aurélien Tchouaméni,MC,real madrid,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,60,85.0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,1,0,0,0,30,146.0,40.0,0,4,1,80.0
Federico Valverde,MC,real madrid,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,65,92.3,0,0,0.0,0.0,0.0,3,0,2,0,2,0,0,0,5,1,1,0,34,110.0,60.0,0,2,0,100.0
Álvaro Carreras,DF,real madrid,atletico madrid,1,90,0,0,0.0,0.1,0,0,0,62,88.7,1,0,0.0,0.0,0.0,-2,0,1,0,1,0,0,0,4,1,0,1,29,80.0,48.0,2,1,0,100.0
Dean Huijsen,DF,real madrid,atletico madrid,1,88,0,0,0.0,0.0,0,0,0,74,82.4,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,7,0,0,0,42,181.0,122.0,1,4,2,66.7
Gonzalo García,MC,real madrid,atletico madrid,0,2,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,0,0,0,0.0
Éder Militão,DF,real madrid,atletico madrid,1,45,0,0,0.0,0.0,0,0,0,34,91.2,0,0,0.0,0.0,0.0,0,2,1,0,0,0,0,0,1,0,0,0,17,65.0,23.0,0,1,1,50.0
Raúl Asencio,DF,real madrid,atletico madrid,0,45,0,0,0.0,0.0,0,0,0,25,96.0,1,0,0.0,0.0,0.0,-2,0,1,0,1,1,0,1,0,0,0,0,18,33.0,23.0,0,0,2,0.0
Dani Carvajal,DF,real madrid,atletico madrid,1,58,0,0,0.0,0.0,0,0,0,24,87.5,0,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,3,0,0,0,14,40.0,21.0,0,0,1,0.0
Eduardo Camavinga,MC,real madrid,atletico madrid,0,32,0,0,0.0,0.0,0,0,0,27,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,17,80.0,28.0,1,0,1,0.0
Thibaut Courtois,PT,real madrid,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,39,74.4,0,0,5.0,42.9,2.0,-1,0,0,0,0,0,0,0,1,0,0,0,23,109.0,59.0,0,0,0,0.0
