player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Cucho,DT,betis,osasuna,1,90,1,1,0.1,0.3,2,0,2,22,72.7,0,0,0.0,0.0,0.0,15,0,1,0,1,3,1,2,0,1,1,0,24,64.0,7.0,0,2,4,33.3
Abde Ezzalzouli,DT,betis,osasuna,1,55,1,0,0.4,0.0,3,1,2,33,81.8,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,26,144.0,87.0,2,0,0,0.0
Aitor Ruibal,DT,betis,osasuna,0,35,0,0,0.1,0.0,1,1,0,20,85.0,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,2,1,1,10,43.0,15.0,0,0,0,0.0
Antony,DT,betis,osasuna,1,90,0,0,0.1,0.1,3,2,1,49,69.4,0,0,0.0,0.0,0.0,7,0,2,0,2,0,0,0,0,3,2,1,34,210.0,140.0,4,1,0,100.0
Pablo Fornals,MC,betis,osasuna,1,75,0,1,0.1,0.2,2,2,0,54,79.6,0,0,0.0,0.0,0.0,10,0,2,0,2,1,0,1,0,1,0,1,27,106.0,66.0,1,0,1,0.0
Rodrigo Riquelme,MC,betis,osasuna,0,15,0,0,0.0,0.0,0,0,0,8,62.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,72.0,53.0,2,0,0,0.0
Marc Roca,MC,betis,osasuna,1,67,0,0,0.0,0.1,0,0,0,45,82.2,0,0,0.0,0.0,0.0,6,1,1,0,1,0,0,0,2,1,0,0,23,70.0,19.0,0,0,3,0.0
Sergi Altimira,MC,betis,osasuna,0,23,0,0,0.0,0.0,0,0,0,22,95.5,0,0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,1,1,0,13,52.0,15.0,0,0,0,0.0
Sofyan Amrabat,MC,betis,osasuna,1,90,0,0,0.0,0.1,1,0,1,56,87.5,0,0,0.0,0.0,0.0,8,3,3,0,1,1,0,1,1,0,0,0,37,209.0,39.0,1,0,1,0.0
Ricardo Rodríguez,DF,betis,osasuna,1,90,0,0,0.0,0.0,0,0,0,61,88.5,0,0,0.0,0.0,0.0,8,1,1,0,1,2,1,1,4,0,0,0,46,192.0,117.0,4,1,1,50.0
Valentín Gómez,DF,betis,osasuna,1,90,0,0,0.0,0.0,0,0,0,52,94.2,0,0,0.0,0.0,0.0,12,2,1,0,0,0,0,0,13,0,0,0,40,133.0,48.0,0,6,1,85.7
