player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Jørgen Strand Larsen,DT,celta,villarreal,1,90,1,0,1.9,0.0,6,3,3,22,90.9,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,1,0,1,18,63.0,6.0,0,1,1,50.0,23_24,34,1
Williot Swedberg,DT,celta,villarreal,1,64,0,0,0.1,0.0,3,3,0,12,66.7,1,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,2,0,2,12,90.0,67.0,2,1,0,100.0,23_24,34,1
Franco Cervi,DT,celta,villarreal,0,26,0,0,0.2,0.6,2,2,0,23,95.7,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,17,97.0,35.0,1,0,0,0.0,23_24,34,1
Iago Aspas,DT,celta,villarreal,1,90,1,1,1.2,0.6,1,1,0,62,93.5,0,0,0.0,0.0,0.0,17,0,0,0,0,0,0,0,0,0,0,0,51,340.0,185.0,4,0,1,0.0,23_24,34,1
Hugo Álvarez,MC,celta,villarreal,1,79,0,0,0.1,0.0,1,0,1,40,92.5,0,0,0.0,0.0,0.0,0,2,4,0,3,0,0,0,0,2,1,1,26,138.0,90.0,3,0,0,0.0,23_24,34,1
Anastasios Douvikas,DT,celta,villarreal,0,11,1,0,0.1,0.3,1,0,1,4,100.0,1,0,0.0,0.0,0.0,8,2,2,0,0,0,0,0,0,0,0,0,3,23.0,14.0,1,0,1,0.0,23_24,34,1
Fran Beltrán,MC,celta,villarreal,1,79,0,0,0.1,0.1,2,2,0,59,98.3,0,0,0.0,0.0,0.0,2,3,3,0,3,1,1,0,1,0,0,0,50,208.0,97.0,0,0,0,0.0,23_24,34,1
Carles Pérez,MC,celta,villarreal,0,11,0,0,0.0,0.0,1,0,1,6,100.0,0,0,0.0,0.0,0.0,2,0,1,0,1,1,1,0,0,0,0,0,7,27.0,5.0,0,0,0,0.0,23_24,34,1
Damián Rodríguez,MC,celta,villarreal,1,45,0,1,0.0,0.5,1,1,0,48,93.8,1,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,35,96.0,47.0,1,0,0,0.0,23_24,34,1
Mihailo Ristić,DF,celta,villarreal,0,45,0,0,0.0,0.0,1,1,0,42,85.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2,1,1,0,36,223.0,140.0,2,0,0,0.0,23_24,34,1
Óscar Mingueza,MC,celta,villarreal,1,90,0,0,0.0,0.8,1,1,0,89,91.0,0,0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,2,0,0,0,65,230.0,151.0,6,0,0,0.0,23_24,34,1
Jailson Siqueira,DF,celta,villarreal,1,90,0,0,0.0,0.0,0,0,0,72,91.7,0,0,0.0,0.0,0.0,4,2,5,0,4,0,0,0,1,0,0,0,53,290.0,210.0,0,2,3,40.0,23_24,34,1
Carl Starfelt,DF,celta,villarreal,1,90,0,0,0.0,0.0,0,0,0,50,98.0,0,0,0.0,0.0,0.0,4,2,1,0,0,2,1,1,3,0,0,0,31,85.0,26.0,0,2,0,100.0,23_24,34,1
Javier Manquillo,DF,celta,villarreal,1,45,0,0,0.0,0.0,0,0,0,38,94.7,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,25,71.0,47.0,0,0,0,0.0,23_24,34,1
Luca de la Torre,MC,celta,villarreal,0,45,0,0,0.1,0.0,2,2,0,37,89.2,0,0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,26,174.0,109.0,2,0,0,0.0,23_24,34,1
Vicente Guaita,PT,celta,villarreal,1,90,0,0,0.0,0.0,0,0,0,27,81.5,0,0,2.0,33.3,0.7,1,0,0,0,0,0,0,0,0,0,0,0,16,71.0,51.0,0,0,0,0.0,23_24,34,1
