player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Vinicius Júnior,DT,7,real madrid,athletic,1,90,0,0,0.1,0.5,4,4,0,42,54.8,0,0,0.0,0.0,0.0,9,1,1,0,1,0,0,0,0,15,5,9,54,455.0,251.0,11,0,0,0.0,24_25,32,20/04/2025,1,"[{'asistencias': [4, 8.0]}, {'asistencias_90': [8, 0.32]}, {'pases_clave': [9, 58.0]}, {'regates_exitosos': [4, 82.0]}, {'rojas': [8, 1.0]}, {'faltas_recibidas': [2, 70.0]}]"
Rodrygo,DT,11,real madrid,athletic,1,77,0,0,0.1,0.0,2,1,1,42,83.3,0,0,0.0,0.0,0.0,5,0,2,0,2,1,0,1,0,6,2,4,37,257.0,134.0,4,0,0,0.0,24_25,32,20/04/2025,1,"[{'tiros_puerta': [6, 35.0]}, {'regates_exitosos': [8, 60.0]}]"
Brahim Díaz,DT,21,real madrid,athletic,0,13,0,0,0.0,0.0,1,0,1,9,77.8,0,0,0.0,0.0,0.0,3,2,0,0,0,1,0,1,0,1,1,0,10,54.0,31.0,1,0,0,0.0,24_25,32,20/04/2025,1,"[{'asistencias_90': [5, 0.35]}]"
Jude Bellingham,MC,5,real madrid,athletic,1,90,0,0,0.8,0.0,5,4,1,35,82.9,0,0,0.0,0.0,0.0,4,0,1,0,1,2,0,2,0,3,0,2,29,133.0,81.0,3,2,4,33.3,24_25,32,20/04/2025,1,"[{'asistencias': [4, 8.0]}, {'rojas': [8, 1.0]}, {'faltas_recibidas': [5, 64.0]}]"
Dani Ceballos,MC,19,real madrid,athletic,1,57,0,0,0.0,0.0,1,1,0,72,91.7,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,1,0,0,0,58,334.0,207.0,6,0,0,0.0,24_25,32,20/04/2025,1,"[{'pases_completados_pct': [2, 94.3]}]"
Endrick,DT,16,real madrid,athletic,0,33,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,10.0,7.0,0,0,0,0.0,24_25,32,20/04/2025,1,[]
Aurélien Tchouaméni,MC,14,real madrid,athletic,1,90,0,0,0.0,0.0,0,0,0,84,90.5,0,0,0.0,0.0,0.0,8,4,2,0,0,0,0,0,2,1,0,1,64,341.0,147.0,2,6,3,66.7,24_25,32,20/04/2025,1,"[{'pases_completados_pct': [6, 92.3]}, {'pases_ultimo_tercio': [9, 176.0]}, {'intercepciones': [9, 46.0]}]"
Luka Modrić,MC,10,real madrid,athletic,1,77,0,0,0.0,0.4,1,1,0,92,87.0,0,0,0.0,0.0,0.0,9,2,1,0,0,1,0,1,0,0,0,0,81,384.0,189.0,6,0,0,0.0,24_25,32,20/04/2025,1,"[{'asistencias_90': [10, 0.3]}, {'pases_clave': [5, 66.0]}, {'pases_ultimo_tercio': [6, 225.0]}, {'corners': [6, 98.0]}]"
Arda Güler,MC,15,real madrid,athletic,0,13,0,0,0.0,0.0,0,0,0,18,88.9,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,1,0,0,0,9,68.0,52.0,1,0,0,0.0,24_25,32,20/04/2025,1,"[{'asistencias': [4, 5.0]}, {'asistencias_90': [8, 0.4]}, {'pases_clave': [2, 40.0]}, {'corners': [7, 48.0]}]"
Eduardo Camavinga,DF,6,real madrid,athletic,1,90,0,0,0.2,0.0,1,0,1,66,90.9,0,0,0.0,0.0,0.0,6,1,1,0,1,1,0,1,0,4,1,2,55,322.0,167.0,2,2,0,100.0,24_25,32,20/04/2025,1,"[{'pases_completados_pct': [10, 90.7]}, {'entradas': [8, 76.0]}, {'faltas_recibidas': [8, 68.0]}]"
Antonio Rüdiger,DF,22,real madrid,athletic,1,90,0,0,0.0,0.0,0,0,0,80,95.0,0,0,0.0,0.0,0.0,9,2,1,0,0,0,0,0,4,0,0,0,71,407.0,223.0,1,2,0,100.0,24_25,32,20/04/2025,1,"[{'pases_completados_pct': [9, 91.8]}]"
Raúl Asencio,DF,35,real madrid,athletic,1,82,0,0,0.0,0.0,0,0,0,68,100.0,1,0,0.0,0.0,0.0,8,1,1,0,0,0,0,0,3,0,0,0,56,283.0,140.0,0,0,1,0.0,24_25,32,20/04/2025,1,"[{'pases_completados_pct': [3, 93.8]}]"
