player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Mikel Oyarzabal,DT,10,real sociedad,barcelona,1,83,0,0,0.2,0.0,1,0,1,20,80.0,0,0,0.0,0.0,0.0,4,1,1,0,1,0,0,0,0,0,0,0,15,52.0,15.0,1,1,2,33.3,23_24,12,04/11/2023,1,"[{'penaltis_marcados': [6, 4.0]}, {'rojas': [8, 1.0]}]"
Carlos Fernández,DT,9,real sociedad,barcelona,0,7,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3,3.0,0.0,0,1,0,100.0,23_24,12,04/11/2023,1,[]
Ander Barrenetxea,DT,7,real sociedad,barcelona,1,78,0,0,0.0,0.1,3,1,2,26,73.1,0,0,0.0,0.0,0.0,6,1,2,0,1,1,0,1,0,5,1,3,28,202.0,57.0,5,0,1,0.0,23_24,12,04/11/2023,1,"[{'regates_exitosos': [7, 32.0]}]"
Mohamed Ali Cho,DT,11,real sociedad,barcelona,0,12,0,0,0.0,0.0,0,0,0,6,33.3,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,4,49.0,34.0,2,0,0,0.0,23_24,12,04/11/2023,1,[]
Takefusa Kubo,DT,14,real sociedad,barcelona,1,90,0,0,0.1,0.3,2,1,1,38,63.2,0,0,0.0,0.0,0.0,6,1,2,0,1,0,0,0,0,6,4,1,28,304.0,161.0,7,0,0,0.0,23_24,12,04/11/2023,1,"[{'pases_clave': [6, 58.0]}]"
Martín Zubimendi,MC,4,real sociedad,barcelona,1,90,0,0,0.3,0.0,1,0,1,43,83.7,1,0,0.0,0.0,0.0,3,2,2,0,1,0,0,0,2,0,0,0,25,177.0,80.0,2,2,0,100.0,23_24,12,04/11/2023,1,[]
Mikel Merino,MC,8,real sociedad,barcelona,1,90,0,0,0.2,0.0,3,3,0,50,78.0,0,0,0.0,0.0,0.0,4,3,2,0,1,1,1,0,1,1,1,0,34,109.0,30.0,0,3,8,27.3,23_24,12,04/11/2023,1,"[{'entradas': [7, 77.0]}, {'faltas_cometidas': [4, 70.0]}]"
Brais Méndez,MC,23,real sociedad,barcelona,1,90,0,0,0.0,0.0,1,0,1,27,88.9,1,0,0.0,0.0,0.0,4,5,7,0,5,1,0,1,1,3,2,1,25,50.0,23.0,2,1,1,50.0,23_24,12,04/11/2023,1,[]
Aihen Muñoz,DF,3,real sociedad,barcelona,1,90,0,0,0.0,0.0,0,0,0,52,75.0,0,0,0.0,0.0,0.0,4,2,3,0,1,0,0,0,3,1,1,0,28,122.0,40.0,1,2,0,100.0,23_24,12,04/11/2023,1,[]
Robin Le Normand,DF,24,real sociedad,barcelona,1,90,0,0,0.0,0.0,0,0,0,57,93.0,0,0,0.0,0.0,0.0,4,0,0,0,0,4,2,2,0,1,1,0,40,162.0,49.0,0,0,2,0.0,23_24,12,04/11/2023,1,"[{'amarillas': [4, 13.0]}]"
