player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Vinicius Júnior,DT,real madrid,rayo,1,90,0,0,0.2,0.2,2,2,0,32,53.1,1,0,0.0,0.0,0.0,6,1,0,0,0,0,0,0,1,15,10,5,40,389.0,214.0,10,0,0,0.0,23_24,12,05/11/2023,1,"[{'goles': [8, 15.0]}, {'goles_90': [4, 0.72]}, {'tiros_puerta': [2, 38.0]}, {'regates_exitosos': [6, 65.0]}]"
Joselu,DT,real madrid,rayo,1,90,0,0,0.6,0.0,6,5,1,13,69.2,0,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,0,2,1,1,13,47.0,19.0,0,3,2,60.0,23_24,12,05/11/2023,1,[]
Jude Bellingham,MC,real madrid,rayo,1,90,0,0,0.1,0.1,3,3,0,66,89.4,0,0,0.0,0.0,0.0,8,2,3,0,2,5,1,4,0,5,3,1,51,283.0,174.0,7,0,1,0.0,23_24,12,05/11/2023,1,"[{'goles': [3, 19.0]}, {'goles_90': [3, 0.74]}, {'tiros_puerta': [8, 34.0]}, {'goles_por_tiro': [2, 0.29]}, {'rojas': [10, 1.0]}, {'faltas_recibidas': [5, 72.0]}]"
Eduardo Camavinga,MC,real madrid,rayo,1,84,0,0,0.2,0.0,1,1,0,57,86.0,1,0,0.0,0.0,0.0,6,6,2,0,1,0,0,0,0,2,0,1,39,189.0,102.0,1,2,1,66.7,23_24,12,05/11/2023,1,"[{'pases_completados_pct': [10, 90.7]}, {'entradas': [8, 76.0]}, {'faltas_recibidas': [8, 68.0]}]"
Nacho,DF,real madrid,rayo,0,6,0,0,0.0,0.0,0,0,0,6,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,20.0,17.0,0,0,1,0.0,23_24,12,05/11/2023,1,"[{'pases_completados_pct': [4, 92.3]}, {'rojas': [2, 2.0]}]"
Luka Modrić,MC,real madrid,rayo,1,69,0,0,0.0,0.1,0,0,0,69,82.6,0,0,0.0,0.0,0.0,6,0,0,0,0,2,1,1,1,2,2,0,45,271.0,161.0,1,1,1,50.0,23_24,12,05/11/2023,1,"[{'asistencias_90': [9, 0.32]}, {'pases_clave': [8, 55.0]}]"
Rodrygo,DT,real madrid,rayo,0,21,0,0,0.4,0.0,2,1,1,10,80.0,0,0,0.0,0.0,0.0,2,0,1,0,1,1,0,1,0,1,0,1,11,109.0,45.0,2,0,0,0.0,23_24,12,05/11/2023,1,"[{'tiros_puerta': [6, 35.0]}, {'regates_exitosos': [8, 60.0]}]"
Federico Valverde,MC,real madrid,rayo,1,90,0,0,0.6,0.0,3,1,2,62,85.5,0,0,0.0,0.0,0.0,10,1,3,0,2,1,0,1,0,4,4,0,44,378.0,256.0,7,1,0,100.0,23_24,12,05/11/2023,1,"[{'pases_ultimo_tercio': [6, 229.0]}, {'intercepciones': [8, 43.0]}]"
Fran Garcia,DF,real madrid,rayo,1,71,0,0,0.0,0.0,1,1,0,65,86.2,0,0,0.0,0.0,0.0,8,1,1,0,0,0,0,0,0,1,1,0,35,201.0,82.0,3,0,1,0.0,23_24,12,05/11/2023,1,"[{'asistencias_90': [9, 0.32]}]"
Toni Kroos,MC,real madrid,rayo,0,19,0,0,0.0,0.2,0,0,0,31,83.9,0,0,0.0,0.0,0.0,8,3,1,0,0,0,0,0,0,0,0,0,26,147.0,96.0,1,0,0,0.0,23_24,12,05/11/2023,1,"[{'asistencias': [7, 8.0]}, {'asistencias_90': [7, 0.34]}, {'pases_clave': [5, 62.0]}, {'pases_completados_pct': [7, 91.5]}, {'pases_ultimo_tercio': [1, 327.0]}, {'corners': [10, 89.0]}]"
David Alaba,DF,real madrid,rayo,1,90,0,0,0.1,0.2,3,2,1,78,91.0,0,0,0.0,0.0,0.0,8,0,1,0,1,0,0,0,1,0,0,0,57,320.0,221.0,1,1,0,100.0,23_24,12,05/11/2023,1,[]
Antonio Rüdiger,DF,real madrid,rayo,1,90,0,0,0.0,0.1,1,1,0,38,76.3,1,0,0.0,0.0,0.0,6,3,1,0,0,0,0,0,4,0,0,0,30,203.0,130.0,1,4,0,100.0,23_24,12,05/11/2023,1,"[{'pases_completados_pct': [9, 91.8]}]"
Dani Carvajal,DF,real madrid,rayo,1,90,0,0,0.0,0.6,0,0,0,49,81.6,0,0,0.0,0.0,0.0,8,1,0,0,0,4,1,3,0,2,1,1,27,178.0,108.0,4,1,0,100.0,23_24,12,05/11/2023,1,"[{'rojas': [10, 1.0]}]"
Kepa Arrizabalaga,PT,real madrid,rayo,1,90,0,0,0.0,0.0,0,0,0,22,95.5,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,13,84.0,53.0,0,0,0,0.0,23_24,12,05/11/2023,1,"[{'save_pct': [2, 76.3]}]"
Raúl de Tomás,DT,rayo,real madrid,1,74,0,0,0.0,0.1,1,1,0,12,83.3,0,0,0.0,0.0,0.0,5,1,1,0,0,0,0,0,1,2,2,0,17,103.0,44.0,1,0,3,0.0,23_24,12,05/11/2023,0,[]
Radamel Falcao,DT,rayo,real madrid,0,16,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,2,0,0,0,4,10.0,0.0,0,2,3,40.0,23_24,12,05/11/2023,0,[]
Álvaro García,MC,rayo,real madrid,1,74,0,0,0.1,0.0,1,1,0,15,73.3,0,0,0.0,0.0,0.0,5,0,1,0,1,0,0,0,1,0,0,0,11,72.0,31.0,2,1,0,100.0,23_24,12,05/11/2023,0,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
Bebé,MC,rayo,real madrid,0,16,0,0,0.0,0.0,1,1,0,4,50.0,0,0,0.0,0.0,0.0,1,0,2,0,2,0,0,0,0,2,1,1,5,80.0,41.0,2,0,0,0.0,23_24,12,05/11/2023,0,[]
Pathé Ciss,MC,rayo,real madrid,1,60,0,0,0.0,0.0,0,0,0,18,77.8,1,0,0.0,0.0,0.0,3,0,1,0,1,3,2,1,1,1,1,0,15,52.0,19.0,0,1,0,100.0,23_24,12,05/11/2023,0,"[{'amarillas': [3, 12.0]}]"
Kike Pérez,MC,rayo,real madrid,0,30,0,0,0.0,0.0,0,0,0,4,100.0,0,0,0.0,0.0,0.0,1,1,1,0,0,1,0,1,0,0,0,0,5,20.0,18.0,0,0,2,0.0,23_24,12,05/11/2023,0,[]
Unai López,MC,rayo,real madrid,1,59,0,0,0.0,0.0,0,0,0,31,77.4,0,0,0.0,0.0,0.0,4,0,2,0,2,1,0,1,0,1,1,0,27,99.0,26.0,0,0,0,0.0,23_24,12,05/11/2023,0,"[{'rojas': [8, 1.0]}]"
Óscar Trejo,MC,rayo,real madrid,0,31,0,0,0.0,0.0,0,0,0,14,85.7,1,0,0.0,0.0,0.0,0,3,2,0,1,1,0,1,0,2,0,2,13,58.0,30.0,0,0,0,0.0,23_24,12,05/11/2023,0,"[{'rojas': [10, 1.0]}]"
Isaac Palazón Camacho,MC,rayo,real madrid,1,85,0,0,0.0,0.0,1,1,0,27,66.7,0,0,0.0,0.0,0.0,3,1,6,0,5,0,0,0,1,1,0,1,30,140.0,21.0,0,1,0,100.0,23_24,12,05/11/2023,0,"[{'tiros_puerta': [10, 31.0]}, {'faltas_recibidas': [3, 76.0]}]"
Jorge de Frutos,MC,rayo,real madrid,0,5,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,12,05/11/2023,0,"[{'apariciones_suplente': [6, 22.0]}]"
Óscar Valentín,MC,rayo,real madrid,1,90,0,0,0.0,0.0,0,0,0,40,87.5,0,0,0.0,0.0,0.0,8,10,3,0,2,4,1,3,4,1,1,0,28,173.0,96.0,1,0,0,0.0,23_24,12,05/11/2023,0,"[{'entradas': [1, 107.0]}, {'rojas': [10, 1.0]}, {'faltas_cometidas': [2, 77.0]}]"
Alfonso Espino,DF,rayo,real madrid,1,90,0,0,0.0,0.0,0,0,0,43,65.1,0,0,0.0,0.0,0.0,6,3,4,0,3,1,0,1,5,1,1,0,27,102.0,47.0,1,0,1,0.0,23_24,12,05/11/2023,0,[]
Florian Lejeune,DF,rayo,real madrid,1,90,0,0,0.0,0.0,0,0,0,35,85.7,1,0,0.0,0.0,0.0,7,0,1,0,1,2,1,1,7,0,0,0,25,71.0,29.0,0,0,1,0.0,23_24,12,05/11/2023,0,"[{'despejes': [3, 155.0]}, {'minutos': [5, 3327.0]}]"
Abdul Mumin,DF,rayo,real madrid,1,90,0,0,0.0,0.0,0,0,0,21,85.7,0,0,0.0,0.0,0.0,10,0,1,0,1,3,1,2,12,0,0,0,17,81.0,57.0,0,2,3,40.0,23_24,12,05/11/2023,0,"[{'rojas': [10, 1.0]}]"
Andrei Ratiu,DF,rayo,real madrid,1,90,0,0,0.0,0.0,0,0,0,39,69.2,1,0,0.0,0.0,0.0,4,4,7,0,3,0,0,0,2,2,0,2,20,176.0,67.0,2,0,0,0.0,23_24,12,05/11/2023,0,"[{'regates_exitosos': [5, 76.0]}]"
Stole Dimitrievski,PT,rayo,real madrid,1,90,0,0,0.0,0.0,0,0,0,43,53.5,1,0,0.0,100.0,0.8,8,0,0,0,0,0,0,0,0,0,0,0,19,113.0,75.0,0,0,0,0.0,23_24,12,05/11/2023,0,"[{'minutos': [4, 3330.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [6, 104.0]}]"
