player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Jaime Mata,DT,7,getafe,cadiz,1,45,0,0,0.1,0.0,2,2,0,15,73.3,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,0,1,1,0,9,91.0,60.0,1,3,1,75.0,23_24,12,06/11/2023,1,"[{'rojas': [10, 1.0]}, {'faltas_cometidas': [8, 63.0]}]"
Luis Milla,MC,5,getafe,cadiz,0,45,0,0,0.0,0.0,1,1,0,25,68.0,0,0,0.0,0.0,0.0,4,1,0,0,0,1,0,1,0,2,1,1,11,29.0,5.0,0,0,0,0.0,23_24,12,06/11/2023,1,"[{'pases_clave': [3, 70.0]}, {'corners': [3, 113.0]}]"
Borja Mayoral,DT,19,getafe,cadiz,1,88,1,0,0.6,0.1,1,0,1,17,82.4,0,0,0.0,0.0,0.0,9,0,1,0,1,0,0,0,0,1,0,1,15,93.0,22.0,1,2,1,66.7,23_24,12,06/11/2023,1,"[{'goles': [8, 15.0]}, {'goles_90': [6, 0.63]}, {'penaltis_marcados': [3, 4.0]}, {'goles_por_tiro': [7, 0.26]}]"
Juanmi Latasa,DT,14,getafe,cadiz,0,2,0,0,0.0,0.0,0,0,0,2,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,2,3.0,0.0,0,2,1,66.7,23_24,12,06/11/2023,1,"[{'rojas': [10, 1.0]}, {'faltas_cometidas': [5, 66.0]}]"
Mason Greenwood,MC,12,getafe,cadiz,1,85,0,1,0.1,0.6,2,2,0,34,64.7,1,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,5,4,1,33,262.0,151.0,5,0,1,0.0,23_24,12,06/11/2023,1,"[{'tiros_puerta': [10, 31.0]}, {'regates_exitosos': [4, 72.0]}, {'rojas': [10, 1.0]}]"
Iglesias,MC,21,getafe,cadiz,0,5,0,0,0.0,0.0,1,0,1,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,2,72.0,0.0,0,1,0,100.0,23_24,12,06/11/2023,1,"[{'entradas': [9, 81.0]}, {'intercepciones': [4, 50.0]}]"
Nemanja Maksimović,MC,20,getafe,cadiz,1,90,0,0,0.3,0.0,2,1,1,37,75.7,0,0,0.0,0.0,0.0,8,1,0,0,0,1,0,1,3,0,0,0,18,86.0,51.0,1,4,0,100.0,23_24,12,06/11/2023,1,"[{'intercepciones': [4, 46.0]}, {'minutos': [9, 3265.0]}]"
Djené,MC,2,getafe,cadiz,1,43,0,0,0.0,0.0,1,1,0,9,88.9,2,1,0.0,0.0,0.0,-1,0,0,0,0,1,0,1,0,0,0,0,10,68.0,26.0,0,0,1,0.0,23_24,12,06/11/2023,1,"[{'amarillas': [2, 14.0]}, {'rojas': [10, 1.0]}]"
Carmona,MC,18,getafe,cadiz,1,90,0,0,0.0,0.0,2,2,0,25,60.0,0,0,0.0,0.0,0.0,7,1,0,0,0,1,0,1,1,6,2,4,22,209.0,78.0,2,3,2,60.0,23_24,12,06/11/2023,1,"[{'entradas': [7, 83.0]}, {'intercepciones': [1, 68.0]}, {'amarillas': [6, 11.0]}]"
Diego Rico,DF,16,getafe,cadiz,1,90,0,0,0.0,0.0,0,0,0,59,59.3,0,0,0.0,0.0,0.0,4,1,2,0,1,1,0,1,1,2,1,1,28,151.0,85.0,2,2,2,50.0,23_24,12,06/11/2023,1,"[{'centros_area': [1, 32.0]}, {'intercepciones': [9, 41.0]}]"
Omar Alderete,DF,15,getafe,cadiz,1,90,0,0,0.0,0.0,0,0,0,40,72.5,1,0,0.0,0.0,0.0,8,0,0,0,0,2,0,2,8,1,0,1,24,211.0,123.0,0,2,3,40.0,23_24,12,06/11/2023,1,"[{'rojas': [10, 1.0]}]"
Gastón Álvarez,DF,4,getafe,cadiz,1,90,0,0,0.0,0.0,1,1,0,30,60.0,1,0,0.0,0.0,0.0,6,2,1,0,0,0,0,0,4,0,0,0,16,82.0,47.0,0,4,4,50.0,23_24,12,06/11/2023,1,[]
Damián Suárez,DF,22,getafe,cadiz,1,90,0,0,0.0,0.0,0,0,0,40,67.5,1,0,0.0,0.0,0.0,5,4,2,0,0,1,0,1,2,2,0,1,23,154.0,97.0,2,0,1,0.0,23_24,12,06/11/2023,1,"[{'rojas': [10, 1.0]}]"
David Soria,PT,13,getafe,cadiz,1,90,0,0,0.0,0.0,0,0,0,32,65.6,0,0,0.0,100.0,0.8,11,0,0,0,0,0,0,0,0,0,0,0,16,114.0,49.0,0,0,0,0.0,23_24,12,06/11/2023,1,"[{'minutos': [3, 3413.0]}, {'porterias_cero': [8, 10.0]}, {'paradas': [3, 118.0]}]"
Chris Ramos,DT,16,cadiz,getafe,1,74,0,0,0.1,0.0,2,1,1,13,38.5,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,1,0,0,0,13,19.0,4.0,0,3,4,42.9,23_24,12,06/11/2023,0,[]
Maxi Gómez,DT,25,cadiz,getafe,0,16,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,33.3,23_24,12,06/11/2023,0,[]
Roger Martí,DT,21,cadiz,getafe,1,74,0,0,0.1,0.4,1,1,0,25,56.0,0,0,0.0,0.0,0.0,6,0,0,0,0,1,0,1,0,0,0,0,24,77.0,9.0,0,2,2,50.0,23_24,12,06/11/2023,0,[]
Sergi Guardiola,DT,19,cadiz,getafe,0,16,0,0,0.0,0.0,0,0,0,4,25.0,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,1,2.0,0.0,0,1,0,100.0,23_24,12,06/11/2023,0,"[{'apariciones_suplente': [10, 21.0]}]"
Darwin Machís,MC,18,cadiz,getafe,1,90,0,0,0.0,0.1,2,1,1,38,68.4,0,0,0.0,0.0,0.0,4,4,6,0,2,1,0,1,1,3,1,2,27,309.0,142.0,5,0,0,0.0,23_24,12,06/11/2023,0,"[{'rojas': [10, 1.0]}]"
Rubén Alcaraz,MC,4,cadiz,getafe,1,61,0,0,0.0,0.0,0,0,0,28,75.0,1,0,0.0,0.0,0.0,4,0,2,0,2,1,1,0,3,0,0,0,12,43.0,28.0,0,2,2,50.0,23_24,12,06/11/2023,0,"[{'entradas': [2, 97.0]}, {'amarillas': [2, 14.0]}, {'faltas_cometidas': [1, 84.0]}, {'faltas_recibidas': [6, 71.0]}]"
Gonzalo Escalante,MC,17,cadiz,getafe,0,29,0,0,0.0,0.0,0,0,0,12,58.3,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,0,0,0,8,19.0,6.0,0,0,0,0.0,23_24,12,06/11/2023,0,"[{'rojas': [10, 1.0]}]"
Rominigue Kouamé,MC,12,cadiz,getafe,1,83,0,0,0.0,0.0,0,0,0,43,76.7,0,0,0.0,0.0,0.0,5,0,1,0,1,2,2,0,1,0,0,0,24,168.0,57.0,2,1,2,33.3,23_24,12,06/11/2023,0,[]
Álvaro Negredo,MC,9,cadiz,getafe,0,7,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,2,3.0,3.0,0,0,0,0.0,23_24,12,06/11/2023,0,[]
Roberto Navarro,MC,27,cadiz,getafe,1,45,0,0,0.3,0.0,1,1,0,11,72.7,0,0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,1,0,1,8,50.0,20.0,0,1,2,33.3,23_24,12,06/11/2023,0,"[{'rojas': [10, 1.0]}]"
Álex Fernández,MC,8,cadiz,getafe,0,45,0,0,0.0,0.0,0,0,0,28,85.7,0,0,0.0,0.0,0.0,4,1,2,0,1,1,0,1,1,0,0,0,18,57.0,19.0,0,0,1,0.0,23_24,12,06/11/2023,0,[]
Lucas,DF,33,cadiz,getafe,1,90,0,0,0.0,0.0,0,0,0,45,68.9,0,0,0.0,0.0,0.0,4,3,4,0,2,0,0,0,4,3,1,2,27,126.0,27.0,0,2,3,40.0,23_24,12,06/11/2023,0,[]
Javi Hernández,DF,15,cadiz,getafe,1,90,0,0,0.0,0.0,0,0,0,52,69.2,0,0,0.0,0.0,0.0,4,0,0,0,0,1,1,0,2,0,0,0,38,192.0,131.0,1,1,1,50.0,23_24,12,06/11/2023,0,[]
