player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Ayoze Pérez,DT,10,betis,valencia,1,71,0,0,0.2,0.4,2,1,1,12,50.0,1,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,0,0,0,0,12,58.0,35.0,1,1,0,100.0,23_24,8,01/10/2023,1,"[{'goles': [5, 19.0]}, {'goles_90': [4, 0.87]}, {'tiros_puerta': [8, 31.0]}, {'goles_por_tiro': [4, 0.25]}]"
Borja Iglesias,DT,9,betis,valencia,0,19,0,0,0.0,0.1,0,0,0,4,75.0,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,4,33.0,22.0,1,1,1,50.0,23_24,8,01/10/2023,1,"[{'tiros_puerta': [10, 28.0]}, {'goles_por_tiro': [5, 0.24]}]"
Rodri,DT,17,betis,valencia,1,90,0,0,0.3,0.0,1,1,0,47,91.5,0,0,0.0,0.0,0.0,5,0,2,0,2,1,0,1,0,3,1,2,37,181.0,104.0,3,0,1,0.0,23_24,8,01/10/2023,1,[]
Assane Diao,DT,38,betis,valencia,1,71,1,0,0.3,0.1,1,0,1,33,87.9,0,0,0.0,0.0,0.0,0,3,1,0,1,1,0,1,0,8,3,2,34,287.0,67.0,3,0,1,0.0,23_24,8,01/10/2023,1,[]
Abde Ezzalzouli,DT,7,betis,valencia,0,19,1,0,0.2,0.2,2,1,1,6,100.0,0,0,0.0,0.0,0.0,7,0,0,0,0,1,0,1,0,2,1,1,9,65.0,43.0,2,0,1,0.0,23_24,8,01/10/2023,1,"[{'apariciones_suplente': [6, 22.0]}]"
Isco,MC,22,betis,valencia,1,61,0,1,0.1,0.3,3,1,2,37,78.4,0,0,0.0,0.0,0.0,15,0,0,0,0,1,0,1,0,2,2,0,25,206.0,123.0,2,1,5,16.7,23_24,8,01/10/2023,1,"[{'pases_clave': [4, 81.0]}, {'corners': [2, 127.0]}, {'regates_exitosos': [3, 76.0]}, {'faltas_recibidas': [2, 79.0]}]"
William Carvalho,MC,14,betis,valencia,0,29,0,1,0.0,0.1,0,0,0,26,76.9,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,2,1,1,18,109.0,70.0,2,1,0,100.0,23_24,8,01/10/2023,1,[]
Marc Roca,MC,21,betis,valencia,1,90,1,1,0.3,0.3,3,1,2,54,83.3,0,0,0.0,0.0,0.0,17,1,1,0,1,1,0,1,1,1,0,1,41,194.0,97.0,0,1,0,100.0,23_24,8,01/10/2023,1,[]
Guido Rodríguez,MC,5,betis,valencia,1,87,0,0,0.0,0.0,1,1,0,45,88.9,0,0,0.0,0.0,0.0,7,0,1,0,1,0,0,0,2,0,0,0,24,81.0,25.0,0,1,0,100.0,23_24,8,01/10/2023,1,[]
Sergi Altimira,MC,27,betis,valencia,0,3,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,2,0,0,0,2,12.0,4.0,0,0,0,0.0,23_24,8,01/10/2023,1,[]
Juan Miranda,DF,3,betis,valencia,1,90,0,0,0.0,0.0,0,0,0,46,82.6,0,0,0.0,0.0,0.0,7,1,1,0,0,0,0,0,5,1,0,0,32,93.0,38.0,0,1,0,100.0,23_24,8,01/10/2023,1,[]
Marc Bartra,DF,15,betis,valencia,1,45,0,0,0.1,0.0,1,1,0,43,86.0,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,1,0,0,0,37,128.0,40.0,0,1,0,100.0,23_24,8,01/10/2023,1,[]
Chadi Riad,DF,28,betis,valencia,0,45,0,0,0.0,0.0,0,0,0,21,90.5,0,0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,4,0,0,0,16,66.0,23.0,0,0,0,0.0,23_24,8,01/10/2023,1,[]
Germán Pezzella,DF,6,betis,valencia,1,90,0,0,0.1,0.1,1,1,0,69,94.2,1,0,0.0,0.0,0.0,11,4,4,0,0,1,0,1,6,1,1,0,54,304.0,150.0,0,3,0,100.0,23_24,8,01/10/2023,1,"[{'despejes': [5, 150.0]}]"
Héctor Bellerín,DF,2,betis,valencia,1,90,0,0,0.0,0.1,0,0,0,63,76.2,0,0,0.0,0.0,0.0,9,1,1,0,0,0,0,0,1,4,2,2,41,164.0,95.0,1,1,2,33.3,23_24,8,01/10/2023,1,"[{'rojas': [10, 1.0]}]"
Claudio Bravo,PT,1,betis,valencia,1,90,0,0,0.0,0.0,0,0,0,35,80.0,0,0,0.0,100.0,0.4,13,0,0,0,0,0,0,0,0,0,0,0,24,109.0,68.0,0,1,0,100.0,23_24,8,01/10/2023,1,[]
Roman Yaremchuk,DT,17,valencia,betis,1,45,0,0,0.0,0.1,0,0,0,15,86.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,0,1,4,15.0,0.0,0,0,2,0.0,23_24,8,01/10/2023,0,[]
Hugo Duro,DT,9,valencia,betis,0,45,0,0,0.2,0.0,1,1,0,14,78.6,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,2,1,1,14,69.0,37.0,2,0,1,0.0,23_24,8,01/10/2023,0,"[{'faltas_recibidas': [1, 95.0]}]"
Pablo Gozalbez,DT,27,valencia,betis,1,45,0,0,0.0,0.0,1,1,0,13,61.5,0,0,0.0,0.0,0.0,1,1,2,0,1,0,0,0,1,1,0,1,10,36.0,12.0,0,0,1,0.0,23_24,8,01/10/2023,0,[]
Diego López,DT,16,valencia,betis,0,45,0,0,0.0,0.3,0,0,0,23,69.6,0,0,0.0,0.0,0.0,2,3,1,0,1,0,0,0,0,1,1,0,14,83.0,69.0,3,2,0,100.0,23_24,8,01/10/2023,0,[]
Francisco Perez,DT,23,valencia,betis,1,76,0,0,0.1,0.0,1,1,0,14,78.6,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,3,0,2,14,140.0,56.0,1,0,1,0.0,23_24,8,01/10/2023,0,"[{'apariciones_suplente': [5, 22.0]}]"
Mario Dominguez,DT,36,valencia,betis,0,14,0,0,0.2,0.0,3,2,1,5,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,9.0,2.0,0,0,0,0.0,23_24,8,01/10/2023,0,[]
Domingos André Ribeiro Almeida,MC,10,valencia,betis,1,67,0,0,0.0,0.0,0,0,0,32,84.4,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,2,2,0,22,219.0,92.0,4,0,1,0.0,23_24,8,01/10/2023,0,[]
Hugo Guillamón,MC,6,valencia,betis,0,23,0,0,0.0,0.0,0,0,0,18,77.8,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,12,39.0,24.0,0,0,1,0.0,23_24,8,01/10/2023,0,[]
Javier Guerra,MC,8,valencia,betis,1,90,0,0,0.0,0.0,0,0,0,31,64.5,0,0,0.0,0.0,0.0,1,0,3,0,3,1,0,1,1,3,1,2,21,130.0,75.0,1,1,0,100.0,23_24,8,01/10/2023,0,"[{'rojas': [10, 1.0]}]"
José Luis García Vayá,MC,18,valencia,betis,1,85,0,0,0.0,0.0,1,0,1,55,81.8,0,0,0.0,0.0,0.0,4,2,0,0,0,2,2,0,0,0,0,0,26,207.0,153.0,2,1,2,33.3,23_24,8,01/10/2023,0,"[{'penaltis_marcados': [1, 7.0]}, {'pases_clave': [8, 55.0]}, {'pases_ultimo_tercio': [8, 216.0]}, {'corners': [4, 108.0]}, {'entradas': [6, 78.0]}, {'intercepciones': [3, 49.0]}, {'minutos': [6, 3302.0]}]"
Hugo González,MC,30,valencia,betis,0,5,0,0,0.0,0.2,0,0,0,3,100.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,3,20.0,18.0,0,0,0,0.0,23_24,8,01/10/2023,0,[]
Cenk Özkacar,DF,15,valencia,betis,1,90,0,0,0.0,0.0,0,0,0,45,75.6,1,0,0.0,0.0,0.0,0,4,5,0,3,0,0,0,2,0,0,0,16,71.0,46.0,1,4,0,100.0,23_24,8,01/10/2023,0,[]
Gabriel Paulista,DF,5,valencia,betis,1,90,0,0,0.2,0.0,2,2,0,53,88.7,1,0,0.0,0.0,0.0,1,0,3,0,3,2,1,1,3,0,0,0,32,222.0,168.0,0,2,1,66.7,23_24,8,01/10/2023,0,"[{'rojas': [10, 1.0]}]"
Mouctar Diakhaby,DF,4,valencia,betis,1,90,0,0,0.0,0.0,0,0,0,46,87.0,0,0,0.0,0.0,0.0,2,3,2,0,0,2,0,2,6,0,0,0,30,184.0,44.0,1,0,2,0.0,23_24,8,01/10/2023,0,[]
Cristhian Mosquera,DF,3,valencia,betis,1,90,0,0,0.0,0.0,0,0,0,47,83.0,0,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,2,1,1,0,20,107.0,43.0,0,1,1,50.0,23_24,8,01/10/2023,0,"[{'despejes': [7, 137.0]}]"
Giorgi Mamardashvili,PT,25,valencia,betis,1,90,0,0,0.0,0.0,0,0,0,27,55.6,0,0,3.0,57.1,1.4,5,1,1,0,0,0,0,0,1,0,0,0,18,135.0,66.0,0,0,0,0.0,23_24,8,01/10/2023,0,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]"
