player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
José Arnaiz,DT,20,osasuna,valencia,1,75,0,0,0.0,0.1,0,0,0,41,61.0,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,1,2,0,2,32,195.0,103.0,5,4,2,66.7,23_24,31,15/04/2024,1,[]
Raúl,DT,23,osasuna,valencia,0,15,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.0,0,1,1,50.0,23_24,31,15/04/2024,1,"[{'apariciones_suplente': [6, 22.0]}]"
Ante Budimir,DT,17,osasuna,valencia,1,90,0,0,1.5,0.0,3,3,0,12,83.3,0,0,0.0,0.0,0.0,3,1,2,0,1,2,0,2,1,0,0,0,12,33.0,14.0,0,3,3,50.0,23_24,31,15/04/2024,1,"[{'goles': [5, 17.0]}, {'goles_90': [6, 0.63]}, {'penaltis_marcados': [7, 3.0]}, {'tiros_puerta': [10, 31.0]}]"
Moi Gómez,MC,16,osasuna,valencia,1,90,0,0,0.1,0.1,2,2,0,62,83.9,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,0,2,2,0,51,270.0,74.0,3,0,0,0.0,23_24,31,15/04/2024,1,"[{'apariciones_suplente': [10, 20.0]}]"
Iker Muñoz,MC,34,osasuna,valencia,1,90,0,0,0.0,0.0,0,0,0,69,72.5,0,0,0.0,0.0,0.0,3,1,1,0,1,2,0,2,0,0,0,0,51,228.0,98.0,1,4,1,80.0,23_24,31,15/04/2024,1,[]
Jon Moncayola,MC,7,osasuna,valencia,1,75,0,0,0.0,0.0,0,0,0,55,80.0,0,0,0.0,0.0,0.0,4,0,1,0,1,1,0,1,0,2,1,1,41,171.0,91.0,1,1,2,33.3,23_24,31,15/04/2024,1,"[{'rojas': [10, 1.0]}]"
Pablo Ibáñez,MC,19,osasuna,valencia,0,15,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,37.0,25.0,1,0,0,0.0,23_24,31,15/04/2024,1,"[{'apariciones_suplente': [10, 21.0]}]"
Rubén García,MC,14,osasuna,valencia,1,75,0,0,0.1,0.6,4,3,1,53,77.4,0,0,0.0,0.0,0.0,6,0,1,0,1,3,0,3,0,3,2,1,48,183.0,83.0,2,0,3,0.0,23_24,31,15/04/2024,1,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [5, 0.45]}, {'corners': [9, 32.0]}]"
Rubén Peña,DT,15,osasuna,valencia,0,15,0,0,0.0,0.2,0,0,0,6,83.3,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,1,1,0,7,51.0,23.0,0,0,0,0.0,23_24,31,15/04/2024,1,[]
Juan Cruz Armada,DF,3,osasuna,valencia,1,57,0,0,0.0,0.0,0,0,0,51,84.3,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,31,157.0,58.0,1,1,0,100.0,23_24,31,15/04/2024,1,[]
Johan Mojica,DF,22,osasuna,valencia,0,33,0,0,0.0,0.0,0,0,0,37,81.1,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,2,1,0,31,131.0,67.0,1,0,0,0.0,23_24,31,15/04/2024,1,"[{'centros_area': [3, 25.0]}]"
Jorge Herrando,DF,28,osasuna,valencia,1,90,0,0,0.2,0.0,2,2,0,79,86.1,0,0,0.0,0.0,0.0,2,4,4,0,1,0,0,0,1,0,0,0,74,325.0,75.0,0,2,2,50.0,23_24,31,15/04/2024,1,[]
David García,DF,5,osasuna,valencia,1,90,0,0,0.0,0.0,1,1,0,89,80.9,0,0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,2,0,0,0,65,440.0,258.0,3,9,2,81.8,23_24,31,15/04/2024,1,[]
Jesús Areso,DF,12,osasuna,valencia,1,90,0,0,0.0,0.1,0,0,0,70,75.7,0,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,2,2,1,1,52,276.0,166.0,8,1,2,33.3,23_24,31,15/04/2024,1,"[{'centros_area': [4, 24.0]}]"
Sergio Herrera,PT,1,osasuna,valencia,1,90,0,0,0.0,0.0,0,0,0,43,79.1,0,0,1.0,66.7,0.7,6,0,0,0,0,0,0,0,1,0,0,0,30,141.0,53.0,0,0,0,0.0,23_24,31,15/04/2024,1,"[{'minutos': [3, 3330.0]}, {'porterias_cero': [7, 8.0]}, {'paradas': [2, 131.0]}, {'save_pct': [7, 75.3]}]"
Hugo Duro,DT,9,valencia,osasuna,1,75,0,0,0.0,0.0,0,0,0,17,70.6,1,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,7,43.0,16.0,1,1,4,20.0,23_24,31,15/04/2024,0,"[{'faltas_recibidas': [1, 95.0]}]"
Alberto Marí,DT,22,valencia,osasuna,0,15,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,5,14.0,8.0,0,0,3,0.0,23_24,31,15/04/2024,0,[]
Domingos André Ribeiro Almeida,DT,10,valencia,osasuna,1,74,1,0,0.1,0.1,1,0,1,29,55.2,0,0,0.0,0.0,0.0,11,1,3,0,2,2,0,2,0,2,1,1,15,107.0,58.0,3,3,4,42.9,23_24,31,15/04/2024,0,[]
Hugo Guillamón,DT,6,valencia,osasuna,0,16,0,0,0.0,0.0,0,0,0,5,20.0,0,0,0.0,0.0,0.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,31,15/04/2024,0,[]
Diego López,MC,16,valencia,osasuna,1,87,0,1,0.0,0.1,0,0,0,35,71.4,0,0,0.0,0.0,0.0,9,4,3,0,1,0,0,0,0,1,0,1,14,45.0,32.0,1,0,3,0.0,23_24,31,15/04/2024,0,[]
Thierry Correia,MC,12,valencia,osasuna,0,3,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,31,15/04/2024,0,"[{'rojas': [10, 1.0]}]"
José Luis García Vayá,MC,18,valencia,osasuna,1,90,0,0,0.0,0.0,0,0,0,47,80.9,0,0,0.0,0.0,0.0,6,0,1,0,1,0,0,0,5,1,0,1,15,52.0,5.0,0,4,0,100.0,23_24,31,15/04/2024,0,"[{'penaltis_marcados': [1, 7.0]}, {'pases_clave': [8, 55.0]}, {'pases_ultimo_tercio': [8, 216.0]}, {'corners': [4, 108.0]}, {'entradas': [6, 78.0]}, {'intercepciones': [3, 49.0]}, {'minutos': [6, 3302.0]}]"
