player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Gorka Guruzeta,DT,athletic,villarreal,1,76,0,1,0.2,0.1,3,3,0,15,80.0,0,0,0.0,0.0,0.0,9,0,3,0,3,0,0,0,0,1,0,1,15,76.0,26.0,1,0,2,0.0
Asier Villalibre,DT,athletic,villarreal,0,14,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
Nico Williams,DT,athletic,villarreal,1,69,0,0,0.0,0.0,1,0,1,19,68.4,0,0,0.0,0.0,0.0,7,1,2,0,1,0,0,0,0,9,4,4,20,134.0,71.0,3,0,0,0.0
Álex Berenguer,DT,athletic,villarreal,0,21,0,0,0.1,0.0,1,1,0,4,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,8,41.0,18.0,1,0,0,0.0
Iñaki Williams,DT,athletic,villarreal,1,90,0,0,0.0,0.0,1,1,0,40,72.5,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,31,140.0,65.0,0,1,0,100.0
Oihan Sancet,MC,athletic,villarreal,1,76,1,0,0.2,0.0,2,0,2,28,82.1,0,0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,0,2,1,1,26,212.0,83.0,2,0,1,0.0
Iker Muniain,MC,athletic,villarreal,0,14,0,0,0.0,0.0,0,0,0,15,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,12,56.0,38.0,1,0,0,0.0
Beñat Prados,MC,athletic,villarreal,1,69,0,0,0.1,0.0,2,2,0,52,84.6,1,0,0.0,0.0,0.0,3,2,2,0,1,2,0,2,1,2,1,1,36,175.0,115.0,1,0,1,0.0
Dani García,MC,athletic,villarreal,0,21,0,0,0.0,0.1,0,0,0,11,81.8,0,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,0,0,0,0,7,36.0,19.0,0,0,0,0.0
Mikel Vesga,MC,athletic,villarreal,1,54,0,0,0.0,0.0,0,0,0,37,62.2,0,0,0.0,0.0,0.0,3,3,2,0,1,1,0,1,0,0,0,0,16,68.0,32.0,1,2,1,66.7
