player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Willian José,DT,12,betis,celta,1,45,0,0,0.0,0.0,1,1,0,8,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,8,19.0,3.0,0,1,0,100.0,23_24,31,12/04/2024,1,"[{'rojas': [10, 1.0]}]"
Cédric Bakambu,DT,11,betis,celta,0,45,0,0,0.2,0.1,1,1,0,14,85.7,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,11,83.0,58.0,2,0,2,0.0,23_24,31,12/04/2024,1,[]
Ayoze Pérez,DT,10,betis,celta,1,45,0,0,0.0,0.0,0,0,0,16,81.3,0,0,0.0,0.0,0.0,4,5,1,0,0,1,0,1,1,2,2,0,18,132.0,65.0,3,1,1,50.0,23_24,31,12/04/2024,1,"[{'goles': [5, 19.0]}, {'goles_90': [4, 0.87]}, {'tiros_puerta': [8, 31.0]}, {'goles_por_tiro': [4, 0.25]}]"
Nabil Fekir,MC,8,betis,celta,0,45,1,0,0.2,0.0,3,2,1,32,87.5,0,0,0.0,0.0,0.0,11,1,0,0,0,0,0,0,0,3,3,0,25,167.0,93.0,5,0,2,0.0,23_24,31,12/04/2024,1,[]
Pablo Fornals,DT,18,betis,celta,1,90,0,0,0.4,0.0,4,3,1,61,85.2,0,0,0.0,0.0,0.0,8,3,1,0,0,3,0,3,1,3,2,1,44,187.0,107.0,3,2,0,100.0,23_24,31,12/04/2024,1,"[{'asistencias': [8, 4.0]}, {'pases_clave': [4, 36.0]}, {'pases_ultimo_tercio': [9, 98.0]}, {'corners': [8, 40.0]}]"
Isco,MC,22,betis,celta,1,85,0,1,0.0,0.2,1,1,0,61,82.0,0,0,0.0,0.0,0.0,12,2,6,0,4,2,0,2,0,9,5,4,48,321.0,144.0,2,3,1,75.0,23_24,31,12/04/2024,1,"[{'pases_clave': [4, 81.0]}, {'corners': [2, 127.0]}, {'regates_exitosos': [3, 76.0]}, {'faltas_recibidas': [2, 79.0]}]"
Rodri,DT,17,betis,celta,0,5,0,0,0.0,0.2,0,0,0,7,71.4,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,5,48.0,18.0,1,0,0,0.0,23_24,31,12/04/2024,1,[]
Johnny Cardoso,MC,4,betis,celta,1,90,0,0,0.0,0.0,0,0,0,50,94.0,0,0,0.0,0.0,0.0,6,1,1,0,1,1,0,1,2,1,1,0,35,157.0,59.0,0,0,0,0.0,23_24,31,12/04/2024,1,"[{'intercepciones': [6, 48.0]}]"
Guido Rodríguez,MC,5,betis,celta,1,90,0,0,0.1,0.0,1,1,0,64,84.4,0,0,0.0,0.0,0.0,6,2,3,0,1,0,0,0,2,2,1,1,41,119.0,43.0,0,0,0,0.0,23_24,31,12/04/2024,1,[]
Juan Miranda,DF,3,betis,celta,1,74,1,0,0.2,0.0,1,0,1,38,71.1,0,0,0.0,0.0,0.0,16,1,1,0,0,4,1,3,4,0,0,0,21,49.0,17.0,0,2,0,100.0,23_24,31,12/04/2024,1,[]
Abner,DF,20,betis,celta,0,16,0,0,0.0,0.0,0,0,0,10,90.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,2,0,0,0,2,2.0,0.0,0,0,0,0.0,23_24,31,12/04/2024,1,[]
Chadi Riad,DF,28,betis,celta,1,90,0,0,0.0,0.0,0,0,0,46,91.3,0,0,0.0,0.0,0.0,3,2,0,0,0,0,0,0,2,0,0,0,33,108.0,42.0,0,0,3,0.0,23_24,31,12/04/2024,1,[]
Germán Pezzella,DF,6,betis,celta,1,90,0,0,0.0,0.0,2,2,0,52,90.4,1,0,0.0,0.0,0.0,3,2,3,0,1,0,0,0,5,0,0,0,32,121.0,34.0,0,4,0,100.0,23_24,31,12/04/2024,1,"[{'despejes': [5, 150.0]}]"
Héctor Bellerín,DF,2,betis,celta,1,69,0,1,0.0,0.3,0,0,0,47,87.2,0,0,0.0,0.0,0.0,14,1,2,0,2,1,0,1,3,3,2,1,32,143.0,60.0,2,1,0,100.0,23_24,31,12/04/2024,1,"[{'rojas': [10, 1.0]}]"
Aitor Ruibal,DF,24,betis,celta,0,21,0,0,0.0,0.0,1,1,0,18,77.8,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,1,1,0,12,42.0,21.0,0,0,0,0.0,23_24,31,12/04/2024,1,[]
Rui Silva,PT,13,betis,celta,1,90,0,0,0.0,0.0,0,0,0,26,61.5,0,0,1.0,80.0,1.9,6,0,0,0,0,0,0,0,0,0,0,0,13,34.0,24.0,0,0,0,0.0,23_24,31,12/04/2024,1,"[{'save_pct': [4, 75.8]}]"
Jørgen Strand Larsen,DT,18,celta,betis,1,90,1,0,0.9,0.0,4,2,2,18,88.9,0,0,0.0,0.0,0.0,9,2,2,0,1,0,0,0,1,2,1,1,10,45.0,29.0,2,3,2,60.0,23_24,31,12/04/2024,0,"[{'tiros_puerta': [6, 35.0]}, {'faltas_cometidas': [6, 65.0]}]"
Jonathan Bamba,DT,17,celta,betis,1,69,0,0,0.0,0.1,1,0,1,29,89.7,0,0,0.0,0.0,0.0,5,0,1,0,1,0,0,0,2,3,1,2,26,153.0,95.0,3,0,1,0.0,23_24,31,12/04/2024,0,[]
Tadeo Allende,DT,9,celta,betis,0,21,0,0,0.7,0.0,2,1,1,6,33.3,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,1,1,0,5,43.0,38.0,2,0,0,0.0,23_24,31,12/04/2024,0,[]
Iago Aspas,DT,10,celta,betis,1,90,0,0,0.0,0.8,1,0,1,48,85.4,0,0,0.0,0.0,0.0,6,1,1,0,1,0,0,0,0,1,1,0,34,116.0,47.0,2,0,0,0.0,23_24,31,12/04/2024,0,"[{'asistencias': [3, 10.0]}, {'asistencias_90': [8, 0.33]}, {'penaltis_marcados': [7, 3.0]}, {'pases_clave': [2, 90.0]}, {'corners': [6, 94.0]}, {'rojas': [10, 1.0]}]"
Hugo Álvarez,MC,33,celta,betis,1,80,0,0,0.2,0.1,2,2,0,53,79.2,0,0,0.0,0.0,0.0,0,2,3,0,1,0,0,0,2,3,2,0,41,237.0,142.0,6,0,0,0.0,23_24,31,12/04/2024,0,[]
Franco Cervi,MC,11,celta,betis,0,10,0,1,0.0,0.7,1,1,0,6,83.3,0,0,0.0,0.0,0.0,7,0,0,0,0,1,0,1,0,0,0,0,2,25.0,18.0,0,1,1,50.0,23_24,31,12/04/2024,0,[]
Hugo Sotelo,MC,30,celta,betis,1,69,0,0,0.0,0.0,0,0,0,67,88.1,0,0,0.0,0.0,0.0,4,3,4,0,3,0,0,0,1,1,0,1,44,221.0,124.0,3,0,1,0.0,23_24,31,12/04/2024,0,[]
