player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Sergio Camello,DT,34,rayo,valencia,1,61,0,0,0.0,0.0,0,0,0,16,75.0,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,1,1,0,18,85.0,47.0,0,0,2,0.0,23_24,18,19/12/2023,1,"[{'rojas': [2, 1.0]}]"
Randy Nteka,DT,11,rayo,valencia,0,29,0,0,0.0,0.0,0,0,0,5,80.0,1,0,0.0,0.0,0.0,1,3,1,0,0,0,0,0,1,0,0,0,3,31.0,2.0,0,1,2,33.3,23_24,18,19/12/2023,1,[]
Raúl de Tomás,DT,22,rayo,valencia,1,90,0,0,0.1,0.0,2,2,0,17,70.6,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,4,2,1,12,58.0,17.0,0,2,5,28.6,23_24,18,19/12/2023,1,[]
Jorge de Frutos,MC,19,rayo,valencia,1,68,0,0,0.0,0.0,1,1,0,24,75.0,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,0,0,0,0,22,121.0,71.0,1,0,1,0.0,23_24,18,19/12/2023,1,"[{'apariciones_suplente': [6, 22.0]}]"
Bebé,MC,10,rayo,valencia,0,22,0,0,0.0,0.0,0,0,0,16,31.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,2,0,12,64.0,30.0,2,0,0,0.0,23_24,18,19/12/2023,1,[]
Pathé Ciss,MC,21,rayo,valencia,1,90,0,0,0.0,0.0,0,0,0,65,78.5,0,0,0.0,0.0,0.0,8,0,0,0,0,3,1,2,3,1,1,0,41,144.0,64.0,0,7,1,87.5,23_24,18,19/12/2023,1,"[{'amarillas': [3, 12.0]}]"
Unai López,MC,17,rayo,valencia,1,68,0,0,0.0,0.1,0,0,0,49,81.6,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,2,1,1,26,79.0,24.0,0,1,0,100.0,23_24,18,19/12/2023,1,"[{'rojas': [8, 1.0]}]"
Kike Pérez,MC,14,rayo,valencia,0,22,0,0,0.0,0.0,0,0,0,24,66.7,1,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,18,156.0,95.0,1,0,0,0.0,23_24,18,19/12/2023,1,[]
Isaac Palazón Camacho,MC,7,rayo,valencia,1,80,0,0,0.1,0.0,2,1,1,38,55.3,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,0,1,0,0,30,121.0,40.0,1,1,1,50.0,23_24,18,19/12/2023,1,"[{'tiros_puerta': [10, 31.0]}, {'faltas_recibidas': [3, 76.0]}]"
Álvaro García,MC,18,rayo,valencia,0,10,0,0,0.0,0.0,0,0,0,4,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,3,6.0,0.0,0,1,0,100.0,23_24,18,19/12/2023,1,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
