player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Maxi Gómez,URU,27,DT,25,cadiz,real sociedad,1,64,0,0,0.0,0.1,1,1,0,10,50.0,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,0,2,0,0,9,23.0,5.0,0,4,4,50.0,23_24,18,21/12/2023,1,[]
Sergi Guardiola,ESP,32,DT,19,cadiz,real sociedad,0,26,0,0,0.0,0.0,1,1,0,11,72.7,0,0,0.0,0.0,0.0,2,0,0,0,0,2,0,2,1,1,1,0,12,57.0,17.0,1,1,0,100.0,23_24,18,21/12/2023,1,"[{'apariciones_suplente': [10, 21.0]}]"
Chris Ramos,ESP,26,DT,16,cadiz,real sociedad,1,90,0,0,0.7,0.0,3,1,2,22,59.1,0,0,0.0,0.0,0.0,6,3,1,0,1,0,0,0,1,4,2,1,18,165.0,41.0,2,9,3,75.0,23_24,18,21/12/2023,1,[]
Roberto Navarro,ESP,21,MC,27,cadiz,real sociedad,1,64,0,0,0.1,0.0,1,1,0,17,64.7,0,0,0.0,0.0,0.0,7,2,1,0,0,1,0,1,0,1,1,0,13,92.0,45.0,0,1,0,100.0,23_24,18,21/12/2023,1,"[{'rojas': [10, 1.0]}]"
Rominigue Kouamé,MLI,27,MC,12,cadiz,real sociedad,0,26,0,0,0.1,0.0,1,1,0,13,76.9,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,1,0,0,0,9,45.0,5.0,1,1,1,50.0,23_24,18,21/12/2023,1,[]
Álex Fernández,ESP,31,MC,8,cadiz,real sociedad,1,63,0,0,0.0,0.0,0,0,0,28,78.6,0,0,0.0,0.0,0.0,6,1,0,0,0,1,1,0,2,0,0,0,18,49.0,12.0,0,1,0,100.0,23_24,18,21/12/2023,1,[]
Rubén Sobrino,ESP,31,MC,7,cadiz,real sociedad,0,27,0,0,0.0,0.0,0,0,0,7,85.7,0,0,0.0,0.0,0.0,4,2,2,0,0,0,0,0,0,2,1,1,7,65.0,30.0,1,1,0,100.0,23_24,18,21/12/2023,1,"[{'rojas': [10, 1.0]}]"
Rubén Alcaraz,ESP,32,MC,4,cadiz,real sociedad,1,90,0,0,0.0,0.0,0,0,0,40,87.5,1,0,0.0,0.0,0.0,5,1,4,0,3,4,1,3,1,0,0,0,24,109.0,31.0,0,2,2,50.0,23_24,18,21/12/2023,1,"[{'entradas': [2, 97.0]}, {'amarillas': [2, 14.0]}, {'faltas_cometidas': [1, 84.0]}, {'faltas_recibidas': [6, 71.0]}]"
Iván Alejo,ESP,28,MC,11,cadiz,real sociedad,1,76,0,0,0.0,0.0,1,1,0,17,29.4,1,0,0.0,0.0,0.0,1,3,2,0,0,1,0,1,0,6,1,5,22,136.0,25.0,1,1,2,33.3,23_24,18,21/12/2023,1,"[{'centros_area': [5, 22.0]}, {'amarillas': [1, 17.0]}]"
Brian Ocampo,URU,24,MC,10,cadiz,real sociedad,0,14,0,0,0.0,0.0,0,0,0,10,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,2,0,2,12,77.0,41.0,1,1,1,50.0,23_24,18,21/12/2023,1,[]
