player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Raúl de Tomás,DT,rayo,real sociedad,1,84,0,0,0.2,0.0,3,3,0,16,81.3,0,0,0.0,0.0,0.0,3,1,2,0,2,1,0,1,0,4,2,1,24,105.0,31.0,1,2,4,33.3,23_24,11,1
Bebé,DT,rayo,real sociedad,0,6,1,0,0.0,0.0,2,1,1,1,0.0,1,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,1,0,1,2,22.0,11.0,0,0,0,0.0,23_24,11,1
Óscar Trejo,DT,rayo,real sociedad,1,69,0,0,0.0,0.0,0,0,0,31,83.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,4,2,1,31,119.0,51.0,2,1,0,100.0,23_24,11,1
Kike Pérez,DT,rayo,real sociedad,0,21,0,0,0.0,0.0,0,0,0,16,93.8,0,0,0.0,0.0,0.0,3,2,0,0,0,0,0,0,2,0,0,0,14,107.0,84.0,1,0,0,0.0,23_24,11,1
Álvaro García,MC,rayo,real sociedad,1,90,0,0,0.0,0.0,1,0,1,39,76.9,1,0,0.0,0.0,0.0,1,1,1,0,1,1,0,1,2,1,0,1,33,123.0,33.0,1,0,0,0.0,23_24,11,1
Pathé Ciss,MC,rayo,real sociedad,1,79,0,0,0.0,0.0,0,0,0,44,88.6,0,0,0.0,0.0,0.0,4,0,0,0,0,2,0,2,3,0,0,0,33,91.0,26.0,0,1,2,33.3,23_24,11,1
Jorge de Frutos,MC,rayo,real sociedad,0,11,0,0,0.0,0.1,0,0,0,3,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,0,1,1,50.0,23_24,11,1
Unai López,MC,rayo,real sociedad,1,69,0,0,0.0,0.0,0,0,0,53,88.7,0,0,0.0,0.0,0.0,5,1,2,0,2,2,0,2,1,2,0,2,42,174.0,37.0,1,1,1,50.0,23_24,11,1
Sergio Camello,MC,rayo,real sociedad,0,21,0,0,0.4,0.0,1,0,1,4,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,6,74.0,0.0,0,0,1,0.0,23_24,11,1
Isaac Palazón Camacho,MC,rayo,real sociedad,1,90,0,0,0.1,0.0,3,2,1,41,61.0,0,0,0.0,0.0,0.0,4,1,2,0,2,2,0,2,1,6,2,3,32,148.0,61.0,0,2,7,22.2,23_24,11,1
Alfonso Espino,DF,rayo,real sociedad,1,79,0,0,0.0,0.1,1,1,0,52,90.4,0,0,0.0,0.0,0.0,0,0,2,0,2,0,0,0,1,2,1,1,33,114.0,67.0,1,0,0,0.0,23_24,11,1
Radamel Falcao,DF,rayo,real sociedad,0,11,0,0,0.1,0.0,1,1,0,2,50.0,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,1,2,1,1,2,6.0,0.0,0,3,2,60.0,23_24,11,1
Florian Lejeune,DF,rayo,real sociedad,1,90,0,1,0.1,0.0,3,1,2,58,70.7,1,0,0.0,0.0,0.0,5,1,2,0,1,2,1,1,3,0,0,0,35,145.0,48.0,0,3,1,75.0,23_24,11,1
Abdul Mumin,DF,rayo,real sociedad,1,90,1,0,0.0,0.0,1,0,1,36,83.3,0,0,0.0,0.0,0.0,9,2,2,0,0,2,2,0,3,1,0,0,29,181.0,82.0,1,1,0,100.0,23_24,11,1
Iván Balliu,DF,rayo,real sociedad,1,90,0,0,0.0,0.1,0,0,0,55,76.4,0,0,0.0,0.0,0.0,2,0,0,0,0,2,1,1,0,1,1,0,35,145.0,73.0,2,1,1,50.0,23_24,11,1
Stole Dimitrievski,PT,rayo,real sociedad,1,90,0,0,0.0,0.0,0,0,0,37,59.5,0,0,2.0,66.7,2.3,2,0,0,0,0,0,0,0,0,0,0,0,23,114.0,49.0,0,1,0,100.0,23_24,11,1
Mikel Oyarzabal,DT,real sociedad,rayo,1,89,2,0,1.4,0.1,2,1,1,15,100.0,0,0,0.0,0.0,0.0,13,1,0,0,0,2,0,2,0,1,0,0,13,50.0,25.0,2,0,3,0.0,23_24,11,0
Arsen Zakharyan,DT,real sociedad,rayo,0,1,0,0,0.0,0.0,0,0,0,6,50.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,1,0,1,6,35.0,21.0,0,0,0,0.0,23_24,11,0
Ander Barrenetxea,MC,real sociedad,rayo,1,57,0,1,0.0,0.5,2,2,0,12,66.7,0,0,0.0,0.0,0.0,8,1,4,0,3,0,0,0,1,3,2,0,16,156.0,80.0,4,0,0,0.0,23_24,11,0
Mohamed Ali Cho,MC,real sociedad,rayo,0,33,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,5,37.0,26.0,1,1,0,100.0,23_24,11,0
Beñat Turrientes,MC,real sociedad,rayo,1,79,0,0,0.0,0.0,0,0,0,22,63.6,1,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,3,3,0,19,125.0,65.0,1,0,2,0.0,23_24,11,0
Olasagasti,MC,real sociedad,rayo,0,11,0,0,0.0,0.1,0,0,0,8,62.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,6,37.0,15.0,1,0,1,0.0,23_24,11,0
Brais Méndez,MC,real sociedad,rayo,1,90,0,0,0.2,0.0,4,4,0,43,62.8,0,0,0.0,0.0,0.0,3,1,2,0,1,2,1,1,2,2,2,0,28,118.0,58.0,2,3,1,75.0,23_24,11,0
Takefusa Kubo,MC,real sociedad,rayo,1,79,0,0,0.1,0.1,2,2,0,19,68.4,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,0,4,1,2,21,233.0,142.0,4,0,1,0.0,23_24,11,0
Umar Sadiq,MC,real sociedad,rayo,0,11,0,0,0.2,0.0,2,2,0,2,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,5,9.0,2.0,0,1,0,100.0,23_24,11,0
