player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Chris Ramos,DT,16,cadiz,sevilla,1,90,1,0,0.6,0.2,2,0,2,18,66.7,0,0,0.0,0.0,0.0,8,1,1,0,1,1,0,1,1,3,2,0,21,127.0,75.0,3,4,8,33.3,23_24,11,28/10/2023,1,[]
Roger Martí,DT,21,cadiz,sevilla,1,86,0,2,0.2,0.7,3,1,2,26,73.1,0,0,0.0,0.0,0.0,14,0,0,0,0,3,1,2,1,0,0,0,21,81.0,36.0,1,0,1,0.0,23_24,11,28/10/2023,1,[]
Sergi Guardiola,DT,19,cadiz,sevilla,0,4,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0,0.0,0,0,1,0.0,23_24,11,28/10/2023,1,"[{'apariciones_suplente': [10, 21.0]}]"
Darwin Machís,MC,18,cadiz,sevilla,1,45,1,0,0.2,0.0,2,1,1,12,50.0,0,0,0.0,0.0,0.0,7,1,2,0,1,2,0,2,0,0,0,0,7,28.0,15.0,1,0,0,0.0,23_24,11,28/10/2023,1,"[{'rojas': [10, 1.0]}]"
Rubén Sobrino,MC,7,cadiz,sevilla,0,45,0,0,0.0,0.0,0,0,0,31,74.2,1,0,0.0,0.0,0.0,1,4,6,0,3,3,1,2,0,0,0,0,14,60.0,33.0,0,2,0,100.0,23_24,11,28/10/2023,1,"[{'rojas': [10, 1.0]}]"
Rubén Alcaraz,MC,4,cadiz,sevilla,1,90,0,0,0.0,0.0,0,0,0,45,64.4,0,0,0.0,0.0,0.0,2,7,6,0,4,1,0,1,2,0,0,0,23,162.0,88.0,1,1,1,50.0,23_24,11,28/10/2023,1,"[{'entradas': [2, 97.0]}, {'amarillas': [2, 14.0]}, {'faltas_cometidas': [1, 84.0]}, {'faltas_recibidas': [6, 71.0]}]"
Rominigue Kouamé,MC,12,cadiz,sevilla,1,73,0,0,0.0,0.0,1,1,0,15,93.3,1,0,0.0,0.0,0.0,0,2,1,0,0,1,0,1,0,0,0,0,7,30.0,10.0,0,0,0,0.0,23_24,11,28/10/2023,1,[]
Gonzalo Escalante,MC,17,cadiz,sevilla,0,17,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,4,7.0,0.0,0,0,0,0.0,23_24,11,28/10/2023,1,"[{'rojas': [10, 1.0]}]"
Iván Alejo,MC,11,cadiz,sevilla,1,80,0,0,0.0,0.1,0,0,0,16,56.3,1,0,0.0,0.0,0.0,0,1,3,0,2,0,0,0,0,2,1,1,12,76.0,17.0,0,0,1,0.0,23_24,11,28/10/2023,1,"[{'centros_area': [5, 22.0]}, {'amarillas': [1, 17.0]}]"
Álex Fernández,MC,8,cadiz,sevilla,0,10,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,2,6.0,4.0,0,0,0,0.0,23_24,11,28/10/2023,1,[]
Lucas,DF,33,cadiz,sevilla,1,90,0,0,0.0,0.0,0,0,0,32,62.5,1,0,0.0,0.0,0.0,2,9,9,0,3,2,0,2,2,4,3,1,18,112.0,73.0,2,0,0,0.0,23_24,11,28/10/2023,1,[]
Javi Hernández,DF,15,cadiz,sevilla,1,90,0,0,0.0,0.0,1,1,0,19,63.2,0,0,0.0,0.0,0.0,4,0,0,0,0,1,1,0,5,0,0,0,4,19.0,14.0,0,1,2,33.3,23_24,11,28/10/2023,1,[]
Fali,DF,3,cadiz,sevilla,1,45,0,0,0.0,0.0,0,0,0,11,63.6,1,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,3,0,0,0,3,23.0,15.0,1,0,2,0.0,23_24,11,28/10/2023,1,"[{'amarillas': [5, 12.0]}]"
Jorge Meré,DF,22,cadiz,sevilla,0,45,0,0,0.0,0.0,0,0,0,13,69.2,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,5,0,0,0,4,8.0,3.0,0,2,1,66.7,23_24,11,28/10/2023,1,[]
Isaac Carcelen,DF,20,cadiz,sevilla,1,90,0,0,0.1,0.0,1,1,0,32,75.0,0,0,0.0,0.0,0.0,1,5,1,0,0,1,0,1,3,0,0,0,7,34.0,12.0,1,0,0,0.0,23_24,11,28/10/2023,1,[]
Jeremías Ledesma,PT,1,cadiz,sevilla,1,90,0,0,0.0,0.0,0,0,0,36,38.9,0,0,2.0,80.0,1.9,6,0,0,0,0,0,0,0,0,0,0,0,24,168.0,120.0,0,0,0,0.0,23_24,11,28/10/2023,1,"[{'paradas': [6, 104.0]}]"
Mariano,DT,12,sevilla,cadiz,1,80,0,0,0.5,0.0,3,2,1,18,72.2,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,12,72.0,48.0,1,3,1,75.0,23_24,11,28/10/2023,0,[]
Rafa Mir,DT,9,sevilla,cadiz,0,10,0,0,0.0,0.1,1,0,1,4,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,5,21.0,2.0,0,1,0,100.0,23_24,11,28/10/2023,0,"[{'goles': [9, 6.0]}, {'tiros_puerta': [2, 22.0]}, {'faltas_cometidas': [4, 30.0]}]"
Lucas Ocampos,DT,5,sevilla,cadiz,1,90,1,0,0.1,0.1,2,0,2,48,68.8,1,0,0.0,0.0,0.0,7,1,0,0,0,0,0,0,0,8,4,3,48,300.0,107.0,3,0,0,0.0,23_24,11,28/10/2023,0,"[{'centros_area': [9, 20.0]}, {'faltas_recibidas': [6, 71.0]}]"
Dodi Lukebakio,DT,11,sevilla,cadiz,1,57,0,0,0.1,0.0,2,1,1,24,75.0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,4,1,3,29,163.0,101.0,4,0,0,0.0,23_24,11,28/10/2023,0,"[{'tiros_puerta': [6, 38.0]}, {'regates_exitosos': [2, 84.0]}, {'rojas': [8, 1.0]}]"
Youssef EnNesyri,DT,15,sevilla,cadiz,0,33,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,2,7.0,0.0,0,1,2,33.3,23_24,11,28/10/2023,0,[]
Ivan Rakitić,MC,10,sevilla,cadiz,1,90,1,0,0.0,0.1,1,0,1,73,80.8,0,0,0.0,0.0,0.0,11,1,0,0,0,1,0,1,2,0,0,0,44,202.0,110.0,2,1,0,100.0,23_24,11,28/10/2023,0,[]
Boubakary Soumaré,MC,24,sevilla,cadiz,1,90,0,0,0.0,0.0,1,1,0,60,81.7,1,0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,1,2,1,1,43,255.0,157.0,3,1,0,100.0,23_24,11,28/10/2023,0,[]
Suso,MC,7,sevilla,cadiz,1,57,0,0,0.2,0.5,4,3,1,44,79.5,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,2,1,1,40,209.0,112.0,4,0,0,0.0,23_24,11,28/10/2023,0,"[{'rojas': [10, 1.0]}]"
Óliver Torres,MC,21,sevilla,cadiz,0,33,0,0,0.1,0.0,1,0,1,20,75.0,0,0,0.0,0.0,0.0,2,1,2,0,1,1,0,1,0,0,0,0,12,73.0,30.0,0,0,0,0.0,23_24,11,28/10/2023,0,[]
Marcos Acuña,DF,19,sevilla,cadiz,1,80,0,0,0.0,0.0,0,0,0,51,92.2,1,0,0.0,0.0,0.0,2,5,1,0,0,0,0,0,2,2,2,0,34,169.0,107.0,3,2,0,100.0,23_24,11,28/10/2023,0,[]
Adrià Pedrosa,DF,3,sevilla,cadiz,0,10,0,0,0.0,0.0,0,0,0,11,72.7,0,0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,2,1,1,8,24.0,8.0,0,0,0,0.0,23_24,11,28/10/2023,0,[]
