player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Gorka Guruzeta,DT,12,athletic,valencia,1,68,0,0,0.0,0.0,0,0,0,18,77.8,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,14,45.0,24.0,0,5,5,50.0,23_24,11,29/10/2023,1,"[{'goles_90': [9, 0.57]}]"
Asier Villalibre,DT,20,athletic,valencia,0,22,0,0,0.1,0.0,1,1,0,9,88.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,11.0,2.0,0,3,2,60.0,23_24,11,29/10/2023,1,[]
Nico Williams,DT,11,athletic,valencia,1,68,0,1,0.0,0.2,1,1,0,18,66.7,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,6,3,3,17,143.0,88.0,4,0,0,0.0,23_24,11,29/10/2023,1,"[{'asistencias': [2, 11.0]}, {'asistencias_90': [3, 0.44]}, {'centros_area': [5, 22.0]}, {'regates_exitosos': [2, 86.0]}, {'rojas': [10, 1.0]}]"
Álex Berenguer,DT,7,athletic,valencia,0,22,1,0,0.6,0.2,1,0,1,15,66.7,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,1,1,0,13,46.0,15.0,1,2,1,66.7,23_24,11,29/10/2023,1,"[{'asistencias': [8, 7.0]}, {'corners': [5, 101.0]}]"
Iñaki Williams,DT,9,athletic,valencia,1,90,0,1,0.6,0.7,3,0,3,39,53.8,0,0,0.0,0.0,0.0,9,0,1,0,1,3,0,3,0,7,2,5,44,326.0,230.0,9,0,0,0.0,23_24,11,29/10/2023,1,"[{'tiros_puerta': [1, 43.0]}]"
Oihan Sancet,MC,8,athletic,valencia,1,71,0,0,0.1,0.1,1,1,0,23,87.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,3,0,3,21,160.0,73.0,4,1,1,50.0,23_24,11,29/10/2023,1,"[{'rojas': [2, 2.0]}]"
Iker Muniain,MC,10,athletic,valencia,0,19,0,0,0.0,0.0,0,0,0,9,55.6,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,16.0,8.0,0,0,1,0.0,23_24,11,29/10/2023,1,[]
Dani García,MC,14,athletic,valencia,1,64,0,0,0.0,0.0,1,0,1,35,80.0,1,0,0.0,0.0,0.0,2,2,4,0,3,1,0,1,0,0,0,0,16,62.0,21.0,1,0,0,0.0,23_24,11,29/10/2023,1,[]
Mikel Vesga,MC,6,athletic,valencia,0,26,0,0,0.0,0.0,0,0,0,17,76.5,0,0,0.0,0.0,0.0,3,2,2,0,1,1,0,1,0,2,0,2,10,58.0,26.0,0,1,1,50.0,23_24,11,29/10/2023,1,"[{'apariciones_suplente': [5, 11.0]}]"
Iñigo Ruiz de Galarreta,MC,16,athletic,valencia,1,90,0,0,0.0,0.0,1,1,0,55,78.2,1,0,0.0,0.0,0.0,0,3,2,0,1,0,0,0,2,0,0,0,41,175.0,80.0,1,3,3,50.0,23_24,11,29/10/2023,1,"[{'amarillas': [1, 8.0]}, {'faltas_cometidas': [5, 29.0]}]"
Imanol,DF,19,athletic,valencia,1,90,0,0,0.0,0.1,0,0,0,69,87.0,0,0,0.0,0.0,0.0,2,1,4,0,3,1,0,1,1,1,1,0,45,137.0,73.0,2,2,1,66.7,23_24,11,29/10/2023,1,[]
Aitor Paredes,DF,4,athletic,valencia,1,64,0,0,0.0,0.0,0,0,0,51,90.2,1,0,0.0,0.0,0.0,4,1,3,0,2,2,1,1,3,0,0,0,41,179.0,59.0,0,2,1,66.7,23_24,11,29/10/2023,1,"[{'rojas': [10, 1.0]}]"
Beñat Prados,DF,24,athletic,valencia,0,26,0,0,0.2,0.0,2,1,1,28,82.1,0,0,0.0,0.0,0.0,3,1,0,0,0,1,0,1,0,0,0,0,22,102.0,38.0,0,0,0,0.0,23_24,11,29/10/2023,1,[]
