player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
João Félix,POR,23,DT,14,barcelona,real madrid,1,76,0,0,0.0,0.0,1,1,0,25,88.0,0,0,0.0,0.0,0.0,5,0,0,0,0,2,1,1,0,3,2,0,25,119.0,44.0,2,0,0,0.0,23_24,11,28/10/2023,1,[]
Raphinha,BRA,26,DT,11,barcelona,real madrid,0,14,0,0,0.3,0.2,2,1,1,18,88.9,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,0,0,0,0,14,78.0,51.0,0,0,0,0.0,23_24,11,28/10/2023,1,"[{'asistencias': [5, 9.0]}, {'asistencias_90': [1, 0.59]}, {'rojas': [10, 1.0]}]"
Ferrán Torres,ESP,23,DT,7,barcelona,real madrid,1,60,0,0,0.0,0.0,0,0,0,22,72.7,1,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,21,69.0,20.0,2,0,2,0.0,23_24,11,28/10/2023,1,"[{'goles_por_tiro': [9, 0.21]}, {'rojas': [8, 1.0]}]"
Robert Lewandowski,POL,35,DT,9,barcelona,real madrid,0,30,0,0,0.0,0.0,1,1,0,14,71.4,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,14,64.0,36.0,1,0,1,0.0,23_24,11,28/10/2023,1,"[{'goles': [3, 19.0]}, {'goles_90': [8, 0.62]}, {'asistencias': [7, 8.0]}, {'penaltis_marcados': [3, 4.0]}, {'tiros_puerta': [3, 37.0]}]"
Fermin López,ESP,20,MC,32,barcelona,real madrid,1,71,0,0,0.2,0.1,2,2,0,24,83.3,1,0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,1,1,0,21,103.0,54.0,1,0,1,0.0,23_24,11,28/10/2023,1,"[{'asistencias_90': [3, 0.36]}, {'rojas': [8, 1.0]}]"
Oriol Romeu,ESP,32,MC,18,barcelona,real madrid,0,19,0,0,0.0,0.0,1,1,0,17,82.4,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,1,1,1,0,14,70.0,33.0,0,0,0,0.0,23_24,11,28/10/2023,1,[]
İlkay Gündoğan,GER,33,MC,22,barcelona,real madrid,1,90,1,0,0.5,0.0,1,0,1,89,87.6,0,0,0.0,0.0,0.0,6,1,4,0,3,1,0,1,0,2,0,0,66,371.0,188.0,3,0,1,0.0,23_24,11,28/10/2023,1,"[{'asistencias': [5, 9.0]}, {'pases_clave': [1, 97.0]}, {'pases_ultimo_tercio': [10, 188.0]}, {'corners': [1, 140.0]}]"
Gavi,ESP,19,MC,6,barcelona,real madrid,1,90,0,0,0.0,0.1,2,2,0,42,90.5,0,0,0.0,0.0,0.0,3,6,4,0,0,1,0,1,1,0,0,0,25,121.0,65.0,2,1,2,33.3,23_24,11,28/10/2023,1,[]
Alejandro Balde,ESP,20,MC,3,barcelona,real madrid,1,90,0,0,0.0,0.0,0,0,0,46,91.3,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,2,3,1,1,29,118.0,34.0,0,0,0,0.0,23_24,11,28/10/2023,1,[]
João Cancelo,POR,29,MC,2,barcelona,real madrid,1,76,0,0,0.1,0.0,1,1,0,32,62.5,0,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,1,4,1,2,22,231.0,95.0,0,0,1,0.0,23_24,11,28/10/2023,1,"[{'regates_exitosos': [7, 61.0]}]"
Lamine Yamal,ESP,16,MC,27,barcelona,real madrid,0,14,0,0,0.0,0.3,1,1,0,10,90.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,9,37.0,19.0,1,0,0,0.0,23_24,11,28/10/2023,1,"[{'regates_exitosos': [5, 70.0]}]"
Iñigo Martínez,ESP,32,DF,5,barcelona,real madrid,1,90,0,0,0.1,0.0,1,1,0,86,89.5,0,0,0.0,0.0,0.0,3,2,1,0,0,1,1,0,6,0,0,0,68,398.0,275.0,3,2,2,50.0,23_24,11,28/10/2023,1,"[{'pases_ultimo_tercio': [3, 259.0]}]"
Andreas Christensen,DEN,27,DF,15,barcelona,real madrid,1,90,0,0,0.1,0.0,1,1,0,68,94.1,0,0,0.0,0.0,0.0,3,3,3,0,0,2,2,0,0,0,0,0,45,181.0,85.0,0,2,1,66.7,23_24,11,28/10/2023,1,"[{'pases_completados_pct': [1, 94.3]}]"
