player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Vedat Muriqi,DT,7,mallorca,celta,1,36,0,0,0.0,0.0,0,0,0,6,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0,3,2,60.0,24_25,30,05/04/2025,1,"[{'rojas': [2, 2.0]}]"
Cyle Larin,DT,17,mallorca,celta,0,54,0,0,0.5,0.0,4,3,1,13,76.9,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,1,12,72.0,31.0,0,7,1,87.5,24_25,30,05/04/2025,1,[]
Sergi Darder,DT,10,mallorca,celta,1,90,0,1,0.0,0.3,0,0,0,48,85.4,0,0,0.0,0.0,0.0,10,0,2,0,2,0,0,0,0,1,1,0,32,125.0,44.0,0,0,2,0.0,24_25,30,05/04/2025,1,"[{'corners': [9, 32.0]}]"
Takuma Asano,DT,11,mallorca,celta,1,58,0,0,0.0,0.2,0,0,0,11,100.0,0,0,0.0,0.0,0.0,4,2,1,0,0,0,0,0,2,1,0,1,11,63.0,37.0,1,0,1,0.0,24_25,30,05/04/2025,1,[]
Valery Fernández,DT,16,mallorca,celta,0,32,0,0,0.0,0.0,0,0,0,7,85.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,4,40.0,0.0,0,0,0,0.0,24_25,30,05/04/2025,1,"[{'apariciones_suplente': [2, 25.0]}]"
Dani Rodríguez,MC,14,mallorca,celta,1,73,0,0,0.0,0.0,0,0,0,13,76.9,1,0,0.0,0.0,0.0,0,3,1,0,0,0,0,0,1,1,0,0,9,7.0,2.0,0,0,2,0.0,24_25,30,05/04/2025,1,"[{'asistencias': [8, 7.0]}]"
Abdón Prats,MC,9,mallorca,celta,0,17,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,7.0,0.0,0,0,0,0.0,24_25,30,05/04/2025,1,"[{'apariciones_suplente': [6, 21.0]}]"
Omar Mascarell,MC,5,mallorca,celta,1,90,0,0,0.0,0.0,1,1,0,37,83.8,0,0,0.0,0.0,0.0,4,1,1,0,1,0,0,0,0,0,0,0,28,122.0,26.0,0,0,1,0.0,24_25,30,05/04/2025,1,"[{'intercepciones': [5, 49.0]}, {'rojas': [8, 1.0]}]"
Manu Morlanes,MC,8,mallorca,celta,1,58,0,0,0.0,0.0,0,0,0,26,100.0,1,0,0.0,0.0,0.0,0,3,2,0,1,0,0,0,0,0,0,0,20,95.0,21.0,0,1,0,100.0,24_25,30,05/04/2025,1,"[{'rojas': [2, 1.0]}]"
Antonio Sánchez,MC,18,mallorca,celta,0,32,0,0,0.0,0.0,0,0,0,21,85.7,0,0,0.0,0.0,0.0,2,2,1,0,0,1,0,1,0,0,0,0,15,141.0,48.0,0,0,2,0.0,24_25,30,05/04/2025,1,"[{'apariciones_suplente': [6, 21.0]}]"
