player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Abel Ruiz,DT,9,girona,alaves,1,67,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,3,2,0,0,0,0,0,0,0,1,0,0,13,51.0,19.0,1,0,1,0.0,24_25,30,05/04/2025,1,[]
Cristhian Stuani,DT,7,girona,alaves,0,23,0,0,0.0,0.0,1,1,0,2,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,100.0,24_25,30,05/04/2025,1,"[{'penaltis_marcados': [10, 3.0]}, {'goles_por_tiro': [2, 0.26]}, {'apariciones_suplente': [3, 26.0]}]"
Arnaut Danjuma,DT,11,girona,alaves,1,90,0,0,0.8,0.2,3,3,0,29,69.0,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,9,5,2,29,280.0,125.0,6,0,1,0.0,24_25,30,05/04/2025,1,[]
Yaser Asprilla,DT,10,girona,alaves,1,90,0,0,0.2,0.0,5,5,0,31,54.8,0,0,0.0,0.0,0.0,5,0,2,0,2,1,0,1,0,7,5,0,26,185.0,113.0,4,2,0,100.0,24_25,30,05/04/2025,1,[]
Donny van de Beek,MC,6,girona,alaves,1,67,0,0,0.2,0.1,1,0,1,16,81.3,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,1,1,0,1,7,95.0,54.0,1,0,0,0.0,24_25,30,05/04/2025,1,[]
Viktor Tsyhankov,DT,8,girona,alaves,0,23,0,0,0.1,0.1,1,1,0,9,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,51.0,11.0,0,0,0,0.0,24_25,30,05/04/2025,1,"[{'corners': [10, 80.0]}]"
Yangel Herrera,MC,21,girona,alaves,1,90,0,0,0.1,0.0,2,2,0,61,85.2,0,0,0.0,0.0,0.0,2,4,3,0,1,2,0,2,1,1,0,0,33,146.0,55.0,0,1,4,20.0,24_25,30,05/04/2025,1,"[{'rojas': [8, 1.0]}, {'faltas_cometidas': [2, 72.0]}, {'faltas_recibidas': [3, 68.0]}]"
Oriol Romeu,MC,14,girona,alaves,1,67,0,0,0.0,0.0,0,0,0,40,85.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,2,1,1,0,22,117.0,96.0,1,0,1,0.0,24_25,30,05/04/2025,1,[]
Arthur Melo,MC,12,girona,alaves,0,23,0,0,0.0,0.0,0,0,0,12,83.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,54.0,35.0,1,0,0,0.0,24_25,30,05/04/2025,1,[]
Miguel Gutiérrez,DF,3,girona,alaves,1,79,0,0,0.1,0.3,1,1,0,41,78.0,0,0,0.0,0.0,0.0,6,1,1,0,1,0,0,0,0,7,5,2,25,135.0,75.0,3,0,2,0.0,24_25,30,05/04/2025,1,"[{'centros_area': [6, 27.0]}]"
Portu,DF,24,girona,alaves,0,11,0,0,0.0,0.7,0,0,0,1,100.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,1,1,0,3,51.0,26.0,1,0,0,0.0,24_25,30,05/04/2025,1,"[{'apariciones_suplente': [6, 21.0]}]"
Ladislav Krejčí,DF,18,girona,alaves,1,90,0,0,0.0,0.0,1,1,0,90,87.8,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,4,2,1,1,49,327.0,251.0,0,5,1,83.3,24_25,30,05/04/2025,1,[]
Daley Blind,DF,17,girona,alaves,1,90,0,0,0.0,0.0,0,0,0,114,96.5,0,0,0.0,0.0,0.0,5,2,2,0,0,0,0,0,1,1,0,0,79,599.0,454.0,6,0,1,0.0,24_25,30,05/04/2025,1,"[{'pases_ultimo_tercio': [2, 310.0]}]"
Alejandro Francés,DF,16,girona,alaves,1,90,0,0,0.0,0.0,1,1,0,56,89.3,0,0,0.0,0.0,0.0,4,1,1,0,0,1,0,1,5,2,1,0,30,200.0,85.0,1,1,1,50.0,24_25,30,05/04/2025,1,"[{'rojas': [2, 1.0]}]"
