player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Álvaro Rodríguez,DT,getafe,atletico madrid,1,61,0,0,0.0,0.0,0,0,0,15,53.3,1,0,0.0,0.0,0.0,2,1,2,0,1,1,0,1,1,3,1,1,11,38.0,5.0,0,7,7,50.0,24_25,27,1
Borja Mayoral,DT,getafe,atletico madrid,0,29,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,7.0,0.0,0,1,1,50.0,24_25,27,1
Coba da Costa,MC,getafe,atletico madrid,1,67,0,0,0.0,0.0,1,1,0,19,73.7,0,0,0.0,0.0,0.0,6,4,3,0,1,2,0,2,0,3,1,1,16,185.0,89.0,3,0,0,0.0,24_25,27,1
Juan Bernat,MC,getafe,atletico madrid,0,23,0,0,0.1,0.0,1,1,0,8,75.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2,1,1,6,13.0,9.0,0,0,0,0.0,24_25,27,1
Mauro Arambarri,MC,getafe,atletico madrid,1,90,2,0,0.9,0.0,4,2,2,21,66.7,0,0,0.0,0.0,0.0,16,0,4,0,4,5,1,4,1,1,0,1,22,79.0,28.0,1,1,2,33.3,24_25,27,1
Christantus Uche,MC,getafe,atletico madrid,1,90,0,0,0.1,0.0,1,0,1,44,65.9,1,0,0.0,0.0,0.0,3,3,2,0,0,1,0,1,0,3,2,0,22,73.0,17.0,0,3,1,75.0,24_25,27,1
Ramón Terrats,MC,getafe,atletico madrid,1,90,0,0,0.0,0.0,1,1,0,25,60.0,0,0,0.0,0.0,0.0,1,0,2,0,2,1,0,1,1,1,0,1,14,67.0,15.0,0,0,0,0.0,24_25,27,1
Luis Milla,MC,getafe,atletico madrid,1,79,0,0,0.0,0.2,0,0,0,43,74.4,0,0,0.0,0.0,0.0,5,2,3,0,2,0,0,0,1,1,0,1,23,98.0,74.0,0,0,0,0.0,24_25,27,1
Juanmi,DT,getafe,atletico madrid,0,11,0,0,0.0,0.0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.0,0.0,0,0,1,0.0,24_25,27,1
Diego Rico,DF,getafe,atletico madrid,1,90,0,1,0.0,0.3,2,2,0,45,80.0,1,0,0.0,0.0,0.0,8,2,4,0,2,2,1,1,6,1,0,1,28,83.0,47.0,0,0,0,0.0,24_25,27,1
Omar Alderete,DF,getafe,atletico madrid,1,90,0,0,0.0,0.0,1,1,0,27,74.1,1,0,0.0,0.0,0.0,-1,2,1,0,0,1,0,1,6,0,0,0,13,65.0,52.0,0,3,1,75.0,24_25,27,1
Domingos Duarte,DF,getafe,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,27,74.1,0,0,0.0,0.0,0.0,6,2,1,0,0,0,0,0,10,0,0,0,17,65.0,15.0,0,1,0,100.0,24_25,27,1
Djené,DF,getafe,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,40,97.5,0,0,0.0,0.0,0.0,6,1,1,0,0,0,0,0,6,0,0,0,17,94.0,63.0,1,1,2,33.3,24_25,27,1
David Soria,PT,getafe,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,36,61.1,0,0,1.0,100.0,0.9,5,0,0,0,0,0,0,0,2,0,0,0,13,75.0,55.0,0,0,0,0.0,24_25,27,1
Julián Álvarez,DT,atletico madrid,getafe,1,57,0,0,0.0,0.0,0,0,0,17,70.6,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,13,42.0,6.0,0,0,1,0.0,24_25,27,0
Alexander Sørloth,DT,atletico madrid,getafe,0,33,1,0,0.8,0.0,0,0,0,11,54.5,1,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,5,34.0,3.0,0,2,3,40.0,24_25,27,0
Antoine Griezmann,DT,atletico madrid,getafe,1,68,0,0,0.0,0.0,1,1,0,39,59.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,22,38.0,17.0,0,0,0,0.0,24_25,27,0
Conor Gallagher,MC,atletico madrid,getafe,0,22,0,0,0.0,0.0,0,0,0,7,85.7,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,1,1,0,5,10.0,1.0,0,0,0,0.0,24_25,27,0
Samuel Lino,MC,atletico madrid,getafe,1,45,0,0,0.0,0.0,0,0,0,15,73.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,9,26.0,19.0,1,1,1,50.0,24_25,27,0
Ángel Correa,MC,atletico madrid,getafe,0,42,0,0,0.0,0.0,0,0,0,11,72.7,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2,4,1,2,7,32.0,12.0,0,0,0,0.0,24_25,27,0
Marcos Llorente,MC,atletico madrid,getafe,1,90,0,0,0.0,0.0,0,0,0,59,86.4,0,0,0.0,0.0,0.0,4,6,2,0,0,2,2,0,1,2,1,1,44,189.0,135.0,3,0,2,0.0,24_25,27,0
Rodrigo De Paul,MC,atletico madrid,getafe,1,45,0,0,0.0,0.0,0,0,0,40,82.5,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,0,1,0,1,29,135.0,70.0,0,0,1,0.0,24_25,27,0
