player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Ferrán Torres,DT,barcelona,osasuna,1,67,1,0,1.5,0.0,4,2,2,20,85.0,0,0,0.0,0.0,0.0,11,0,1,0,1,0,0,0,0,1,0,1,18,28.0,6.0,0,1,2,33.3,24_25,27,1
Robert Lewandowski,DT,barcelona,osasuna,0,23,1,0,0.3,0.0,3,2,1,13,84.6,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,8,48.0,19.0,2,0,0,0.0,24_25,27,1
Gavi,MC,barcelona,osasuna,1,90,0,0,0.0,0.0,0,0,0,77,92.2,0,0,0.0,0.0,0.0,7,1,1,0,0,3,0,3,0,3,2,0,43,178.0,84.0,1,3,6,33.3,24_25,27,1
Lamine Yamal,DT,barcelona,osasuna,1,90,0,0,0.1,1.1,4,4,0,52,69.2,0,0,0.0,0.0,0.0,9,0,1,0,1,1,0,1,0,19,9,10,48,292.0,162.0,7,0,0,0.0,24_25,27,1
Pedri,MC,barcelona,osasuna,1,83,0,0,0.0,0.4,1,1,0,98,90.8,0,0,0.0,0.0,0.0,8,2,1,0,1,1,0,1,0,1,1,0,66,198.0,101.0,1,1,0,100.0,24_25,27,1
Pau Victor,DT,barcelona,osasuna,0,7,0,0,0.7,0.0,2,1,1,5,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,18.0,10.0,1,0,0,0.0,24_25,27,1
Frenkie de Jong,MC,barcelona,osasuna,1,45,0,0,0.0,0.0,0,0,0,52,94.2,0,0,0.0,0.0,0.0,3,3,1,0,0,1,0,1,0,0,0,0,34,106.0,63.0,0,2,1,66.7,24_25,27,1
Pablo Torre,DT,barcelona,osasuna,0,45,0,0,0.1,0.1,2,2,0,46,82.6,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,1,0,0,0,26,75.0,35.0,0,0,0,0.0,24_25,27,1
Dani Olmo,MC,barcelona,osasuna,1,27,1,0,0.9,0.0,1,1,0,7,71.4,0,0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,1,0,0,5,8.0,3.0,0,0,1,0.0,24_25,27,1
Fermin López,MC,barcelona,osasuna,0,63,0,1,0.1,0.3,1,1,0,48,89.6,0,0,0.0,0.0,0.0,12,3,2,0,2,1,0,1,1,4,2,2,36,142.0,50.0,1,0,1,0.0,24_25,27,1
Alejandro Balde,DF,barcelona,osasuna,1,82,0,1,0.0,0.8,0,0,0,53,92.5,0,0,0.0,0.0,0.0,14,1,1,0,0,0,0,0,0,2,1,0,36,173.0,88.0,3,0,0,0.0,24_25,27,1
Gerard Martín,DF,barcelona,osasuna,0,8,0,0,0.0,0.0,0,0,0,4,100.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0,1,0,100.0,24_25,27,1
Iñigo Martínez,DF,barcelona,osasuna,1,90,0,0,0.0,0.0,0,0,0,97,88.7,0,0,0.0,0.0,0.0,7,0,1,0,1,0,0,0,3,0,0,0,56,259.0,198.0,2,3,1,75.0,24_25,27,1
Eric García,DF,barcelona,osasuna,1,90,0,0,0.0,0.0,0,0,0,91,94.5,1,0,0.0,0.0,0.0,7,1,1,0,0,2,1,1,5,1,1,0,65,247.0,125.0,2,1,1,50.0,24_25,27,1
Jules Koundé,DF,barcelona,osasuna,1,90,0,0,0.0,0.0,0,0,0,91,90.1,0,0,0.0,0.0,0.0,9,2,0,0,0,1,0,1,3,3,2,1,48,197.0,90.0,2,1,0,100.0,24_25,27,1
Wojciech Szczęsny,PT,barcelona,osasuna,1,90,0,0,0.0,0.0,0,0,0,32,93.8,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,1,1,0,17,51.0,36.0,0,0,0,0.0,24_25,27,1
