player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Samu Omorodion,DT,alaves,barcelona,1,87,1,0,0.2,0.0,3,2,1,13,69.2,1,0,0.0,0.0,0.0,6,0,0,0,0,1,0,1,0,0,0,0,3,3.0,1.0,0,6,2,75.0,23_24,23,1
Joaquín Panichelli,DT,alaves,barcelona,0,3,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,0,0,0,0.0,23_24,23,1
Luis Rioja,DT,alaves,barcelona,1,62,0,0,0.2,0.3,1,1,0,17,76.5,0,0,0.0,0.0,0.0,4,1,1,0,0,1,0,1,0,3,1,2,12,63.0,28.0,1,0,1,0.0,23_24,23,1
Abde Rebbach,MC,alaves,barcelona,0,28,0,0,0.0,0.0,0,0,0,9,44.4,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,0,1,1,0,5,45.0,22.0,2,0,0,0.0,23_24,23,1
Alex Sola,DT,alaves,barcelona,1,90,0,1,0.1,0.2,4,4,0,39,61.5,1,0,0.0,0.0,0.0,8,2,0,0,0,0,0,0,0,7,5,2,30,205.0,132.0,3,1,1,50.0,23_24,23,1
Jon Guridi,MC,alaves,barcelona,1,62,0,0,0.5,0.2,2,1,1,5,80.0,0,0,0.0,0.0,0.0,2,2,1,0,1,0,0,0,2,0,0,0,4,7.0,3.0,0,1,0,100.0,23_24,23,1
Giuliano Simeone,DT,alaves,barcelona,0,28,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,1,0,0,2,28.0,10.0,1,0,0,0.0,23_24,23,1
Ander Guevara,MC,alaves,barcelona,1,90,0,0,0.0,0.0,0,0,0,37,83.8,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,3,1,0,1,25,134.0,77.0,2,3,0,100.0,23_24,23,1
Antonio Blanco,MC,alaves,barcelona,1,76,0,0,0.0,0.0,0,0,0,28,71.4,0,0,0.0,0.0,0.0,1,2,1,0,0,1,0,1,0,0,0,0,19,62.0,38.0,0,0,0,0.0,23_24,23,1
Carlos Benavídez,MC,alaves,barcelona,0,14,0,0,0.0,0.0,0,0,0,10,90.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,20.0,10.0,0,1,1,50.0,23_24,23,1
Javi López,DF,alaves,barcelona,1,90,0,0,0.1,0.0,2,2,0,37,59.5,0,0,0.0,0.0,0.0,3,2,2,0,0,1,0,1,2,5,5,0,23,151.0,92.0,2,2,0,100.0,23_24,23,1
Rubén Duarte,DF,alaves,barcelona,1,90,0,0,0.0,0.0,0,0,0,37,83.8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,3,0,0,0,19,107.0,60.0,0,1,3,25.0,23_24,23,1
Rafa Marín,DF,alaves,barcelona,1,90,0,0,0.0,0.0,1,1,0,37,91.9,0,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,25,120.0,81.0,0,1,1,50.0,23_24,23,1
Nahuel Tenaglia,DF,alaves,barcelona,1,76,0,0,0.0,0.0,0,0,0,26,65.4,0,0,0.0,0.0,0.0,-1,2,1,0,0,1,1,0,1,0,0,0,18,151.0,98.0,3,1,1,50.0,23_24,23,1
Ianis Hagi,DF,alaves,barcelona,0,14,0,0,0.0,0.0,0,0,0,14,42.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,3,1,0,11,114.0,71.0,4,0,0,0.0,23_24,23,1
Antonio Sivera,PT,alaves,barcelona,1,90,0,0,0.0,0.0,0,0,0,17,76.5,0,0,3.0,40.0,2.5,2,0,0,0,0,0,0,0,0,0,0,0,17,90.0,52.0,0,0,0,0.0,23_24,23,1
Robert Lewandowski,DT,barcelona,alaves,1,90,1,0,0.6,0.0,1,0,1,19,73.7,0,0,0.0,0.0,0.0,11,0,1,0,1,2,1,1,2,1,0,1,21,110.0,35.0,0,2,3,40.0,23_24,23,0
Pedri,DT,barcelona,alaves,1,73,0,1,0.0,0.1,0,0,0,37,89.2,0,0,0.0,0.0,0.0,8,1,1,0,1,3,0,3,0,0,0,0,28,156.0,46.0,1,0,0,0.0,23_24,23,0
Fermin López,DT,barcelona,alaves,0,17,0,0,0.0,0.0,1,0,1,5,80.0,0,0,0.0,0.0,0.0,2,1,2,0,2,0,0,0,1,0,0,0,6,12.0,5.0,0,0,0,0.0,23_24,23,0
Lamine Yamal,DT,barcelona,alaves,1,90,0,0,0.0,0.0,1,1,0,34,70.6,0,0,0.0,0.0,0.0,4,4,4,0,3,0,0,0,1,6,1,3,35,314.0,191.0,4,0,2,0.0,23_24,23,0
İlkay Gündoğan,MC,barcelona,alaves,1,58,1,1,0.1,0.6,1,0,1,40,85.0,0,0,0.0,0.0,0.0,14,2,1,0,1,0,0,0,3,1,0,1,30,148.0,55.0,1,1,1,50.0,23_24,23,0
Vitor Roque,MC,barcelona,alaves,0,13,1,0,0.2,0.0,1,0,1,2,100.0,2,1,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,6,52.0,38.0,0,0,0,0.0,23_24,23,0
Andreas Christensen,MC,barcelona,alaves,1,81,0,0,0.0,0.0,0,0,0,47,91.5,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,3,0,0,0,39,127.0,31.0,1,0,2,0.0,23_24,23,0
Iñigo Martínez,MC,barcelona,alaves,0,9,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,2,12.0,7.0,0,0,0,0.0,23_24,23,0
Frenkie de Jong,MC,barcelona,alaves,1,90,0,0,0.0,0.2,0,0,0,83,91.6,0,0,0.0,0.0,0.0,10,1,1,0,1,1,0,1,4,1,1,0,72,432.0,258.0,1,1,0,100.0,23_24,23,0
João Cancelo,DF,barcelona,alaves,1,45,0,0,0.0,0.0,1,1,0,22,77.3,0,0,0.0,0.0,0.0,2,1,1,0,0,1,0,1,2,1,0,0,14,95.0,54.0,2,1,0,100.0,23_24,23,0
Héctor Fort,DF,barcelona,alaves,0,45,0,1,0.0,0.2,0,0,0,18,94.4,0,0,0.0,0.0,0.0,6,1,2,0,1,0,0,0,1,1,0,1,15,51.0,12.0,0,0,1,0.0,23_24,23,0
Pau Cubarsí,DF,barcelona,alaves,1,82,0,0,0.0,0.0,0,0,0,78,93.6,0,0,0.0,0.0,0.0,3,0,0,0,0,1,1,0,2,0,0,0,72,300.0,153.0,2,0,4,0.0,23_24,23,0
Oriol Romeu,DF,barcelona,alaves,0,8,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,1,2.0,0.0,0,0,2,0.0,23_24,23,0
Ronald Araújo,DF,barcelona,alaves,1,90,0,0,0.2,0.0,2,1,1,59,88.1,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,4,0,0,0,49,264.0,143.0,0,3,1,75.0,23_24,23,0
Jules Koundé,DF,barcelona,alaves,1,90,0,0,0.0,0.0,0,0,0,85,90.6,0,0,0.0,0.0,0.0,5,1,3,0,2,0,0,0,7,1,0,1,63,285.0,182.0,1,2,1,66.7,23_24,23,0
Iñaki Peña,PT,barcelona,alaves,1,90,0,0,0.0,0.0,0,0,0,48,77.1,0,0,1.0,50.0,0.8,3,0,0,0,0,0,0,0,1,0,0,0,30,113.0,62.0,0,0,0,0.0,23_24,23,0
