player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Gorka Guruzeta,DT,12,athletic,mallorca,1,78,1,1,0.5,0.1,3,1,2,40,75.0,0,0,0.0,0.0,0.0,14,3,2,0,1,1,0,1,0,1,0,1,31,126.0,50.0,1,4,0,100.0,23_24,23,02/02/2024,1,"[{'goles_90': [9, 0.57]}]"
Raúl García,DT,22,athletic,mallorca,0,12,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,5,16.0,1.0,0,0,1,0.0,23_24,23,02/02/2024,1,[]
Nico Williams,DT,11,athletic,mallorca,1,67,0,1,0.1,0.0,1,1,0,22,72.7,0,0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,0,8,4,3,25,182.0,85.0,2,0,2,0.0,23_24,23,02/02/2024,1,"[{'asistencias': [2, 11.0]}, {'asistencias_90': [3, 0.44]}, {'centros_area': [5, 22.0]}, {'regates_exitosos': [2, 86.0]}, {'rojas': [10, 1.0]}]"
Iker Muniain,DT,10,athletic,mallorca,0,23,1,0,0.3,0.0,1,0,1,20,100.0,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,1,0,1,16,100.0,49.0,1,0,0,0.0,23_24,23,02/02/2024,1,[]
Iñaki Williams,DT,9,athletic,mallorca,1,81,0,0,0.5,0.4,3,2,1,24,66.7,0,0,0.0,0.0,0.0,6,0,1,0,1,1,0,1,1,1,1,0,30,141.0,72.0,2,2,1,66.7,23_24,23,02/02/2024,1,"[{'tiros_puerta': [1, 43.0]}]"
Adu Ares,DT,23,athletic,mallorca,0,9,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,9,58.0,18.0,0,0,0,0.0,23_24,23,02/02/2024,1,[]
Oihan Sancet,MC,8,athletic,mallorca,1,78,0,1,0.4,0.5,2,2,0,36,88.9,0,0,0.0,0.0,0.0,12,0,1,0,1,0,0,0,2,0,0,0,26,131.0,52.0,3,1,1,50.0,23_24,23,02/02/2024,1,"[{'rojas': [2, 2.0]}]"
Mikel Jauregizar,MC,31,athletic,mallorca,0,12,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,5,28.0,15.0,0,0,1,0.0,23_24,23,02/02/2024,1,"[{'entradas': [6, 84.0]}, {'rojas': [8, 1.0]}]"
Beñat Prados,MC,24,athletic,mallorca,1,90,0,0,0.0,0.1,0,0,0,69,91.3,0,0,0.0,0.0,0.0,7,4,4,0,3,2,0,2,2,0,0,0,51,241.0,94.0,0,2,2,50.0,23_24,23,02/02/2024,1,[]
Iñigo Ruiz de Galarreta,MC,16,athletic,mallorca,1,67,0,0,0.0,0.4,0,0,0,49,75.5,0,0,0.0,0.0,0.0,6,0,1,0,1,1,0,1,1,1,1,0,26,126.0,66.0,3,1,1,50.0,23_24,23,02/02/2024,1,"[{'amarillas': [1, 8.0]}, {'faltas_cometidas': [5, 29.0]}]"
