player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Robert Lewandowski,DT,9,barcelona,alaves,1,90,2,0,1.2,0.0,2,0,2,17,70.6,1,0,0.0,0.0,0.0,13,0,1,0,1,0,0,0,1,1,1,0,16,71.0,3.0,1,1,3,25.0,23_24,13,12/11/2023,1,"[{'goles': [3, 19.0]}, {'goles_90': [8, 0.62]}, {'asistencias': [7, 8.0]}, {'penaltis_marcados': [3, 4.0]}, {'tiros_puerta': [3, 37.0]}]"
João Félix,DT,14,barcelona,alaves,1,69,0,0,0.1,0.0,4,3,1,44,75.0,0,0,0.0,0.0,0.0,7,1,2,0,2,0,0,0,0,9,7,2,45,273.0,179.0,8,1,1,50.0,23_24,13,12/11/2023,1,[]
Ferrán Torres,DT,7,barcelona,alaves,0,21,0,0,0.0,0.0,0,0,0,7,71.4,0,0,0.0,0.0,0.0,3,0,2,0,2,0,0,0,1,0,0,0,6,22.0,9.0,1,0,0,0.0,23_24,13,12/11/2023,1,"[{'goles_por_tiro': [9, 0.21]}, {'rojas': [8, 1.0]}]"
Lamine Yamal,DT,27,barcelona,alaves,1,90,0,0,0.0,0.0,1,0,1,50,78.0,0,0,0.0,0.0,0.0,4,2,1,0,1,1,0,1,0,3,0,2,38,256.0,162.0,6,1,0,100.0,23_24,13,12/11/2023,1,"[{'regates_exitosos': [5, 70.0]}]"
Fermin López,MC,32,barcelona,alaves,1,62,0,0,0.1,0.0,1,1,0,30,93.3,0,0,0.0,0.0,0.0,2,2,2,0,1,1,0,1,0,1,1,0,24,128.0,29.0,0,0,1,0.0,23_24,13,12/11/2023,1,"[{'asistencias_90': [3, 0.36]}, {'rojas': [8, 1.0]}]"
Raphinha,MC,11,barcelona,alaves,0,28,0,0,0.0,0.0,1,1,0,20,70.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,10,68.0,26.0,1,1,0,100.0,23_24,13,12/11/2023,1,"[{'asistencias': [5, 9.0]}, {'asistencias_90': [1, 0.59]}, {'rojas': [10, 1.0]}]"
Pedri,MC,8,barcelona,alaves,1,80,0,0,0.0,0.2,0,0,0,110,90.0,0,0,0.0,0.0,0.0,6,1,2,0,2,1,0,1,0,1,0,0,92,586.0,299.0,6,0,1,0.0,23_24,13,12/11/2023,1,"[{'pases_clave': [3, 70.0]}, {'pases_ultimo_tercio': [1, 331.0]}]"
Oriol Romeu,MC,18,barcelona,alaves,0,10,0,0,0.0,0.0,0,0,0,7,85.7,0,0,0.0,0.0,0.0,1,1,1,0,1,1,0,1,0,0,0,0,2,5.0,3.0,0,0,1,0.0,23_24,13,12/11/2023,1,[]
İlkay Gündoğan,MC,22,barcelona,alaves,1,90,0,0,0.0,0.5,0,0,0,127,92.1,1,0,0.0,0.0,0.0,7,3,3,0,1,1,0,1,0,1,0,1,100,613.0,369.0,5,0,0,0.0,23_24,13,12/11/2023,1,"[{'asistencias': [5, 9.0]}, {'pases_clave': [1, 97.0]}, {'pases_ultimo_tercio': [10, 188.0]}, {'corners': [1, 140.0]}]"
João Cancelo,DF,2,barcelona,alaves,1,90,0,0,0.0,0.0,1,0,1,92,83.7,0,0,0.0,0.0,0.0,6,1,3,0,2,1,0,1,2,8,5,2,59,500.0,340.0,13,1,1,50.0,23_24,13,12/11/2023,1,"[{'regates_exitosos': [7, 61.0]}]"
Iñigo Martínez,DF,5,barcelona,alaves,1,90,0,0,0.0,0.0,0,0,0,86,83.7,0,0,0.0,0.0,0.0,4,1,0,0,0,2,1,1,1,0,0,0,58,345.0,233.0,1,4,6,40.0,23_24,13,12/11/2023,1,"[{'pases_ultimo_tercio': [3, 259.0]}]"
Jules Koundé,DF,23,barcelona,alaves,1,69,0,1,0.0,0.0,0,0,0,77,94.8,0,0,0.0,0.0,0.0,9,2,1,0,0,1,0,1,3,0,0,0,54,265.0,186.0,0,0,1,0.0,23_24,13,12/11/2023,1,"[{'pases_ultimo_tercio': [4, 267.0]}]"
