player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Gorka Guruzeta,DT,athletic,celta,1,79,2,0,1.3,0.0,4,1,3,18,77.8,0,0,0.0,0.0,0.0,11,0,1,0,1,0,0,0,0,1,1,0,9,41.0,3.0,0,2,7,22.2
Raúl García,DT,athletic,celta,0,11,0,0,0.0,0.0,0,0,0,6,66.7,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,11.0,3.0,0,1,2,33.3
Nico Williams,DT,athletic,celta,1,90,0,1,1.2,0.8,5,3,2,33,78.8,0,0,0.0,0.0,0.0,13,1,0,0,0,0,0,0,1,7,5,2,35,266.0,191.0,6,1,0,100.0
Iñaki Williams,DT,athletic,celta,1,79,0,0,0.1,0.0,3,2,1,31,54.8,0,0,0.0,0.0,0.0,3,1,2,0,2,1,0,1,0,7,4,3,32,184.0,109.0,5,0,1,0.0
Álex Berenguer,DT,athletic,celta,0,11,1,0,0.8,0.0,0,0,0,6,50.0,0,0,0.0,0.0,0.0,8,1,1,0,0,1,0,1,0,1,0,1,4,14.0,0.0,0,1,1,50.0
Oihan Sancet,MC,athletic,celta,1,84,1,0,1.1,0.2,5,3,2,31,87.1,0,0,0.0,0.0,0.0,9,1,0,0,0,2,1,1,0,2,1,1,32,195.0,99.0,5,1,2,33.3
Unai Gómez,MC,athletic,celta,0,6,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0.0
Iñigo Ruiz de Galarreta,MC,athletic,celta,1,90,0,0,0.0,0.0,0,0,0,67,83.6,0,0,0.0,0.0,0.0,6,1,2,0,2,0,0,0,2,4,4,0,51,309.0,146.0,3,2,2,50.0
Mikel Vesga,MC,athletic,celta,1,68,0,0,0.0,0.0,1,0,1,46,78.3,0,0,0.0,0.0,0.0,1,2,4,0,3,0,0,0,3,0,0,0,35,114.0,67.0,0,0,3,0.0
Dani García,MC,athletic,celta,0,22,0,0,0.2,0.0,1,0,1,8,87.5,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,1,0,0,0,3,13.0,2.0,0,1,0,100.0
Iñigo Lekue,DF,athletic,celta,1,90,0,0,0.0,0.0,0,0,0,66,75.8,0,0,0.0,0.0,0.0,3,2,2,0,0,0,0,0,1,5,4,1,43,256.0,143.0,2,0,0,0.0
Aitor Paredes,DF,athletic,celta,1,90,0,0,0.0,0.0,0,0,0,55,87.3,0,0,0.0,0.0,0.0,-1,0,2,0,2,0,0,0,1,0,0,0,42,178.0,109.0,0,3,0,100.0
Daniel Vivian,DF,athletic,celta,1,90,0,0,0.0,0.1,0,0,0,71,84.5,0,0,0.0,0.0,0.0,2,1,1,0,0,1,0,1,3,1,0,0,57,289.0,204.0,0,1,1,50.0
Óscar de Marcos,DF,athletic,celta,1,90,0,0,0.0,1.0,1,0,1,85,82.4,0,0,0.0,0.0,0.0,2,1,2,0,1,4,0,4,1,0,0,0,62,257.0,187.0,1,0,0,0.0
Unai Simón,PT,athletic,celta,1,90,0,0,0.0,0.0,0,0,0,22,68.2,1,0,3.0,40.0,2.9,6,0,0,0,0,0,0,0,1,0,0,0,13,82.0,55.0,0,0,0,0.0
Iago Aspas,DT,celta,athletic,1,90,1,1,1.2,0.7,5,3,2,30,63.3,1,0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,4,3,0,19,245.0,103.0,5,0,1,0.0
Jørgen Strand Larsen,DT,celta,athletic,1,88,1,0,0.8,0.0,2,1,1,16,62.5,0,0,0.0,0.0,0.0,6,1,2,0,1,0,0,0,2,4,1,3,11,40.0,11.0,0,3,3,50.0
Anastasios Douvikas,DT,celta,athletic,0,2,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0
Jonathan Bamba,MC,celta,athletic,1,83,1,0,0.1,0.2,2,1,1,33,81.8,0,0,0.0,0.0,0.0,11,2,2,0,2,0,0,0,1,4,3,1,22,148.0,94.0,4,0,1,0.0
Franco Cervi,MC,celta,athletic,0,7,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0
Carlos Dotor,MC,celta,athletic,1,90,0,0,0.0,0.0,0,0,0,41,78.0,0,0,0.0,0.0,0.0,1,2,2,0,1,2,1,1,1,1,1,0,11,34.0,16.0,0,2,0,100.0
Fran Beltrán,MC,celta,athletic,1,68,0,0,0.0,0.0,1,1,0,28,85.7,0,0,0.0,0.0,0.0,2,0,3,0,3,2,0,2,2,3,3,0,12,100.0,56.0,2,0,1,0.0
Luca de la Torre,MC,celta,athletic,0,22,0,0,0.0,0.0,0,0,0,6,33.3,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,11.0,5.0,0,0,0,0.0
Óscar Mingueza,MC,celta,athletic,1,90,0,1,0.0,0.2,1,1,0,45,64.4,0,0,0.0,0.0,0.0,0,2,6,0,5,1,0,1,0,1,0,1,22,128.0,50.0,1,2,0,100.0
Manu Sánchez,DF,celta,athletic,1,90,0,0,0.0,0.0,0,0,0,50,74.0,0,0,0.0,0.0,0.0,-2,4,5,0,2,1,1,0,4,2,1,1,18,100.0,78.0,4,0,2,0.0
Unai Núñez,DF,celta,athletic,1,90,0,0,0.1,0.0,1,1,0,50,72.0,0,0,0.0,0.0,0.0,2,1,0,0,0,1,1,0,11,0,0,0,27,120.0,63.0,0,3,1,75.0
Carl Starfelt,DF,celta,athletic,1,90,0,0,0.0,0.1,0,0,0,33,84.8,0,0,0.0,0.0,0.0,0,1,1,0,1,1,1,0,7,0,0,0,12,67.0,17.0,0,7,1,87.5
Kevin Vázquez,DF,celta,athletic,1,90,0,0,0.0,0.0,0,0,0,34,64.7,0,0,0.0,0.0,0.0,-2,3,6,0,4,3,1,2,5,0,0,0,9,60.0,17.0,0,1,2,33.3
Vicente Guaita,PT,celta,athletic,1,90,0,0,0.0,0.0,0,0,0,32,56.3,1,0,4.0,75.0,4.4,2,0,0,0,0,0,0,0,0,0,0,0,13,83.0,43.0,0,1,0,100.0
