player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Youssef EnNesyri,DT,sevilla,betis,1,90,0,0,0.4,0.0,2,2,0,6,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,6,27.0,23.0,1,6,5,54.5,23_24,13,1
Óliver Torres,MC,sevilla,betis,1,61,0,0,0.0,0.1,0,0,0,20,90.0,0,0,0.0,0.0,0.0,5,0,2,0,2,2,0,2,0,0,0,0,15,59.0,7.0,0,1,1,50.0,23_24,13,1
Dodi Lukebakio,MC,sevilla,betis,0,29,0,1,0.0,0.0,0,0,0,13,76.9,0,0,0.0,0.0,0.0,5,0,1,0,1,0,0,0,0,2,0,1,11,60.0,13.0,0,0,0,0.0,23_24,13,1
Djibril Sow,MC,sevilla,betis,1,86,0,0,0.0,0.0,0,0,0,43,79.1,0,0,0.0,0.0,0.0,2,2,2,0,0,2,0,2,0,0,0,0,29,163.0,80.0,1,0,0,0.0,23_24,13,1
Mariano,MC,sevilla,betis,0,4,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,2,7.0,7.0,0,0,1,0.0,23_24,13,1
Ivan Rakitić,MC,sevilla,betis,1,90,1,0,0.1,0.0,3,2,1,66,72.7,0,0,0.0,0.0,0.0,10,4,1,0,0,0,0,0,1,2,2,0,33,151.0,77.0,2,0,1,0.0,23_24,13,1
Lucas Ocampos,MC,sevilla,betis,1,72,0,0,0.0,0.1,1,0,1,36,72.2,0,0,0.0,0.0,0.0,3,3,5,0,3,1,0,1,1,3,0,3,25,198.0,120.0,5,2,2,50.0,23_24,13,1
Suso,MC,sevilla,betis,0,18,0,0,0.0,0.0,1,0,1,10,70.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,8,84.0,37.0,0,0,0,0.0,23_24,13,1
Boubakary Soumaré,MC,sevilla,betis,1,90,0,0,0.0,0.0,0,0,0,58,93.1,0,0,0.0,0.0,0.0,7,5,1,0,0,0,0,0,2,0,0,0,39,205.0,115.0,1,0,1,0.0,23_24,13,1
Adrià Pedrosa,DF,sevilla,betis,1,90,0,0,0.1,0.4,1,1,0,56,69.6,0,0,0.0,0.0,0.0,5,2,2,0,1,2,1,1,4,3,1,2,28,171.0,78.0,4,1,2,33.3,23_24,13,1
Nemanja Gudelj,DF,sevilla,betis,1,90,0,0,0.1,0.0,3,3,0,53,90.6,1,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,2,0,0,0,34,187.0,122.0,1,1,2,33.3,23_24,13,1
Loïc Bade,DF,sevilla,betis,1,90,0,0,0.0,0.0,1,0,1,61,83.6,0,0,0.0,0.0,0.0,6,3,3,0,1,0,0,0,6,1,1,0,35,294.0,190.0,1,6,1,85.7,23_24,13,1
Jesús Navas,DF,sevilla,betis,1,86,0,0,0.0,0.0,1,1,0,64,70.3,0,0,0.0,0.0,0.0,1,3,5,0,3,1,1,0,1,2,1,1,32,300.0,113.0,3,1,0,100.0,23_24,13,1
Juanlu Sánchez,DF,sevilla,betis,0,4,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,2,3,3,0,0,0,0,0,0,0,0,0,1,4.0,0.0,0,0,1,0.0,23_24,13,1
Marko Dmitrović,PT,sevilla,betis,1,90,0,0,0.0,0.0,0,0,0,35,77.1,0,0,1.0,83.3,1.6,7,0,0,0,0,0,0,0,1,1,1,0,23,127.0,92.0,0,0,0,0.0,23_24,13,1
Willian José,DT,betis,sevilla,1,75,0,0,0.0,0.3,0,0,0,17,76.5,0,0,0.0,0.0,0.0,5,1,0,0,0,0,0,0,2,0,0,0,10,35.0,20.0,0,1,5,16.7,23_24,13,0
Luiz Henrique,DT,betis,sevilla,0,15,0,0,0.1,0.0,1,1,0,3,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,1,0,4,103.0,49.0,2,1,0,100.0,23_24,13,0
Ayoze Pérez,DT,betis,sevilla,1,90,1,0,0.3,0.2,4,2,2,18,66.7,0,0,0.0,0.0,0.0,11,5,6,0,2,0,0,0,3,7,3,4,24,150.0,61.0,2,0,1,0.0,23_24,13,0
Assane Diao,DT,betis,sevilla,1,63,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,3,2,1,0,0,1,0,1,0,2,0,2,10,124.0,13.0,0,1,1,50.0,23_24,13,0
Abde Ezzalzouli,DT,betis,sevilla,0,27,0,0,0.0,0.0,0,0,0,10,70.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,2,0,2,10,118.0,48.0,1,2,0,100.0,23_24,13,0
Isco,MC,betis,sevilla,1,90,0,0,0.6,0.6,3,2,1,39,74.4,0,0,0.0,0.0,0.0,10,0,1,0,1,2,0,2,0,9,4,5,27,223.0,101.0,7,0,0,0.0,23_24,13,0
Marc Roca,MC,betis,sevilla,1,90,0,0,0.0,0.2,0,0,0,40,90.0,0,0,0.0,0.0,0.0,5,1,1,0,0,1,0,1,3,2,1,1,25,122.0,75.0,1,0,1,0.0,23_24,13,0
Guido Rodríguez,MC,betis,sevilla,1,90,0,0,0.1,0.0,2,1,1,37,78.4,0,0,0.0,0.0,0.0,6,0,0,0,0,3,1,2,4,1,1,0,25,118.0,54.0,3,0,0,0.0,23_24,13,0
Juan Miranda,DF,betis,sevilla,1,64,0,0,0.6,0.0,2,1,1,30,63.3,1,0,0.0,0.0,0.0,4,1,1,0,1,1,0,1,3,1,0,1,14,39.0,20.0,0,1,1,50.0,23_24,13,0
Abner,DF,betis,sevilla,0,26,0,0,0.0,0.0,0,0,0,11,81.8,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,6,23.0,17.0,0,0,0,0.0,23_24,13,0
Chadi Riad,DF,betis,sevilla,1,90,0,0,0.1,0.0,1,1,0,32,84.4,0,0,0.0,0.0,0.0,6,1,0,0,0,0,0,0,8,0,0,0,21,115.0,73.0,0,4,2,66.7,23_24,13,0
Germán Pezzella,DF,betis,sevilla,1,90,0,0,0.0,0.0,1,0,1,28,67.9,0,0,0.0,0.0,0.0,4,0,0,0,0,1,1,0,9,0,0,0,15,82.0,38.0,1,5,3,62.5,23_24,13,0
Héctor Bellerín,DF,betis,sevilla,1,90,0,0,0.0,0.0,0,0,0,40,60.0,0,0,0.0,0.0,0.0,2,2,2,0,1,2,0,2,2,2,1,1,20,146.0,57.0,1,1,4,20.0,23_24,13,0
Fran Vieites,PT,betis,sevilla,1,90,0,0,0.0,0.0,0,0,0,31,67.7,0,0,1.0,75.0,1.3,5,0,0,0,0,0,0,0,0,0,0,0,12,77.0,53.0,0,1,0,100.0,23_24,13,0
