player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Chris Ramos,DT,cadiz,betis,1,90,0,0,0.1,0.1,1,0,1,14,78.6,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,1,0,0,0,14,37.0,12.0,0,2,5,28.6,23_24,24,1
Rubén Sobrino,DT,cadiz,betis,1,68,0,0,0.0,0.1,1,1,0,39,76.9,0,0,0.0,0.0,0.0,5,1,3,0,3,0,0,0,0,2,2,0,32,187.0,70.0,2,1,0,100.0,23_24,24,1
Sergi Guardiola,MC,cadiz,betis,0,22,0,0,0.1,0.0,2,2,0,19,73.7,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,1,0,0,0,19,87.0,26.0,1,0,0,0.0,23_24,24,1
Roberto Navarro,MC,cadiz,betis,1,81,0,0,0.1,0.0,3,2,1,44,72.7,0,0,0.0,0.0,0.0,3,2,0,0,0,4,0,4,0,4,2,2,46,257.0,130.0,3,1,0,100.0,23_24,24,1
Maxi Gómez,DT,cadiz,betis,0,9,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,23_24,24,1
Rubén Alcaraz,MC,cadiz,betis,1,90,0,0,0.0,0.0,1,1,0,61,82.0,0,0,0.0,0.0,0.0,3,6,7,0,3,4,2,2,0,3,0,3,50,193.0,62.0,0,1,0,100.0,23_24,24,1
Gonzalo Escalante,MC,cadiz,betis,1,69,0,0,0.2,0.0,2,1,1,40,87.5,0,0,0.0,0.0,0.0,3,0,2,0,2,1,0,1,0,1,0,1,28,116.0,42.0,0,1,2,33.3,23_24,24,1
Álex Fernández,MC,cadiz,betis,0,21,0,0,0.0,0.1,0,0,0,24,75.0,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,0,1,0,1,22,84.0,38.0,0,0,0,0.0,23_24,24,1
Iván Alejo,MC,cadiz,betis,1,45,0,0,0.0,0.1,0,0,0,21,71.4,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,0,2,0,2,13,106.0,38.0,2,1,1,50.0,23_24,24,1
Juanmi,DT,cadiz,betis,0,45,0,0,0.2,0.0,2,1,1,11,72.7,1,0,0.0,0.0,0.0,1,0,0,0,0,2,0,2,0,1,1,0,10,42.0,13.0,0,0,0,0.0,23_24,24,1
Lucas,DF,cadiz,betis,1,90,0,0,0.0,0.1,1,1,0,61,83.6,0,0,0.0,0.0,0.0,3,1,2,0,1,1,0,1,1,2,1,1,46,244.0,134.0,2,0,1,0.0,23_24,24,1
Víctor Chust,DF,cadiz,betis,1,90,0,0,0.0,0.0,0,0,0,85,89.4,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,64,413.0,159.0,0,0,2,0.0,23_24,24,1
Fali,DF,cadiz,betis,1,90,0,0,0.1,0.0,1,0,1,74,89.2,0,0,0.0,0.0,0.0,2,1,2,0,1,1,0,1,1,0,0,0,51,274.0,127.0,1,2,0,100.0,23_24,24,1
Isaac Carcelen,DF,cadiz,betis,1,90,0,0,0.0,0.1,0,0,0,69,87.0,0,0,0.0,0.0,0.0,3,1,1,0,1,1,1,0,1,5,3,2,43,196.0,101.0,0,1,1,50.0,23_24,24,1
Jeremías Ledesma,PT,cadiz,betis,1,90,0,0,0.0,0.0,0,0,0,22,77.3,0,0,2.0,60.0,1.4,3,0,0,0,0,0,0,0,0,0,0,0,14,72.0,43.0,0,0,0,0.0,23_24,24,1
Willian José,DT,betis,cadiz,1,77,1,1,0.3,0.0,3,1,2,26,84.6,0,0,0.0,0.0,0.0,15,0,0,0,0,1,1,0,1,0,0,0,12,64.0,38.0,1,2,0,100.0,23_24,24,0
Ezequiel Ávila,DT,betis,cadiz,0,13,0,0,0.0,0.0,0,0,0,4,25.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,11.0,0.0,0,1,1,50.0,23_24,24,0
Abde Ezzalzouli,DT,betis,cadiz,1,69,0,0,0.0,0.0,1,1,0,30,70.0,0,0,0.0,0.0,0.0,5,1,4,0,3,2,0,2,0,6,4,1,18,297.0,178.0,6,1,2,33.3,23_24,24,0
Rodri,DT,betis,cadiz,0,21,0,0,0.0,0.0,0,0,0,15,80.0,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,8,34.0,18.0,0,0,0,0.0,23_24,24,0
Pablo Fornals,DT,betis,cadiz,1,89,1,0,0.0,0.2,1,0,1,63,88.9,0,0,0.0,0.0,0.0,18,1,0,0,0,1,0,1,0,2,2,0,32,170.0,113.0,3,0,0,0.0,23_24,24,0
Sergi Altimira,DT,betis,cadiz,0,1,0,0,0.0,0.0,0,0,0,4,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,2.0,2.0,0,0,0,0.0,23_24,24,0
Nabil Fekir,MC,betis,cadiz,1,77,0,0,0.2,0.3,4,3,1,45,82.2,0,0,0.0,0.0,0.0,10,2,1,0,0,1,0,1,0,4,4,0,31,143.0,56.0,2,0,1,0.0,23_24,24,0
William Carvalho,MC,betis,cadiz,0,13,0,0,0.0,0.0,0,0,0,11,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,4,34.0,28.0,1,0,0,0.0,23_24,24,0
Marc Roca,MC,betis,cadiz,1,89,0,0,0.0,0.0,2,2,0,53,90.6,0,0,0.0,0.0,0.0,7,6,3,0,0,2,1,1,3,2,1,1,24,108.0,41.0,0,0,2,0.0,23_24,24,0
Aitor Ruibal,MC,betis,cadiz,0,1,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,14.0,0.0,0,0,0,0.0,23_24,24,0
