player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Óscar Rodríguez Arnaiz,DT,getafe,girona,1,89,0,0,0.2,0.7,5,4,1,26,88.5,1,0,0.0,0.0,0.0,5,2,2,0,1,1,0,1,0,2,1,1,21,80.0,18.0,0,0,3,0.0,23_24,29,16/03/2024,1,"[{'rojas': [8, 1.0]}]"
Carmona,MC,getafe,girona,0,1,0,0,0.0,0.0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,29,16/03/2024,1,"[{'entradas': [7, 83.0]}, {'intercepciones': [1, 68.0]}, {'amarillas': [6, 11.0]}]"
Nemanja Maksimović,MC,getafe,girona,1,90,0,0,0.0,0.0,0,0,0,31,74.2,0,0,0.0,0.0,0.0,4,2,2,0,2,0,0,0,2,1,0,1,17,30.0,6.0,0,2,5,28.6,23_24,29,16/03/2024,1,"[{'intercepciones': [4, 46.0]}, {'minutos': [9, 3265.0]}]"
Ilaix Moriba,MC,getafe,girona,1,67,0,1,0.0,0.2,2,2,0,27,74.1,0,0,0.0,0.0,0.0,12,2,1,0,1,1,1,0,2,2,0,2,24,100.0,34.0,0,1,1,50.0,23_24,29,16/03/2024,1,"[{'rojas': [10, 1.0]}]"
Carles Aleñá,MC,getafe,girona,0,23,0,0,0.0,0.0,0,0,0,9,77.8,0,0,0.0,0.0,0.0,2,3,2,0,0,0,0,0,0,4,1,3,9,48.0,15.0,1,0,0,0.0,23_24,29,16/03/2024,1,[]
Luis Milla,MC,getafe,girona,1,90,0,0,0.0,0.0,1,1,0,34,79.4,1,0,0.0,0.0,0.0,3,2,0,0,0,1,0,1,1,1,0,1,23,115.0,64.0,2,0,0,0.0,23_24,29,16/03/2024,1,"[{'pases_clave': [3, 70.0]}, {'corners': [3, 113.0]}]"
Mason Greenwood,MC,getafe,girona,1,90,0,0,0.0,0.0,1,1,0,27,88.9,0,0,0.0,0.0,0.0,8,0,3,0,3,1,0,1,0,7,3,3,29,239.0,87.0,2,0,1,0.0,23_24,29,16/03/2024,1,"[{'tiros_puerta': [10, 31.0]}, {'regates_exitosos': [4, 72.0]}, {'rojas': [10, 1.0]}]"
Yellu Santiago,MC,getafe,girona,1,67,1,0,0.2,0.0,1,0,1,17,82.4,0,0,0.0,0.0,0.0,12,2,2,0,0,1,0,1,1,0,0,0,14,93.0,38.0,0,1,0,100.0,23_24,29,16/03/2024,1,[]
Jaime Mata,DT,getafe,girona,0,23,0,0,0.7,0.1,1,0,1,12,58.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,5,15.0,9.0,0,1,1,50.0,23_24,29,16/03/2024,1,"[{'rojas': [10, 1.0]}, {'faltas_cometidas': [8, 63.0]}]"
Gastón Álvarez,DF,getafe,girona,1,56,0,0,0.0,0.0,0,0,0,30,70.0,0,0,0.0,0.0,0.0,1,2,2,0,1,3,0,3,0,1,1,0,10,37.0,17.0,0,4,0,100.0,23_24,29,16/03/2024,1,[]
Diego Rico,DF,getafe,girona,0,34,0,0,0.0,0.0,0,0,0,21,61.9,0,0,0.0,0.0,0.0,2,1,3,0,2,0,0,0,1,0,0,0,10,41.0,24.0,0,0,0,0.0,23_24,29,16/03/2024,1,"[{'centros_area': [1, 32.0]}, {'intercepciones': [9, 41.0]}]"
Omar Alderete,DF,getafe,girona,1,90,0,0,0.0,0.1,0,0,0,39,74.4,1,0,0.0,0.0,0.0,6,0,0,0,0,2,0,2,3,0,0,0,23,161.0,110.0,0,1,3,25.0,23_24,29,16/03/2024,1,"[{'rojas': [10, 1.0]}]"
Djené,DF,getafe,girona,1,90,0,0,0.0,0.0,0,0,0,34,79.4,0,0,0.0,0.0,0.0,9,2,2,0,1,0,0,0,4,0,0,0,20,98.0,56.0,0,1,2,33.3,23_24,29,16/03/2024,1,"[{'amarillas': [2, 14.0]}, {'rojas': [10, 1.0]}]"
Iglesias,DF,getafe,girona,1,89,0,0,0.0,0.0,0,0,0,22,68.2,0,0,0.0,0.0,0.0,9,3,5,0,3,1,0,1,6,0,0,0,8,17.0,9.0,0,0,0,0.0,23_24,29,16/03/2024,1,"[{'entradas': [9, 81.0]}, {'intercepciones': [4, 50.0]}]"
Domingos Duarte,DF,getafe,girona,0,1,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,29,16/03/2024,1,"[{'rojas': [2, 2.0]}]"
David Soria,PT,getafe,girona,1,90,0,0,0.0,0.0,0,0,0,39,38.5,0,0,0.0,100.0,0.9,11,0,0,0,0,0,0,0,1,0,0,0,21,126.0,89.0,0,0,0,0.0,23_24,29,16/03/2024,1,"[{'minutos': [3, 3413.0]}, {'porterias_cero': [8, 10.0]}, {'paradas': [3, 118.0]}]"
Artem Dovbyk,DT,girona,getafe,1,90,0,0,1.4,0.0,6,3,3,6,50.0,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,2,2,0,9,31.0,18.0,2,3,2,60.0,23_24,29,16/03/2024,0,"[{'goles': [1, 24.0]}, {'goles_90': [1, 0.83]}, {'asistencias': [7, 8.0]}, {'penaltis_marcados': [1, 7.0]}, {'tiros_puerta': [4, 36.0]}]"
Sávio,DT,girona,getafe,1,90,0,0,0.0,0.8,0,0,0,36,77.8,1,0,0.0,0.0,0.0,8,1,1,0,0,0,0,0,0,8,4,3,34,337.0,199.0,10,0,0,0.0,23_24,29,16/03/2024,0,"[{'asistencias': [3, 10.0]}, {'regates_exitosos': [1, 104.0]}, {'faltas_recibidas': [9, 66.0]}]"
Portu,DT,girona,getafe,1,76,0,0,0.1,0.5,2,2,0,29,75.9,1,0,0.0,0.0,0.0,3,1,1,0,1,0,0,0,2,0,0,0,24,129.0,60.0,2,0,1,0.0,23_24,29,16/03/2024,0,"[{'asistencias_90': [5, 0.35]}, {'goles_por_tiro': [1, 0.32]}, {'apariciones_suplente': [2, 25.0]}]"
Cristhian Stuani,MC,girona,getafe,0,14,0,0,0.1,0.0,1,1,0,0,0.0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,100.0,23_24,29,16/03/2024,0,"[{'goles_por_tiro': [7, 0.26]}, {'apariciones_suplente': [1, 26.0]}]"
Pablo Torre,MC,girona,getafe,1,76,0,0,0.1,0.0,2,2,0,32,84.4,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,31,141.0,58.0,1,0,1,0.0,23_24,29,16/03/2024,0,"[{'apariciones_suplente': [6, 22.0]}]"
Jastin García,DT,girona,getafe,0,14,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,2,1,1,6,56.0,36.0,2,0,0,0.0,23_24,29,16/03/2024,0,[]
Aleix García,MC,girona,getafe,1,53,0,0,0.0,0.0,1,1,0,39,76.9,1,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,31,197.0,66.0,1,1,0,100.0,23_24,29,16/03/2024,0,"[{'pases_clave': [7, 57.0]}, {'pases_ultimo_tercio': [2, 306.0]}, {'corners': [3, 122.0]}, {'rojas': [10, 1.0]}]"
Jhon Solis,MC,girona,getafe,0,37,0,0,0.0,0.0,0,0,0,23,87.0,0,0,0.0,0.0,0.0,4,2,3,0,1,1,0,1,2,3,2,1,22,118.0,47.0,1,2,0,100.0,23_24,29,16/03/2024,0,[]
Iván Martín,MC,girona,getafe,1,90,0,0,0.0,0.0,0,0,0,61,88.5,0,0,0.0,0.0,0.0,5,1,0,0,0,1,0,1,1,2,1,1,45,315.0,125.0,0,1,2,33.3,23_24,29,16/03/2024,0,"[{'goles_por_tiro': [7, 0.26]}, {'pases_completados_pct': [9, 91.3]}]"
Daley Blind,DF,girona,getafe,1,90,0,0,0.0,0.3,0,0,0,71,83.1,0,0,0.0,0.0,0.0,5,2,4,0,3,0,0,0,0,2,1,1,47,212.0,98.0,3,2,2,50.0,23_24,29,16/03/2024,0,"[{'pases_ultimo_tercio': [5, 256.0]}]"
Juanpe,DF,girona,getafe,1,90,0,0,0.0,0.0,1,1,0,51,88.2,0,0,0.0,0.0,0.0,7,2,2,0,0,2,0,2,6,0,0,0,39,239.0,98.0,0,1,1,50.0,23_24,29,16/03/2024,0,[]
Eric García,DF,girona,getafe,1,90,0,0,0.0,0.0,0,0,0,74,83.8,0,0,0.0,0.0,0.0,3,3,3,0,0,3,3,0,1,2,1,1,51,240.0,122.0,0,4,0,100.0,23_24,29,16/03/2024,0,"[{'goles_por_tiro': [2, 0.29]}, {'pases_ultimo_tercio': [7, 227.0]}]"
Yan Couto,DF,girona,getafe,1,90,0,0,0.0,0.1,0,0,0,62,69.4,0,0,0.0,0.0,0.0,3,2,2,0,1,1,0,1,1,6,2,2,40,271.0,116.0,5,1,2,33.3,23_24,29,16/03/2024,0,"[{'asistencias': [7, 8.0]}, {'asistencias_90': [9, 0.32]}]"
