player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Ante Budimir,DT,osasuna,real madrid,1,69,1,0,0.4,0.0,3,2,1,14,42.9,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,1,2,1,1,9,51.0,7.0,0,4,2,66.7
Pablo Ibáñez,DT,osasuna,real madrid,0,21,0,0,0.0,0.0,0,0,0,10,70.0,0,0,0.0,0.0,0.0,3,0,0,0,0,2,0,2,0,2,2,0,6,27.0,0.0,0,1,0,100.0
José Arnaiz,DT,osasuna,real madrid,1,68,0,0,0.1,0.0,2,1,1,17,76.5,0,0,0.0,0.0,0.0,0,1,2,0,1,2,2,0,0,1,1,0,12,95.0,27.0,1,0,2,0.0
Rubén García,DT,osasuna,real madrid,0,22,0,0,0.0,0.0,0,0,0,12,66.7,0,0,0.0,0.0,0.0,2,2,1,0,0,1,0,1,0,1,0,1,6,17.0,4.0,0,1,2,33.3
Moi Gómez,MC,osasuna,real madrid,1,69,0,0,0.0,0.0,1,1,0,22,86.4,0,0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,1,1,0,20,107.0,37.0,0,0,1,0.0
Raúl,MC,osasuna,real madrid,0,21,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,6,46.0,2.0,0,0,1,0.0
Lucas Torró,MC,osasuna,real madrid,1,90,0,0,0.1,0.0,2,1,1,37,86.5,1,0,0.0,0.0,0.0,0,1,1,0,0,2,0,2,1,1,1,0,25,171.0,87.0,1,2,1,66.7
Jon Moncayola,MC,osasuna,real madrid,1,90,0,0,0.0,0.0,0,0,0,36,72.2,0,0,0.0,0.0,0.0,-1,4,6,0,3,6,0,6,0,0,0,0,17,67.0,29.0,0,0,1,0.0
Johan Mojica,MC,osasuna,real madrid,1,90,0,0,0.0,0.1,0,0,0,51,84.3,0,0,0.0,0.0,0.0,-3,1,2,0,1,1,0,1,2,1,0,1,24,112.0,53.0,0,0,1,0.0
Jesús Areso,MC,osasuna,real madrid,1,90,0,1,0.0,0.1,1,1,0,31,67.7,0,0,0.0,0.0,0.0,3,5,5,0,0,2,0,2,1,3,1,2,23,133.0,62.0,2,1,0,100.0
Jorge Herrando,DF,osasuna,real madrid,1,78,0,1,0.0,0.0,0,0,0,35,80.0,1,0,0.0,0.0,0.0,3,1,1,0,0,2,1,1,6,0,0,0,25,118.0,59.0,1,2,0,100.0
Juan Cruz Armada,DF,osasuna,real madrid,0,12,0,0,0.0,0.0,0,0,0,4,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,4,13.0,3.0,0,0,0,0.0
Catena,DF,osasuna,real madrid,1,69,0,0,0.0,0.0,0,0,0,22,86.4,0,0,0.0,0.0,0.0,-2,1,2,0,1,0,0,0,2,0,0,0,14,44.0,18.0,0,0,1,0.0
Iker Muñoz,DF,osasuna,real madrid,0,21,1,0,0.1,0.0,1,0,1,8,75.0,0,0,0.0,0.0,0.0,8,0,1,0,1,0,0,0,0,0,0,0,7,29.0,11.0,1,0,0,0.0
Unai García,DF,osasuna,real madrid,1,90,0,0,0.0,0.0,0,0,0,22,86.4,1,0,0.0,0.0,0.0,-2,0,3,0,3,1,0,1,3,0,0,0,14,33.0,19.0,0,0,1,0.0
Sergio Herrera,PT,osasuna,real madrid,1,90,0,0,0.0,0.0,0,0,0,29,51.7,0,0,4.0,55.6,3.4,1,0,0,0,0,0,0,0,0,0,0,0,14,64.0,23.0,0,0,0,0.0
Vinicius Júnior,DT,real madrid,osasuna,1,84,2,0,1.4,0.4,5,2,3,33,75.8,1,0,0.0,0.0,0.0,15,2,0,0,0,0,0,0,0,7,2,4,32,293.0,161.0,7,0,0,0.0
Arda Güler,DT,real madrid,osasuna,0,6,0,0,0.0,0.0,1,1,0,7,85.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,4,9.0,0.0,0,0,0,0.0
Brahim Díaz,DT,real madrid,osasuna,1,71,1,0,0.5,0.1,1,0,1,56,87.5,0,0,0.0,0.0,0.0,11,2,0,0,0,0,0,0,0,5,2,3,51,322.0,125.0,1,0,1,0.0
Luka Modrić,MC,real madrid,osasuna,0,19,0,0,0.0,0.0,1,0,1,18,72.2,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,2,2,0,8,22.0,2.0,0,0,0,0.0
Rodrygo,DT,real madrid,osasuna,1,90,0,0,0.5,0.0,3,0,3,28,78.6,0,0,0.0,0.0,0.0,5,0,1,0,1,1,0,1,0,4,3,1,28,228.0,111.0,2,0,1,0.0
Toni Kroos,MC,real madrid,osasuna,1,76,0,0,0.0,0.1,0,0,0,74,90.5,0,0,0.0,0.0,0.0,6,2,2,0,1,0,0,0,0,1,0,1,46,265.0,141.0,2,1,0,100.0
Lucas Vázquez,DT,real madrid,osasuna,0,14,0,0,0.0,0.0,0,0,0,5,100.0,0,0,0.0,0.0,0.0,1,1,1,0,0,1,0,1,0,0,0,0,3,19.0,9.0,0,0,0,0.0
Eduardo Camavinga,MC,real madrid,osasuna,1,71,0,0,0.0,0.0,0,0,0,40,87.5,1,0,0.0,0.0,0.0,2,5,1,0,1,0,0,0,2,3,1,0,24,142.0,34.0,0,1,2,33.3
Nacho,DF,real madrid,osasuna,0,19,0,0,0.0,0.0,0,0,0,15,80.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,2,0,0,0,7,25.0,14.0,0,2,1,66.7
Federico Valverde,MC,real madrid,osasuna,1,90,0,3,0.3,0.9,4,4,0,54,90.7,0,0,0.0,0.0,0.0,16,3,2,0,1,0,0,0,1,2,1,1,39,248.0,106.0,2,3,2,60.0
Ferland Mendy,DF,real madrid,osasuna,1,84,0,0,0.0,0.0,0,0,0,66,90.9,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,1,2,0,2,40,187.0,43.0,0,0,1,0.0
Fran Garcia,DF,real madrid,osasuna,0,6,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,5,15.0,6.0,0,0,0,0.0
Antonio Rüdiger,DF,real madrid,osasuna,1,90,0,0,0.0,0.5,0,0,0,55,80.0,0,0,0.0,0.0,0.0,2,1,0,0,0,1,1,0,3,0,0,0,40,138.0,86.0,1,1,0,100.0
Aurélien Tchouaméni,DF,real madrid,osasuna,1,90,0,0,0.1,0.0,1,1,0,67,94.0,0,0,0.0,0.0,0.0,2,0,2,0,2,1,1,0,2,0,0,0,48,249.0,104.0,0,2,3,40.0
Dani Carvajal,DF,real madrid,osasuna,1,90,1,0,0.1,0.1,1,0,1,60,78.3,0,0,0.0,0.0,0.0,11,1,1,0,0,3,0,3,5,1,0,1,33,172.0,64.0,0,3,0,100.0
Andriy Lunin,PT,real madrid,osasuna,1,90,0,0,0.0,0.0,0,0,0,33,75.8,0,0,2.0,50.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,17,74.0,49.0,0,0,0,0.0
