player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Cyle Larin,CAN,29,DT,17,mallorca,real sociedad,1,62,0,0,0.0,0.0,0,0,0,13,61.5,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,0,0,0,0,4,8.0,4.0,0,6,5,54.5,24_25,7,17/09/2024,1,[]
Takuma Asano,JPN,29,DT,11,mallorca,real sociedad,0,28,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,4.0,3.0,1,0,0,0.0,24_25,7,17/09/2024,1,[]
Sergi Darder,ESP,30,DT,10,mallorca,real sociedad,1,87,0,0,0.1,0.3,2,1,1,45,73.3,0,0,0.0,0.0,0.0,12,5,2,0,2,0,0,0,0,2,2,0,23,207.0,84.0,2,1,0,100.0,24_25,7,17/09/2024,1,"[{'corners': [9, 32.0]}]"
Valery Fernández,ESP,24,DT,16,mallorca,real sociedad,0,3,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,1,0,1,2,8.0,1.0,0,0,0,0.0,24_25,7,17/09/2024,1,"[{'apariciones_suplente': [2, 25.0]}]"
Roberto Navarro,ESP,22,DT,27,mallorca,real sociedad,1,69,0,0,0.0,0.0,0,0,0,27,77.8,0,0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,2,2,2,0,19,163.0,91.0,3,1,0,100.0,24_25,7,17/09/2024,1,"[{'rojas': [10, 1.0]}]"
Dani Rodríguez,ESP,36,DT,14,mallorca,real sociedad,0,21,0,0,0.0,0.0,0,0,0,7,42.9,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,0,2,2,0,5,32.0,15.0,0,2,0,100.0,24_25,7,17/09/2024,1,"[{'asistencias': [8, 7.0]}]"
Abdón Prats,ESP,31,MC,9,mallorca,real sociedad,1,62,1,0,0.8,0.0,1,1,0,13,76.9,1,0,0.0,0.0,0.0,9,1,0,0,0,1,0,1,1,0,0,0,9,30.0,9.0,0,2,5,28.6,24_25,7,17/09/2024,1,"[{'apariciones_suplente': [6, 21.0]}]"
Vedat Muriqi,KVX,30,MC,7,mallorca,real sociedad,0,28,0,0,0.2,0.0,1,0,1,10,40.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,1,0,8,81.0,33.0,2,2,4,33.3,24_25,7,17/09/2024,1,"[{'rojas': [2, 2.0]}]"
Omar Mascarell,EQG,31,MC,5,mallorca,real sociedad,1,90,0,0,0.0,0.0,0,0,0,45,93.3,0,0,0.0,0.0,0.0,8,3,4,0,1,2,2,0,4,1,1,0,15,83.0,34.0,1,1,2,33.3,24_25,7,17/09/2024,1,"[{'intercepciones': [5, 49.0]}, {'rojas': [8, 1.0]}]"
Samu Costa,POR,23,MC,12,mallorca,real sociedad,1,87,0,0,0.0,0.0,1,1,0,31,67.7,0,0,0.0,0.0,0.0,7,0,1,0,1,0,0,0,5,1,1,0,14,46.0,7.0,0,3,0,100.0,24_25,7,17/09/2024,1,"[{'entradas': [4, 90.0]}, {'rojas': [8, 1.0]}, {'faltas_cometidas': [4, 62.0]}, {'faltas_recibidas': [7, 63.0]}]"
