player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Borja Mayoral,DT,19,getafe,alaves,1,89,1,0,1.4,0.0,3,3,0,21,61.9,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,1,1,1,0,18,76.0,29.0,0,4,4,50.0,23_24,3,28/08/2023,1,"[{'goles': [8, 15.0]}, {'goles_90': [6, 0.63]}, {'penaltis_marcados': [3, 4.0]}, {'goles_por_tiro': [7, 0.26]}]"
Fabrizio Angileri,DT,3,getafe,alaves,0,1,0,0,0.0,0.2,0,0,0,3,66.7,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0.0,23_24,3,28/08/2023,1,"[{'rojas': [10, 1.0]}]"
Juanmi Latasa,DT,14,getafe,alaves,1,90,0,0,0.1,0.1,3,2,1,24,41.7,0,0,0.0,0.0,0.0,6,0,1,0,1,0,0,0,1,1,1,0,21,79.0,11.0,0,7,8,46.7,23_24,3,28/08/2023,1,"[{'rojas': [10, 1.0]}, {'faltas_cometidas': [5, 66.0]}]"
Jaime Mata,MC,7,getafe,alaves,1,61,0,0,0.0,0.0,0,0,0,14,71.4,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,2,0,0,0,12,60.0,33.0,2,3,2,60.0,23_24,3,28/08/2023,1,"[{'rojas': [10, 1.0]}, {'faltas_cometidas': [8, 63.0]}]"
Carles Aleñá,MC,11,getafe,alaves,0,29,0,0,0.2,0.1,2,1,1,18,77.8,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,1,3,0,3,14,39.0,10.0,0,2,0,100.0,23_24,3,28/08/2023,1,[]
Djené,MC,2,getafe,alaves,1,90,0,0,0.0,0.0,0,0,0,26,88.5,0,0,0.0,0.0,0.0,10,2,1,0,0,2,1,1,3,2,0,1,21,92.0,19.0,1,0,2,0.0,23_24,3,28/08/2023,1,"[{'amarillas': [2, 14.0]}, {'rojas': [10, 1.0]}]"
Nemanja Maksimović,MC,20,getafe,alaves,1,90,0,0,0.2,0.0,2,1,1,24,70.8,0,0,0.0,0.0,0.0,7,1,0,0,0,1,1,0,0,1,1,0,16,100.0,69.0,1,4,0,100.0,23_24,3,28/08/2023,1,"[{'intercepciones': [4, 46.0]}, {'minutos': [9, 3265.0]}]"
Iglesias,MC,21,getafe,alaves,1,70,0,0,0.0,0.0,0,0,0,18,38.9,0,0,0.0,0.0,0.0,5,0,1,0,1,0,0,0,1,1,0,1,9,47.0,29.0,1,1,2,33.3,23_24,3,28/08/2023,1,"[{'entradas': [9, 81.0]}, {'intercepciones': [4, 50.0]}]"
Portu,DT,9,getafe,alaves,0,20,0,0,0.0,0.1,0,0,0,7,85.7,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,2,7,57.0,18.0,1,1,2,33.3,23_24,3,28/08/2023,1,"[{'asistencias_90': [5, 0.35]}, {'goles_por_tiro': [1, 0.32]}, {'apariciones_suplente': [2, 25.0]}]"
Gastón Álvarez,DF,4,getafe,alaves,1,90,0,0,0.1,0.3,1,1,0,28,57.1,0,0,0.0,0.0,0.0,6,1,0,0,0,4,1,3,1,1,0,1,15,81.0,25.0,1,0,0,0.0,23_24,3,28/08/2023,1,[]
Stefan Mitrović,DF,23,getafe,alaves,1,61,0,0,0.0,0.0,0,0,0,39,69.2,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,3,1,1,0,24,144.0,94.0,0,1,1,50.0,23_24,3,28/08/2023,1,[]
Omar Alderete,DF,15,getafe,alaves,0,29,0,0,0.0,0.0,2,2,0,11,90.9,0,0,0.0,0.0,0.0,1,0,1,0,1,2,2,0,2,0,0,0,7,23.0,16.0,0,1,0,100.0,23_24,3,28/08/2023,1,"[{'rojas': [10, 1.0]}]"
Domingos Duarte,DF,6,getafe,alaves,1,90,0,0,0.3,0.0,1,1,0,36,66.7,1,0,0.0,0.0,0.0,7,1,1,0,0,0,0,0,5,0,0,0,13,79.0,62.0,0,3,3,50.0,23_24,3,28/08/2023,1,"[{'rojas': [2, 2.0]}]"
Damián Suárez,DF,22,getafe,alaves,1,90,0,0,0.0,0.0,0,0,0,46,56.5,0,0,0.0,0.0,0.0,5,1,2,0,1,1,1,0,1,2,0,2,21,74.0,34.0,1,1,0,100.0,23_24,3,28/08/2023,1,"[{'rojas': [10, 1.0]}]"
David Soria,PT,13,getafe,alaves,1,90,0,0,0.0,0.0,0,0,0,36,58.3,0,0,0.0,100.0,0.5,10,0,0,0,0,0,0,0,2,0,0,0,16,126.0,92.0,0,0,0,0.0,23_24,3,28/08/2023,1,"[{'minutos': [3, 3413.0]}, {'porterias_cero': [8, 10.0]}, {'paradas': [3, 118.0]}]"
Kiké,DT,15,alaves,getafe,1,75,0,0,0.1,0.0,1,1,0,18,66.7,0,0,0.0,0.0,0.0,4,1,2,0,1,0,0,0,2,1,1,0,22,133.0,47.0,2,3,4,42.9,23_24,3,28/08/2023,0,"[{'goles': [9, 13.0]}, {'penaltis_marcados': [10, 3.0]}, {'rojas': [8, 1.0]}]"
Samu Omorodion,DT,32,alaves,getafe,0,15,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,4,3.0,1.0,0,0,0,0.0,23_24,3,28/08/2023,0,[]
Luis Rioja,DT,11,alaves,getafe,1,90,0,0,0.0,0.0,2,2,0,29,51.7,0,0,0.0,0.0,0.0,5,2,2,0,0,0,0,0,0,3,2,1,18,112.0,46.0,1,0,0,0.0,23_24,3,28/08/2023,0,"[{'penaltis_marcados': [7, 3.0]}, {'centros_area': [10, 19.0]}]"
Xeber,DT,17,alaves,getafe,1,85,0,0,0.2,0.0,3,3,0,15,53.3,1,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,2,1,1,7,52.0,31.0,1,0,3,0.0,23_24,3,28/08/2023,0,[]
Abde Rebbach,DT,21,alaves,getafe,0,5,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,2,5.0,0.0,0,0,0,0.0,23_24,3,28/08/2023,0,[]
Jon Guridi,MC,18,alaves,getafe,1,90,0,0,0.1,0.0,2,2,0,37,89.2,0,0,0.0,0.0,0.0,5,2,0,0,0,0,0,0,0,1,0,1,24,123.0,66.0,1,1,0,100.0,23_24,3,28/08/2023,0,[]
Carlos Benavídez,MC,23,alaves,getafe,1,89,0,0,0.1,0.0,1,1,0,30,43.3,0,0,0.0,0.0,0.0,4,4,2,0,0,0,0,0,2,0,0,0,9,47.0,30.0,1,8,5,61.5,23_24,3,28/08/2023,0,[]
Antonio Blanco,MC,8,alaves,getafe,0,1,0,0,0.1,0.0,2,2,0,9,77.8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,5,25.0,21.0,1,0,0,0.0,23_24,3,28/08/2023,0,"[{'rojas': [10, 1.0]}]"
Ander Guevara,MC,6,alaves,getafe,1,85,0,0,0.1,0.1,1,1,0,43,74.4,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,22,179.0,129.0,2,0,2,0.0,23_24,3,28/08/2023,0,[]
Miguel,MC,9,alaves,getafe,0,5,0,0,0.0,0.0,1,1,0,3,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,3,21.0,12.0,0,0,0,0.0,23_24,3,28/08/2023,0,[]
Rubén Duarte,DF,3,alaves,getafe,1,90,0,0,0.0,0.1,0,0,0,52,59.6,0,0,0.0,0.0,0.0,4,2,2,0,0,0,0,0,2,0,0,0,19,57.0,29.0,1,2,3,40.0,23_24,3,28/08/2023,0,[]
Aleksandar Sedlar,DF,4,alaves,getafe,1,90,0,0,0.0,0.0,0,0,0,42,78.6,0,0,0.0,0.0,0.0,5,2,3,0,1,0,0,0,7,0,0,0,30,209.0,95.0,0,3,6,33.3,23_24,3,28/08/2023,0,"[{'rojas': [8, 1.0]}]"
Abdel Abqar,DF,5,alaves,getafe,1,89,0,0,0.0,0.0,2,1,1,26,69.2,1,0,0.0,0.0,0.0,1,0,0,0,0,2,2,0,3,0,0,0,19,91.0,46.0,0,4,2,66.7,23_24,3,28/08/2023,0,"[{'amarillas': [2, 13.0]}]"
Rafa Marín,DF,16,alaves,getafe,0,1,0,0,0.0,0.0,1,1,0,3,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,8.0,0.0,0,0,0,0.0,23_24,3,28/08/2023,0,"[{'despejes': [10, 129.0]}]"
Andoni Gorosabel,DF,2,alaves,getafe,1,90,0,0,0.0,0.2,0,0,0,47,74.5,0,0,0.0,0.0,0.0,3,1,0,0,0,1,0,1,1,0,0,0,16,67.0,31.0,1,2,3,40.0,23_24,3,28/08/2023,0,[]
Antonio Sivera,PT,1,alaves,getafe,1,90,0,0,0.0,0.0,0,0,0,41,56.1,0,0,1.0,100.0,1.2,6,0,1,0,1,0,0,0,0,0,0,0,22,169.0,111.0,0,1,0,100.0,23_24,3,28/08/2023,0,"[{'porterias_cero': [8, 10.0]}, {'save_pct': [5, 75.6]}]"
