player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Raúl de Tomás,DT,22,rayo,atletico madrid,1,59,0,0,0.0,0.0,0,0,0,14,71.4,0,0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,0,2,1,1,11,31.0,4.0,0,0,3,0.0,23_24,3,28/08/2023,1,[]
Sergio Camello,DT,34,rayo,atletico madrid,0,31,0,0,0.0,0.0,0,0,0,12,83.3,0,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0,1,0,1,8,21.0,12.0,0,0,0,0.0,23_24,3,28/08/2023,1,"[{'rojas': [2, 1.0]}]"
Álvaro García,DT,18,rayo,atletico madrid,1,90,0,0,0.1,0.1,1,1,0,47,66.0,0,0,0.0,0.0,0.0,1,2,0,0,0,1,0,1,0,1,1,0,29,117.0,41.0,2,0,0,0.0,23_24,3,28/08/2023,1,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
Isaac Palazón Camacho,DT,7,rayo,atletico madrid,1,66,0,0,0.0,0.1,2,0,2,40,55.0,1,0,0.0,0.0,0.0,4,2,1,0,1,0,0,0,1,5,3,2,31,162.0,85.0,2,1,1,50.0,23_24,3,28/08/2023,1,"[{'tiros_puerta': [10, 31.0]}, {'faltas_recibidas': [3, 76.0]}]"
Jorge de Frutos,DT,19,rayo,atletico madrid,0,24,0,0,0.0,0.0,0,0,0,9,66.7,0,0,0.0,0.0,0.0,-1,0,1,0,1,0,0,0,0,0,0,0,9,29.0,18.0,1,0,0,0.0,23_24,3,28/08/2023,1,"[{'apariciones_suplente': [6, 22.0]}]"
Óscar Trejo,MC,8,rayo,atletico madrid,1,45,0,0,0.0,0.0,1,1,0,23,78.3,0,0,0.0,0.0,0.0,3,1,2,0,1,1,0,1,0,5,3,2,23,116.0,23.0,1,0,0,0.0,23_24,3,28/08/2023,1,"[{'rojas': [10, 1.0]}]"
Randy Nteka,MC,11,rayo,atletico madrid,0,45,0,0,0.0,0.1,0,0,0,18,61.1,0,0,0.0,0.0,0.0,-1,1,2,0,1,0,0,0,0,2,1,1,14,83.0,34.0,2,1,1,50.0,23_24,3,28/08/2023,1,[]
Óscar Valentín,MC,23,rayo,atletico madrid,1,90,0,0,0.1,0.0,1,1,0,56,83.9,0,0,0.0,0.0,0.0,0,3,4,0,3,1,0,1,0,1,1,0,36,148.0,62.0,1,0,1,0.0,23_24,3,28/08/2023,1,"[{'entradas': [1, 107.0]}, {'rojas': [10, 1.0]}, {'faltas_cometidas': [2, 77.0]}]"
Unai López,MC,17,rayo,atletico madrid,1,45,0,0,0.0,0.0,0,0,0,23,60.9,0,0,0.0,0.0,0.0,-1,2,2,0,2,1,0,1,0,1,0,1,14,68.0,33.0,1,0,1,0.0,23_24,3,28/08/2023,1,"[{'rojas': [8, 1.0]}]"
Pathé Ciss,MC,21,rayo,atletico madrid,0,45,0,0,0.1,0.0,1,1,0,20,75.0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,19,131.0,43.0,0,2,0,100.0,23_24,3,28/08/2023,1,"[{'amarillas': [3, 12.0]}]"
Alfonso Espino,DF,12,rayo,atletico madrid,1,81,0,0,0.1,0.1,2,1,1,72,76.4,1,0,0.0,0.0,0.0,-2,1,2,0,2,3,1,2,1,1,1,0,51,295.0,158.0,4,0,0,0.0,23_24,3,28/08/2023,1,[]
Pep Chavarría,DF,3,rayo,atletico madrid,0,9,0,0,0.0,0.0,0,0,0,9,100.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,6,29.0,13.0,0,0,0,0.0,23_24,3,28/08/2023,1,"[{'rojas': [10, 1.0]}]"
