player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Gorka Guruzeta,DT,12,athletic,betis,1,65,1,0,0.6,0.0,3,1,2,20,55.0,0,0,0.0,0.0,0.0,7,1,1,0,0,0,0,0,0,0,0,0,17,57.0,3.0,0,4,5,44.4,23_24,3,27/08/2023,1,"[{'goles_90': [9, 0.57]}]"
Álex Berenguer,DT,7,athletic,betis,0,25,0,0,0.0,0.0,0,0,0,9,22.2,1,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,1,0,0,0,9,75.0,40.0,1,1,0,100.0,23_24,3,27/08/2023,1,"[{'asistencias': [8, 7.0]}, {'corners': [5, 101.0]}]"
Nico Williams,DT,11,athletic,betis,1,74,0,0,0.0,0.1,2,2,0,24,75.0,0,0,0.0,0.0,0.0,11,0,0,0,0,2,0,2,0,7,3,1,27,193.0,116.0,5,0,0,0.0,23_24,3,27/08/2023,1,"[{'asistencias': [2, 11.0]}, {'asistencias_90': [3, 0.44]}, {'centros_area': [5, 22.0]}, {'regates_exitosos': [2, 86.0]}, {'rojas': [10, 1.0]}]"
Asier Villalibre,DT,20,athletic,betis,0,16,0,0,0.0,0.0,0,0,0,6,33.3,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,2,0,2,7,18.0,2.0,0,1,0,100.0,23_24,3,27/08/2023,1,[]
Iñaki Williams,DT,9,athletic,betis,1,90,0,1,0.0,0.5,1,0,1,28,71.4,0,0,0.0,0.0,0.0,9,1,1,0,1,1,1,0,0,6,2,2,23,248.0,83.0,5,1,2,33.3,23_24,3,27/08/2023,1,"[{'tiros_puerta': [1, 43.0]}]"
Iker Muniain,MC,10,athletic,betis,1,65,0,0,0.0,0.0,1,1,0,42,76.2,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,27,152.0,65.0,2,0,0,0.0,23_24,3,27/08/2023,1,[]
Unai Gómez,MC,30,athletic,betis,0,25,1,0,0.5,0.0,1,0,1,3,66.7,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,43.0,3.0,1,0,0,0.0,23_24,3,27/08/2023,1,[]
Iñigo Ruiz de Galarreta,MC,16,athletic,betis,1,84,0,0,0.0,0.0,1,1,0,43,65.1,1,0,0.0,0.0,0.0,1,0,1,0,1,2,0,2,0,1,0,1,30,131.0,36.0,0,2,3,40.0,23_24,3,27/08/2023,1,"[{'amarillas': [1, 8.0]}, {'faltas_cometidas': [5, 29.0]}]"
Dani García,MC,14,athletic,betis,0,6,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.0,1.0,0,0,0,0.0,23_24,3,27/08/2023,1,[]
Mikel Vesga,MC,6,athletic,betis,1,90,2,0,1.6,0.0,0,0,0,64,78.1,1,0,0.0,0.0,0.0,15,3,4,0,2,1,0,1,1,2,0,2,45,165.0,61.0,0,1,1,50.0,23_24,3,27/08/2023,1,"[{'apariciones_suplente': [5, 11.0]}]"
Imanol,DF,19,athletic,betis,1,65,0,0,0.0,0.0,1,1,0,41,92.7,0,0,0.0,0.0,0.0,4,0,0,0,0,3,0,3,2,2,2,0,21,127.0,67.0,3,1,0,100.0,23_24,3,27/08/2023,1,[]
Yuri Berchiche,DF,17,athletic,betis,0,25,0,0,0.0,0.0,0,0,0,19,68.4,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,1,0,0,0,4,14.0,4.0,0,0,0,0.0,23_24,3,27/08/2023,1,[]
Aitor Paredes,DF,4,athletic,betis,1,90,0,0,0.0,0.0,0,0,0,45,91.1,1,0,0.0,0.0,0.0,2,1,1,0,0,1,1,0,5,0,0,0,33,202.0,93.0,0,1,0,100.0,23_24,3,27/08/2023,1,"[{'rojas': [10, 1.0]}]"
Daniel Vivian,DF,3,athletic,betis,1,90,0,0,0.1,0.0,1,1,0,41,85.4,0,0,0.0,0.0,0.0,2,2,3,0,1,0,0,0,1,0,0,0,33,189.0,118.0,0,1,1,50.0,23_24,3,27/08/2023,1,"[{'goles_por_tiro': [7, 0.22]}, {'intercepciones': [7, 47.0]}]"
Iñigo Lekue,DF,15,athletic,betis,1,90,0,0,0.0,0.0,1,1,0,41,78.0,0,0,0.0,0.0,0.0,1,2,3,0,2,0,0,0,2,4,1,3,24,163.0,92.0,2,1,0,100.0,23_24,3,27/08/2023,1,"[{'rojas': [2, 1.0]}]"
Unai Simón,PT,1,athletic,betis,1,90,0,0,0.0,0.0,0,0,0,36,66.7,0,0,2.0,50.0,1.0,5,0,0,0,0,0,0,0,1,0,0,0,22,150.0,73.0,0,0,0,0.0,23_24,3,27/08/2023,1,"[{'porterias_cero': [1, 16.0]}, {'save_pct': [10, 73.8]}]"
Willian José,DT,12,betis,athletic,1,73,1,0,0.1,0.0,1,0,1,15,73.3,0,0,0.0,0.0,0.0,6,0,0,0,0,1,1,0,1,2,0,2,12,81.0,51.0,0,3,2,60.0,23_24,3,27/08/2023,0,"[{'rojas': [10, 1.0]}]"
Borja Iglesias,DT,9,betis,athletic,0,17,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0.0,0,0,0,0.0,23_24,3,27/08/2023,0,"[{'tiros_puerta': [10, 28.0]}, {'goles_por_tiro': [5, 0.24]}]"
Ayoze Pérez,DT,10,betis,athletic,1,90,0,0,0.1,0.0,3,2,1,23,82.6,0,0,0.0,0.0,0.0,4,2,2,0,1,3,0,3,0,7,4,2,29,181.0,66.0,3,0,0,0.0,23_24,3,27/08/2023,0,"[{'goles': [5, 19.0]}, {'goles_90': [4, 0.87]}, {'tiros_puerta': [8, 31.0]}, {'goles_por_tiro': [4, 0.25]}]"
Aitor Ruibal,DT,24,betis,athletic,1,56,0,1,0.0,0.1,0,0,0,17,58.8,0,0,0.0,0.0,0.0,4,0,2,0,2,0,0,0,1,1,0,1,18,75.0,41.0,1,0,1,0.0,23_24,3,27/08/2023,0,[]
Rodri,DT,17,betis,athletic,0,34,0,0,0.0,0.0,1,1,0,18,66.7,0,0,0.0,0.0,0.0,4,1,0,0,0,1,0,1,0,4,2,1,19,156.0,86.0,2,0,0,0.0,23_24,3,27/08/2023,0,[]
Isco,MC,22,betis,athletic,1,90,1,0,0.2,0.1,2,0,2,54,79.6,0,0,0.0,0.0,0.0,9,3,2,0,0,1,0,1,0,4,2,2,49,248.0,140.0,1,0,1,0.0,23_24,3,27/08/2023,0,"[{'pases_clave': [4, 81.0]}, {'corners': [2, 127.0]}, {'regates_exitosos': [3, 76.0]}, {'faltas_recibidas': [2, 79.0]}]"
Marc Roca,MC,21,betis,athletic,1,73,0,0,0.0,0.0,1,1,0,51,80.4,0,0,0.0,0.0,0.0,3,0,0,0,0,3,0,3,1,0,0,0,31,127.0,48.0,0,1,1,50.0,23_24,3,27/08/2023,0,[]
Andrés Guardado,MC,18,betis,athletic,0,17,0,0,0.0,0.0,0,0,0,14,92.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,8,38.0,20.0,0,1,0,100.0,23_24,3,27/08/2023,0,[]
Guido Rodríguez,MC,5,betis,athletic,1,64,0,0,0.0,0.0,0,0,0,40,80.0,1,0,0.0,0.0,0.0,0,1,4,0,3,0,0,0,1,0,0,0,22,89.0,27.0,0,1,1,50.0,23_24,3,27/08/2023,0,[]
Paul Akouokou,MC,4,betis,athletic,0,26,0,0,0.0,0.0,0,0,0,15,93.3,0,0,0.0,0.0,0.0,3,4,2,0,0,2,0,2,1,0,0,0,10,33.0,6.0,0,0,0,0.0,23_24,3,27/08/2023,0,[]
Abner,DF,20,betis,athletic,1,57,0,0,0.0,0.0,0,0,0,32,59.4,1,0,0.0,0.0,0.0,-2,2,3,0,1,0,0,0,2,0,0,0,17,44.0,21.0,0,1,3,25.0,23_24,3,27/08/2023,0,[]
Juan Miranda,DF,3,betis,athletic,0,33,0,0,0.0,0.1,1,1,0,28,82.1,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,18,76.0,33.0,0,0,1,0.0,23_24,3,27/08/2023,0,[]
Luiz Felipe,DF,19,betis,athletic,1,90,0,0,0.0,0.0,0,0,0,43,83.7,0,0,0.0,0.0,0.0,1,2,2,0,0,1,1,0,5,0,0,0,35,188.0,26.0,0,2,1,66.7,23_24,3,27/08/2023,0,[]
Germán Pezzella,DF,6,betis,athletic,1,90,0,0,0.0,0.0,0,0,0,58,75.9,0,0,0.0,0.0,0.0,4,0,0,0,0,1,1,0,12,0,0,0,37,142.0,75.0,0,3,2,60.0,23_24,3,27/08/2023,0,"[{'despejes': [5, 150.0]}]"
Youssouf Sabaly,DF,23,betis,athletic,1,90,0,0,0.0,0.0,0,0,0,52,80.8,0,0,0.0,0.0,0.0,0,4,2,0,1,1,0,1,4,0,0,0,36,109.0,32.0,0,0,1,0.0,23_24,3,27/08/2023,0,[]
Rui Silva,PT,13,betis,athletic,1,90,0,0,0.0,0.0,0,0,0,42,66.7,0,0,4.0,66.7,3.1,0,0,0,0,0,0,0,0,2,0,0,0,22,231.0,46.0,0,0,0,0.0,23_24,3,27/08/2023,0,"[{'save_pct': [4, 75.8]}]"
